sample_id,image_path,question,ground_truths,prediction_claude_sonnet__claude_sonnet,inference_time_ms_claude_sonnet__claude_sonnet,extracted_text_claude_sonnet__claude_sonnet,error_claude_sonnet__claude_sonnet,prediction_gpt-5-mini__gpt-5-mini,inference_time_ms_gpt-5-mini__gpt-5-mini,extracted_text_gpt-5-mini__gpt-5-mini,error_gpt-5-mini__gpt-5-mini,prediction_gpt-5-nano__gpt-5-nano,inference_time_ms_gpt-5-nano__gpt-5-nano,extracted_text_gpt-5-nano__gpt-5-nano,error_gpt-5-nano__gpt-5-nano
chartqapro_mini_0312,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0312.png,['what type of graph is this?' 'at what year are all three lines visible?'],"[""['Line Chart' '2001']""]",,3596.8072414398193,,Error when retrieving token from sso: Token has expired and refresh failed,"- It's a line chart (time-series line graph).
- All three lines appear starting around 2001.",7762.718200683594,,,"- Graph type: A line graph (line chart).
- Year when all three lines are visible: 2023.",9192.699193954468,,
chartqapro_mini_0313,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0313.png,"['can you calculate the difference in projected ridership between the ""upside"" and ""downside"" scenarios in 2032?'
 'what about in 2021?'
 'how many events are seen in this chart form 1990 to 2021?'
 'which event had the strongest effect on ridership?'
 ""what is the decrease from this event's date to the next local trough?""]","[""['102000' '0' '6' 'Covid Pandemic' 'Ambigous question']""]",,3563.7590885162354,,Error when retrieving token from sso: Token has expired and refresh failed,"Here are the answers from reading the chart (all values are approximate, read from the plotted lines):

- Difference (Upside − Downside) in 2032: about 120,000 weekday riders (Upside ≈ 470k vs Downside ≈ 350k).
- Difference in 2021: about 40–60,000 riders (roughly 50k; Upside ≈ 200k vs Downside ≈ 150k).
- How many events shown from 1990–2021: four labeled downturns (Early 1990s recession, Early 2000s recession, the Great Recession, and the COVID pandemic).
- Which event had the strongest effect: the COVID pandemic.
- Decrease from that event’s date to the next local trough: roughly a 400,000‑rider drop (from about ~450k pre‑COVID to ~50k at the trough).

If you want I can zoom in on particular years or give a tighter range based on different reading points from the chart.",13469.213008880615,,,,35170.639991760254,,
chartqapro_mini_0314,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0314.png,"[""what is the percentage increase in average valentine's day spending from 2003 ($80.44) to 2010 ($103)?""
 'which gift category has the highest percentage of planned gifts by men?'
 'calculate the average percentage of women who plan to give greeting cards, flowers, and candy.'
 'what is the ratio of men to women planning to give jewelry on valentine’s day 2010?'
 'what is the difference in percentage points between men and women who plan to give an evening out as a gift?']","[""['28.06%' 'Flowers' '42%' '3.57' '11%']""]",,3597.087144851685,,Error when retrieving token from sso: Token has expired and refresh failed,"- Percentage increase 2003 → 2010: (103 − 80.44) / 80.44 ≈ 22.56 / 80.44 ≈ 0.280 → about 28%.
- Highest planned-by-men category: Flowers.
- Average % of women giving greeting cards, flowers, candy: ≈ (60% + 10–15% + 45–50%)/3 ≈ 40% (about 40%).
- Men:women ratio for jewelry: ≈ 20% : 5% → 4 : 1.
- Difference (men − women) for an evening out: about 10 percentage points (men higher).",13497.67017364502,,,"- Percentage increase from 2003 to 2010: (103 − 80.44) / 80.44 ≈ 0.28 → about 28%.
- Gift category with the highest percentage of planned gifts by men: Flowers.
- Average percentage of women who plan to give: greeting cards (~60%), flowers (~60%), candy (~50%) → (60 + 60 + 50) / 3 ≈ 57% (about 56–58% gives a similar sense).
- Ratio of men to women planning to give jewelry in 2010: men ≈ 20%, women ≈ 25% → approx 20:25 = 4:5 (0.8 to 1).
- Difference in percentage points for planning an evening out: men ≈ 40%, women ≈ 30% → about 10 percentage points.",20788.686990737915,,
chartqapro_mini_0315,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0315.png,"['can you calculate the average annual turnover for 4-d, toto, singapore sweep, and sports betting from 2010 to 2014?'
 'now can you do the same for horse racing?']","[""['6.234' '1.762']""]",,3596.691846847534,,Error when retrieving token from sso: Token has expired and refresh failed,"Using the chart values (turnover in $billion):

- 4-D, Toto, Singapore Sweep and sports betting (2010–2014): 6.02, 6.24, 6.32, 6.25, 6.34
  - Sum = 31.17; Average = 31.17 / 5 = 6.234 → about $6.23 billion per year.

- Horse racing (2010–2014): 2.10, 1.85, 1.74, 1.57, 1.55
  - Sum = 8.81; Average = 8.81 / 5 = 1.762 → about $1.76 billion per year.",8027.776002883911,,,"Using the values in the chart (years 2010–2014):

- 4-D, Toto, Singapore Sweep and sports betting turnover:
  - Annual values: 8.12, 8.09, 8.06, 7.82, 7.89 (billion)
  - Average = (8.12 + 8.09 + 8.06 + 7.82 + 7.89) / 5 ≈ 8.00 billion per year

- Horse racing turnover:
  - Annual values: 2.10, 1.85, 1.74, 1.57, 1.55 (billion)
  - Average = (2.10 + 1.85 + 1.74 + 1.57 + 1.55) / 5 ≈ 1.76 billion per year

So, on average over 2010–2014:
- 4-D, Toto, Singapore Sweep and sports betting ≈ 8.00 billion
- Horse racing ≈ 1.76 billion",32067.64817237854,,
chartqapro_mini_0316,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0316.png,"['what is the difference between the highest and lowest number of daily community cases shown on the chart?'
 'on what date did the number of daily unlinked cases peak?'
 'what is the ratio of this to the peak of the daily community cases? round to a 2 decimal place.']","[""['38' 'Sun May 16' '4.75']""]",,3597.9912281036377,,Error when retrieving token from sso: Token has expired and refresh failed,"- Difference: 37 cases (highest ≈ 38, lowest ≈ 1)
- Unlinked cases peak on: May 31
- Ratio (unlinked peak / community peak): 0.16",9741.003036499023,,,"- Difference between highest and lowest daily community cases: about 35 cases (highest ≈ 35, lowest ≈ 0)
- Date of peak daily unlinked cases: May 31
- Ratio of unlinked peak to community peak: ≈ 0.17 (unlinked peak ≈ 6 vs community peak ≈ 35)",11754.574060440063,,
chartqapro_mini_0317,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0317.png,"['what was the percentage increase in online purchases of clothes and sports goods in ireland from 2008 to 2013?'
 'which category had the highest percentage of online purchases in ireland in 2013?'
 'is this more or less than the highest percentage of online purchases in uk in 2013?']","[""['15%' 'Travel / Holiday Accommodation' 'less']""]",,3577.418804168701,,Error when retrieving token from sso: Token has expired and refresh failed,"- Increase: 26% − 11% = 15 percentage points (Ireland’s clothes & sports purchases rose from 11% to 26%).
- Highest category in Ireland 2013: Travel / Holiday accommodation (43%).
- Compared to the UK: that is less — the UK’s highest in 2013 is 51%, so Ireland’s 43% is 8 percentage points lower.",12207.250833511353,,,"- Increase in Ireland (Clothes & Sports Goods) from 2008 to 2013: 11% → 51%, a rise of 40 percentage points.
- Category with the highest online purchases in Ireland in 2013: Clothes & Sports Goods (51%).
- Comparison with the UK in 2013: the UK’s highest is also 51% (in Clothes & Sports Goods), so it’s the same.",20250.90217590332,,
chartqapro_mini_0318,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0318.png,"[""what is the ratio of the popularity of the top genre to the least popular genre? don't include others as an option.""
 'can you estimate the mode value of hip-hop over the years?'
 'is this always more or less than electronic music over the years?'
 'what is the percentage of popularity for rock and pop genres combined?'
 'what is the ratio of that value to others?']","[""['2' '60' 'More' '23%' '0.46']""]",,3590.6128883361816,,Error when retrieving token from sso: Token has expired and refresh failed,"- Ratio of top genre to least popular (excluding ""Others""): about 50% ÷ 6% ≈ 8.3 : 1 (approx).

- Estimated mode of Hip‑Hop popularity over the years: ~60 (approx).

- Is Hip‑Hop always more or less than Electronic? Generally more — Hip‑Hop is higher than Electronic for most years, though there may be a few years where they are similar or Electronic briefly approaches it.

- Percentage for Rock + Pop combined: about 11% + 12% = 23% (approx).

- Ratio of that combined value to Others: 23% ÷ 6% ≈ 3.8 : 1 (approx).

(Values read from the chart are approximate.)",20533.644199371334,,,"Here are approximate answers based on the dashboard:

- Ratio of top genre to least popular genre (excluding “Others”): Top genre ~50%, least popular ~6%. Ratio = 50:6 ≈ 25:3 ≈ 8.3:1.
- Mode value of hip-hop over the years: The data shown are a time series (continuous values). There is no single repeated value, so the true statistical mode is not defined. If you bin the data, you might get a modal bin around roughly 40–60% popularity, but the exact mode is not defined from the chart.
- Is hip-hop always more or less than electronic over the years?: Hip-hop generally has higher popularity than electronic across years, though there are periods where they are closer or electronic approaches hip-hop.
- Percentage of popularity for rock and pop combined: Rock ~50% and Pop ~11% (approx), so combined ≈ 61%.
- Ratio of that combined value to the remaining genres: If Rock+Pop ≈ 61%, the rest ≈ 39%. Ratio ≈ 61:39 ≈ 1.56:1.",25822.345972061157,,
chartqapro_mini_0319,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0319.png,"['what is the difference in positive favorability percentage points between republicans and democrats for brett kavanaugh?'
 'what about for men over 50 and women over 50?']","[""['59%' '6%']""]",,3575.7579803466797,,Error when retrieving token from sso: Token has expired and refresh failed,"Republicans vs. Democrats: 67% − 8% = 59 percentage points (Republicans higher).
Men over 50 vs. Women over 50: 45% − 32% = 13 percentage points (men higher).",4610.558986663818,,,"- Republicans vs Democrats: 67% vs 8% → 59 percentage points higher for Republicans.
- Men over 50 vs Women over 50: 45% vs 32% → 13 percentage points higher for men over 50.",6118.322849273682,,
chartqapro_mini_0320,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0320.png,"['how much larger is the sleep score average for monday than the average sleep score overall for the week?'
 'what about the difference between the lowest weekday average and the lowest sleep score for the week?'
 'are most sleeps poor/fair quality, good quality, or great quality?'
 'what is the ratio of that to poor/fair quality sleeps?']","[""['2.47' '71.02' 'Great quality' '7.75']""]",,3607.907056808472,,Error when retrieving token from sso: Token has expired and refresh failed,"- Monday average = 87.49 vs overall average = 84.72 → difference = 87.49 − 84.72 = 2.77 points higher.
- Lowest weekday average ≈ 81.02; lowest single sleep score = 10 → difference = 81.02 − 10 = 71.02 points.
- Most sleeps are great quality (62%).
- Ratio great : poor/fair = 62% : 8% = 62/8 = 7.75 : 1 (about 7.8 to 1).",9447.48067855835,,,"- Monday vs overall weekly average: 87.19 − 84.72 = +2.47 points (Monday’s avg is 2.47 higher).

- Difference between the lowest weekday average and the lowest sleep score for the week: 81.02 − 53.29 ≈ 27.73 points.

- Most sleeps quality: Great quality (62%).

- Ratio of great quality sleeps to poor/fair quality sleeps: 62% to 8% = 31:4 (about 7.75:1).",27222.45407104492,,
chartqapro_mini_0321,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0321.png,"['how much total co2 was emitted during the historical period of 1959-2018?'
 'how much less is the total emissions projected from 2020-2050 from the carbon law pathway than this?'
 'how many times are emissions expected to half?']","[""['1485' '952' '3']""]",,3590.1999473571777,,Error when retrieving token from sso: Token has expired and refresh failed,"- 1485 Mt CO2 emitted (1959–2018)
- 952 Mt CO2 less (1485 − 533 = 952 Mt CO2)
- Emissions are halved three times (by 2030, again by 2040, and again by 2050)",5845.647096633911,,,"- Total CO2 emitted from 1959–2018: 1485 Mt CO2.
- Emissions projected for 2020–2050 under the carbon law pathway: 533 Mt CO2, which is 952 Mt CO2 less than the historical total (1485 − 533 = 952).
- Emissions are expected to halve three times (by 2030, 2040, and 2050).",9049.299955368042,,
chartqapro_mini_0322,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0322.png,"['how much more is the price of viagra than the lowest price between cialis and levitra in 2017?'
 'what about the price difference in 2007 between cialis and viagra/levitra?'
 'what is the price increase for viagra from 2007 to 2017?']","[""['10' '1' '50']""]",,3631.3111782073975,,Error when retrieving token from sso: Token has expired and refresh failed,"- 2017: Viagra ≈ $62 vs the lowest (Levitra) ≈ $50 → about $12 more.  
- 2007: Cialis was only about $1 higher than Viagra/Levitra (all around $10–$12).  
- Viagra increase 2007→2017: ≈ $11 → ≈ $62, an increase of about $51.",9607.254028320312,,,"- 2017: Viagra is about $60 per pill, while the cheaper of Cialis/Levitra is about $50. Difference ≈ $10.
- 2007: Cialis is about $11 and Viagra/Levitra about $12. Difference ≈ $1 (Cialis a little cheaper).
- Viagra price change 2007→2017: from about $12 to about $60. Increase ≈ $48.",15036.181926727297,,
chartqapro_mini_0323,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0323.png,"['what is the percentage growth of the alliance trust share price from 2013 to 2017?'
 'which company holds the largest percentage of the total portfolio at the end of january?'
 'how much do they contribute to the total portfolio in million pounds?'
 'what is the percentage of the total portfolio held by ryanair?'
 'how many companies have a higher percentage of the total portfolio than ryanair?']","[""['120%' 'Microsoft' '45.6' '1.1%' '9']""]",,3601.6299724578857,,Error when retrieving token from sso: Token has expired and refresh failed,"- About 100% (roughly a doubling between 2013 and 2017).
- Microsoft (tied with UnitedHealth Group).
- Microsoft £45.6m; UnitedHealth Group £44.3m.
- Ryanair: 1.1% of the portfolio.
- Nine companies.",11544.069766998293,,,"- Percentage growth from 2013 to 2017: about 120%.
- Company(s) with the largest percentage of the total portfolio at end of January: Microsoft and UnitedHealth Group (tie) at 1.7%.
- Their contribution to the total portfolio in £m: Microsoft £45.6m; UnitedHealth Group £44.3m.
- Percentage of the total portfolio held by Ryanair: 1.1%.
- How many companies have a higher percentage than Ryanair: 9.",20747.337818145752,,
chartqapro_mini_0324,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0324.png,"['how much more is the price of viagra than the lowest price between cialis and levitra in 2017?'
 'what about the price difference in 2007 between cialis and viagra/levitra?'
 'what is the price increase for viagra from 2007 to 2017?'
 'what is the average rate of price increase for viagra during this interval of time?'
 ""how does this compare to cialis' average rate of price increase?""
 'what about for levitra, is it less or more?']","[""['10' '1' '50' '5 per year' 'Similar' 'Less']""]",,3572.7179050445557,,Error when retrieving token from sso: Token has expired and refresh failed,"- 2017: Viagra ≈ $62, Levitra ≈ $50 (Cialis ≈ $59). Viagra is about $12 more than the lower of Cialis/Levitra (Levitra).

- 2007: all three were about $10–$11 a pill. Cialis was only about $1 higher than Viagra/Levitra (i.e. essentially no meaningful gap).

- Viagra increase 2007→2017: ≈ $62 − $10 ≈ $52 per pill.

- Average annual increase for Viagra: ≈ $52 / 10 years ≈ $5.2 per year.

- Cialis average annual increase: ≈ ($59 − $11)/10 ≈ $4.8 per year (so Viagra’s yearly rise is ≈ $0.4 higher).

- Levitra: increase ≈ ($50 − $10.5) ≈ $39.5 → ≈ $3.95 per year, i.e. less than both Viagra and Cialis.",11065.716981887816,,,"Here are the approximate values from the chart.

- 2017: Viagra ≈ $60 per pill. Lowest of Cialis or Levitra ≈ Levitra ≈ $50. Difference ≈ $10.
- 2007: Cialis ≈ $12; Viagra ≈ $12 (and Levitra ≈ $12). Difference between Cialis and Viagra/Levitra ≈ about $0–$1 (essentially the same).
- Viagra increase from 2007 to 2017: ≈ $60 − $12 = ≈ $48.
- Viagra average rate of increase (2007–2017): ≈ $48 over 10 years ≈ $4.8 per year.
- Cialis average rate (over the same period): from ≈ $12 to ≈ $58 → ≈ $46 over 10 years → ≈ $4.6 per year (slightly less than Viagra).
- Levitra average rate: from ≈ $12 to ≈ $50 → ≈ $38 over 10 years → ≈ $3.8 per year (less than Viagra and Cialis).

Notes: all figures are approximate values read from the chart.",16188.714981079102,,
chartqapro_mini_0325,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0325.png,"['what is the highest rotor bearing temperature recorded among all turbines?'
 'which turbine has the lowest rotor bearing temperature?']","[""['30.0' 'R80721']""]",,3595.3469276428223,,Error when retrieving token from sso: Token has expired and refresh failed,"- Highest rotor bearing temperature: 30.0°C at turbine R80790.
- Lowest rotor bearing temperature: 18.2°C at turbine R80721.",5797.471046447754,,,"- Highest rotor bearing temperature: 30.0°C in turbine R80790.
- Lowest rotor bearing temperature: 18.2°C in turbine R80721.",7881.166219711304,,
chartqapro_mini_0326,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0326.png,"['what is the cac value percentage change?'
 'is the magnitude of this change bigger than or less than the magnitude percentage change for active trial accounts?'
 'what kind of trend (linear, cyclical, exponential, etc.) does the darker blue line in new leads generated graph depict?'
 'how does this differ from the lighter blue line?']","[""['-2.36%' 'Less' 'Cyclical' 'Smoothed']""]",,3571.988105773926,,Error when retrieving token from sso: Token has expired and refresh failed,"- The CAC card shows an absolute change of +$6; no percentage change is displayed (so percent change is not shown).
- The magnitude of that change (+$6) is much smaller than the change shown for active trial accounts (+172).
- The darker blue line in the New Leads Generated chart shows a cyclical pattern (repeated peaks and troughs).
- The lighter blue line is smoother and less volatile (appears to be a smoothed trend or moving average that mutes the short-term oscillations).",10516.917943954468,,,"- CAC value percentage change: Not shown as a percentage. The CAC tile shows current value $248 with a change of +$56 (green), not a percent.

- Magnitude comparison to active trial accounts: The CAC change is +$56, while Active Trial Accounts changed by +1,172 (accounts). In absolute terms 1,172 is larger, but they are in different units, so a direct percentage comparison isn’t meaningful from the chart.

- Trend of the darker blue line in New Leads Generated: cyclical (wave-like) pattern.

- How it differs from the lighter blue line: The darker line shows the actual fluctuating leads data (more volatility), while the lighter line is a smoother trend line (e.g., a moving average or overall trend) with less fluctuation.",19457.011222839355,,
chartqapro_mini_0327,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0327.png,"['how many age groups are there?'
 'which one is the most vaccinated overall?'
 'what is the largest difference between ""one dose"" and ""fully vaccinated"" percentages for all age groups, can you give the age group and the percentage difference?']","[""['6' '65+' '[9%, 18 to 24]']""]",,3598.651885986328,,Error when retrieving token from sso: Token has expired and refresh failed,"- There are 6 age groups (5–11, 12–17, 18–24, 25–44, 45–64, 65+).
- The 65+ group is the most vaccinated overall (100% one dose and 100% fully vaccinated).
- The largest gap between ""one dose"" and ""fully vaccinated"" is 9.0 percentage points for the 18–24 age group (79.6% one dose vs. 70.6% fully vaccinated).",9304.37684059143,,,"- There are 6 age groups: 5–11, 12–17, 18–24, 25–44, 45–64, and 65+.
- The most vaccinated overall (highest one-dose rate) is the 65+ group (One Dose = 100%).
- The largest gap between one-dose and fully vaccinated is in the 65+ group: 100.0% One Dose vs 79.5% Fully Vaccinated, a difference of 20.5 percentage points.",17563.212871551514,,
chartqapro_mini_0328,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0328.png,"['what is the length of the time period in this chart?'
 ""what's the general trend shown by the white line?""
 'can you estimate how many peaks in this graph are on or after august 1st?'
 'now can you do the same but with number of troughs before june 1st?']","[""['50' 'Decreasing' '9' '20']""]",,3601.881980895996,,Error when retrieving token from sso: Token has expired and refresh failed,"- Time period shown: 1971–2021 (50 years).
- General trend of the white line: downward — first named storms are occurring earlier in the year over time (moving toward June/May).
- Estimated peaks on or after Aug 1: about 8–10 peaks (rough visual estimate).
- Estimated troughs before Jun 1: about 5–7 troughs (rough visual estimate).",12491.564989089966,,,"- Length of the period: about 50 years (1971–2021).
- Trend of the white line: downward trend – the first Atlantic named storm is occurring earlier in the year over time.
- Peaks at or after August 1st: roughly 6 peaks.
- Troughs before June 1st: roughly 5 troughs.",23470.04270553589,,
chartqapro_mini_0329,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0329.png,"['how many buildings are seen in this image?'
 'what is the height difference between the tallest building, the burj khalifa, and the average height of the next three tallest buildings?'
 'what about when its against the second largest building also built in 2010?'
 'how much taller is the one world trade center with an antenna?'
 'now can you do the same calculation for the willis tower?']","[""['9' '912' '1234' '408' '278']""]",,3586.854934692383,,Error when retrieving token from sso: Token has expired and refresh failed,"- Count: 12 building images (the ""top 10"" silhouettes plus the two enlarged tower drawings).

- Burj Khalifa (2,717 ft) vs average of the next three (1,972 + 1,776 + 1,667 = 5,415; avg = 1,805 ft): difference = 2,717 − 1,805 = 912 ft.

- Burj vs the second‑largest building also completed in 2010 (International Commerce Center, 1,588 ft): 2,717 − 1,588 = 1,129 ft.

- One World Trade Center: mast/antenna height 1,776 ft vs height to roof 1,368 ft → antenna adds 1,776 − 1,368 = 408 ft.

- Willis Tower: antenna height 1,729 ft vs roof/building height 1,451 ft → antenna adds 1,729 − 1,451 = 278 ft.",31839.78009223938,,,10,7247.4119663238525,,
chartqapro_mini_0330,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0330.png,"['how many age groups are there?'
 'which one is the most vaccinated overall?'
 'what is the largest difference between ""one dose"" and ""fully vaccinated"" percentages for all age groups, can you give the age group and the percentage difference?'
 'which age group comes second?' 'which age group receives no boosters?'
 'what are the top 2 age groups that would most likely receive boosters based on the chart?']","[""['6' '65+' '[9%, 18 to 24]' '25 to 44' '5 to 11' '[45 to 64, 65+]']""]",,3590.9881591796875,,Error when retrieving token from sso: Token has expired and refresh failed,"- How many age groups are there? 6 (5–11, 12–17, 18–24, 25–44, 45–64, 65+).
- Which one is the most vaccinated overall? 65+ (100% one dose, 100% fully vaccinated, 79.5% booster).
- Largest difference between ""one dose"" and ""fully vaccinated"": 18–24 with a 9.0% difference (79.6% one dose vs 70.6% fully vaccinated).
- Which age group comes second? 45–64 (second-highest fully vaccinated at 85.9%; one dose 90.7%).
- Which age group receives no boosters? 5–11 (0% boosters).
- Top 2 age groups most likely to receive boosters (highest booster rates): 65+ (79.5%) and 45–64 (55.5%).",13585.773706436155,,,"- How many age groups are there? 
  - 6 age groups (5–11, 12–17, 18–24, 25–44, 45–64, 65+).

- Which one is the most vaccinated overall? 
  - 65+ (100% have at least one dose and effectively 100% fully vaccinated; booster ~79.5%).

- What is the largest difference between “one dose” and “fully vaccinated” percentages for all age groups, and the age group? 
  - 18–24 has the largest gap: 79.6% one dose vs 70.6% fully vaccinated → 9.0 percentage points.

- Which age group comes second? 
  - By one-dose rate, second is 45–64 (90.7% one dose). By fully vaccinated rate, second is 25–44 (79.9%).

- Which age group receives no boosters? 
  - 5–11 (no booster shown).

- What are the top 2 age groups most likely to receive boosters based on the chart? 
  - 65+ and 45–64.",19600.2037525177,,
chartqapro_mini_0331,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0331.png,"['how many races are analyzed in this dashboard?'
 'which racial group consistently has the highest graduation rate in each of the six school districts shown?'
 'in which school district does the black student graduation rate experience the most significant increase over the five-year period?'
 'how about the least for hispanics?' 'what about for whites?'
 'does milwaukee overall have the worst (least) positive change in graduation rate over the years?']","[""['3' 'White' 'Racine' 'Milwaukee' 'Milwaukee' 'Yes']""]",,3575.0436782836914,,Error when retrieving token from sso: Token has expired and refresh failed,"- How many races are analyzed? 3 (Black, Hispanic, White).
- Which racial group consistently has the highest graduation rate in each district? White students.
- Where did Black graduation rates increase the most? Racine (the biggest rise from 2009–10 to 2013–14).
- Where did Hispanic rates change the least? Milwaukee (Hispanic rates are essentially flat / show the smallest improvement).
- Where did White rates change the least? Milwaukee (very little net improvement; Green Bay is similarly flat).
- Does Milwaukee overall have the worst (least) positive change? Yes — Milwaukee shows the smallest overall gains (several groups are flat or decline), so it has the weakest improvement among the six districts.",15845.401763916016,,,"- How many races analyzed? Three (Black, Hispanic, White).
- Which group consistently has the highest graduation rate in all six districts? White students.
- District where Black graduation rate shows the largest increase over the period? Kenosha (roughly the biggest rise; Green Bay shows a similar gain but Kenosha is largest).
- District with the least increase for Hispanics? Beloit.
- District with the least increase for Whites? Green Bay.
- Does Milwaukee have the worst overall positive change? No—the smallest gains occur in Beloit.",24765.31982421875,,
chartqapro_mini_0332,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0332.png,"['what is the lowest value in this chart?'
 'is there an overall increase or decrease in value over time in this chart from start to finish?'
 'what is the magnitude of this change?'
 'what is the absolute decrease from start to finish?'
 'what is the percentage increase  fro the lowest point to the end?']","[""['4000' 'decrease' '1000' '14.28%' '50%']""]",,3603.9769649505615,,Error when retrieving token from sso: Token has expired and refresh failed,"- Lowest value: about 4,800 points (roughly 4.8k).
- Overall from start to finish: a decrease.
- Magnitude of that change: about 700 points.
- Absolute decrease from start to finish: ≈700 points.
- Percentage increase from the lowest point to the end: ≈(6,200−4,800)/4,800 ≈ 29% (about 25–30%, depending on exact read).",8538.175821304321,,,"- Lowest value: about 4,700 points (around March–April 2020).
- Overall from start to finish: a slight decrease (start ≈ 6,600; end ≈ 6,100).
- Magnitude of this change: roughly a 500–600 point drop.
- Absolute decrease from start to finish: about 500–600 points.
- Percentage increase from the lowest point to the end: about 30% (from ~4,700 to ~6,100).",15873.489141464232,,
chartqapro_mini_0333,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0333.png,"['how many peaks does period 8 have?'
 'which event caused the most significant spike in tweets per day within period 5?'
 'is this the largest peak in the graph?'
 'which period holds the smallest one that is caused by a written event in the chart?']","[""['2' 'Pantaleo non-indictment' 'No' 'Period 8']""]",,3587.9409313201904,,Error when retrieving token from sso: Token has expired and refresh failed,"- Period 8 has two peaks.
- The Wilson non‑indictment produced the biggest spike in Period 5.
- Yes — that Wilson spike is the largest peak in the whole graph.
- The smallest peak caused by a written event is in Period 6 (the Pantaleo non‑indictment).",19806.245803833008,,,"- Period 8 has 1 peak.
- The event that caused the largest spike in tweets per day within Period 5 is the Wilson non-indictment.
- Yes, that spike is the largest peak in the entire graph.
- The smallest peak caused by a written/non-indictment event occurs in Period 6 (Pantaleo non-indictment).",26813.59887123108,,
chartqapro_mini_0334,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0334.png,"['how may sports are looked at in this chart?'
 'can you estimate the ratio of the average earnings of the top 32 players in basketball to the average earnings of the top 32 in nascar? round to the nearest whole number.'
 'is this roughly the same for baseball?'
 'can you estimate the difference in payments between the highest paid player and the median paid player in tennis?']","[""['7' '5' 'Yes' '6M']""]",,3576.50089263916,,Error when retrieving token from sso: Token has expired and refresh failed,"- Seven sports.
- About 18 to 1 (basketball top‑32 average ≈18× the NASCAR top‑32 average).
- No — baseball’s top 32 earn even more on average, so the ratio to NASCAR would be larger.
- Roughly $8 million (highest tennis pay ≈ $8–9M while the median tennis player is only around a few hundred thousand).",21646.67296409607,,,"- There are 7 sports shown in the chart: NASCAR, Golf (men), Tennis (men), Hockey, Football, Basketball, Baseball.

- Ratio: Basketball vs NASCAR (average earnings of the top 32 players)
  - Roughly about 5 to 1 (basketball averages around several million vs NASCAR around about one million).

- Baseball vs NASCAR:
  - Roughly higher than basketball’s ratio; the baseball top-32 average is several million higher than NASCAR’s, roughly in the 7–8 to 1 range. So not the same as basketball’s ratio; baseball shows a larger gap.

- Tennis: difference between the highest-paid and the median-paid player
  - Roughly around 4 million dollars (highest-paid tennis player ≈ 5–6M; median around 1–2M).",23383.012771606445,,
