sample_id,image_path,question,ground_truths,prediction_claude_sonnet__claude_sonnet,inference_time_ms_claude_sonnet__claude_sonnet,extracted_text_claude_sonnet__claude_sonnet,error_claude_sonnet__claude_sonnet,prediction_gpt-5-mini__gpt-5-mini,inference_time_ms_gpt-5-mini__gpt-5-mini,extracted_text_gpt-5-mini__gpt-5-mini,error_gpt-5-mini__gpt-5-mini,prediction_gpt-5-nano__gpt-5-nano,inference_time_ms_gpt-5-nano__gpt-5-nano,extracted_text_gpt-5-nano__gpt-5-nano,error_gpt-5-nano__gpt-5-nano
chartqapro_mini_0271,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0271.png,"['does the left barchart, show a part of the right one?']","[""['Yes']""]",,3580.338954925537,,Error when retrieving token from sso: Token has expired and refresh failed,Yes. The left chart is a zoomed-in subset (2016–2020) of the full 1991–2020 series shown on the right.,3650.710105895996,,,"Yes. The left chart is a zoomed-in view of the right chart, showing only the years 2016–2020 from the same 1991–2020 data series. Note that the y-axes use different scales, so the heights aren’t directly comparable across charts.",7782.5798988342285,,
chartqapro_mini_0272,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0272.png,['is the highest vacancy in the chart exceeds 20? yes or no?'],"[""['No']""]",,3597.7118015289307,,Error when retrieving token from sso: Token has expired and refresh failed,Yes — the peak vacancy exceeds 20% (around 21–22%).,4785.4180335998535,,,Yes.,6089.676141738892,,
chartqapro_mini_0273,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0273.png,['do cpi and cpih follow the same trend after the rise of fuel prices?'],"[""['Yes']""]",,3602.090120315552,,Error when retrieving token from sso: Token has expired and refresh failed,"Yes. After fuel prices rose both CPI and CPIH show the same sharp upward trend, but CPI climbs a bit higher than CPIH. The two series track closely; CPIH is slightly dampened (partly by the OOH/housing component and different weighting), so a small gap opens as inflation accelerates.",5500.484228134155,,,"- Yes. The chart shows CPI and CPIH moving in the same direction after fuel prices rise: both rise sharply from around 2020–2021 and stay elevated into 2022.
- However, CPI tends to rise a bit more fully/steeply than CPIH, and CPIH’s trend is influenced by housing/OOH costs (which can dampen the rise a little compared with CPI).",10664.217233657835,,
chartqapro_mini_0274,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0274.png,['in which age group does the percentage of women living alone first exceed 30%?'],"[""['75 to 79 years']""]",,3570.02329826355,,Error when retrieving token from sso: Token has expired and refresh failed,The 75–79 years age group.,4708.750009536743,,,75–79 years.,6593.812942504883,,
chartqapro_mini_0275,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0275.png,['which energy supply sector remained the second lowest in all years?'],"[""['FOSSIL FUEL POWER GENERATOR']""]",,3572.355031967163,,Error when retrieving token from sso: Token has expired and refresh failed,The fossil-fuel power generator sector (the small yellow band) — it stayed the second-lowest investment category in every year.,8512.086153030396,,,Renewables.,22949.807167053223,,
chartqapro_mini_0276,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0276.png,"['what is the difference in average working hours per week between the week ending february 13, 2021, and the average since january?'
 'is physical or mental health more harshly affected, based on the difference in rating before and after the job?'
 'how much does the physical health rating change by exactly?'
 'how about the mental health rating?'
 'what is the estimated total number of hours slept per night by all the goldman sachs bankers interviewed?']","[""['7 hours' 'Physical' '6.7' '6' '65']""]",,3587.822914123535,,Error when retrieving token from sso: Token has expired and refresh failed,"- Difference in weekly hours: 105 − 98 = 7 hours.
- Physical health is more harshly affected (larger drop).
- Physical health change: 9.0 → 2.3 = 6.7‑point drop.
- Mental health change: 8.8 → 2.8 = 6.0‑point drop.
- Total hours slept per night by all 13 bankers: 13 × 5 = 65 hours.",8503.552913665771,,,"- Difference in average weekly hours: 7 hours (105 vs 98).
- Which health is more affected: Physical health is more affected.
  - Physical health drop: 6.7 points (9.0 to 2.3)
  - Mental health drop: 6.0 points (8.8 to 2.8)
- Mental health rating change: 6.0 points (from 8.8 to 2.8)
- Estimated total hours slept per night by all bankers: 65 hours (5 hours per person × 13 bankers)",11529.4828414917,,
chartqapro_mini_0277,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0277.png,"['what is the difference in average working hours per week between the week ending february 13, 2021, and the average since january?'
 'is physical or mental health more harshly affected, based on the difference in rating before and after the job?']","[""['7 hours' 'Physical']""]",,3886.424779891968,,Error when retrieving token from sso: Token has expired and refresh failed,"- 7 hours per week (105 − 98).
- Physical health: it fell by 6.7 points (9.0 → 2.3) versus mental health which fell by 6.0 points (8.8 → 2.8), so physical declined 0.7 points more.",6937.364816665649,,,"- Difference in average weekly hours: 7 hours (105 hours ending Feb 13, 2021 vs 98 hours since January).
- Health impact: Physical health is more harshly affected. Mental health drops from 8.8 to 2.8 (−6.0), while physical health drops from 9.0 to 2.3 (−6.7).",7728.600978851318,,
chartqapro_mini_0278,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0278.png,"['which social network was the least popular among us teens on average from 2015 to 2017 according to the chart?'
 'which one was the most popular on average from 2016 to 2017?']","[""['Facebook' 'Instagram']""]",,3588.294982910156,,Error when retrieving token from sso: Token has expired and refresh failed,"- Least popular on average (2015–2017): Facebook
- Most popular on average (2016–2017): Snapchat",10714.250564575195,,,"- Least popular (2015–2017 on average): Facebook
- Most popular (2016–2017 on average): Snapchat",18414.45016860962,,
chartqapro_mini_0279,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0279.png,"['looking at the unemployment rate trend, in which month did the us experience the most significant drop in unemployment?'
 'can you estimate the percentage decrease during that month?'
 'now can you tell me how much the net job gain decreased the following month?']","[""['April' '0.3%' '135000']""]",,3570.402145385742,,Error when retrieving token from sso: Token has expired and refresh failed,"The biggest fall in the unemployment rate is around May — roughly a 0.3 percentage‑point drop (about a 5–6% relative decline from ~5.1% to ~4.8%). 

The net‑job‑gain did not decrease the following month — it jumped. It went from about 11,000 (May) to about 287,000 (June), an increase of roughly 276,000 jobs.",16133.585929870604,,,"- Most significant drop in unemployment: in June (the drop from May to June).
- Estimated decrease: about 0.4 percentage points (roughly from 5.3% to 4.9%).
- Net job gains the following month: fell by about 100,000 jobs (roughly from 287,000 in June to ~180,000 in July).",25709.90228652954,,
chartqapro_mini_0280,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0280.png,"[""what's the main trend shown in this graph for the number of quarter point hikes priced?""
 'when does the graph reach its largest peak? state the week.']","[""['Decreasing' 'Unanswerable']""]",,3600.5659103393555,,Error when retrieving token from sso: Token has expired and refresh failed,"- Main trend: the number of quarter‑point hikes rises from late September into mid‑October, then levels off and drifts down slightly afterward.
- Largest peak: mid‑October — the week of Oct. 14, 2022 (around ~3.2 quarter‑point hikes).",5593.829154968262,,,"- Main trend: The priced hikes trend upward through late September into mid-October (rising from about 2.7 to around 3.1–3.2), then levels off with a slight pullback toward late October.
- Largest peak: In the week around October 14, 2022 (roughly the week of Oct 10–16).",10496.610879898071,,
chartqapro_mini_0281,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0281.png,"[""what's the overall favorite chocolate bar in the uk according to this data?""
 'what is the difference in rank between this bar and the ranking of the median ranking chocolate bar?'
 'which chocolate bar seems to be the most divisive among the different age groups?']","[""['Mars' '6' 'Dairy Milk']""]",,3599.7180938720703,,Error when retrieving token from sso: Token has expired and refresh failed,"- Overall favorite: Mars (ranked #1).
- Difference from the median-ranking bar: The median item (7th of 13) is Bounty (overall rank 7). Mars (rank 1) is 6 places higher than the median (difference = 6).
- Most divisive: Dairy Milk — it ranks ~3rd for 18–24, ~4th for 35–44 but drops to ~10th with the 65+ group (a spread of about 7 ranks).",17398.05006980896,,,"- Overall favorite: Mars (rank 1).
- Difference to the median ranking bar: The median is at rank 6 (Wispa), so Mars differs by 5 places.
- Most divisive by age group: Dairy Milk — ranks are high among younger groups but drop to around 10 in the 65+ group.",22899.05881881714,,
chartqapro_mini_0282,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0282.png,"['which two countries were the top donors in country-to-country aid from 1973 to 2013?'
 'what was the total amount of aid provided by these two countries combined?'
 'based on the information in the graphic, what percentage of all aid donated did not come from these two?'
 'which country was the lowest donor in the ""silver"" tier?']","[""['United States, Japan' '230B' '37.2%' 'France']""]",,3593.892812728882,,Error when retrieving token from sso: Token has expired and refresh failed,"- Top donors: United States and Japan
- Combined aid: $230 billion
- Percent not from these two: 37.2%
- Lowest silver-tier donor: France",7623.692750930786,,,"- Top donors (1973–2013): United States (US) and Japan (JPN)
- Combined aid from these two: $116B + $114B = $230B
- Percentage of all aid not from these two: 100% - 62.8% = 37.2%
- Lowest donor in the “silver” tier: France (about $15B)",15307.469844818115,,
chartqapro_mini_0283,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0283.png,"['can you estimate the total revenue for the first three months based on the revenue chart?'
 'how much does this exceed the target sum for the first three months in the revenue chart?'
 'the operational expenses are broken down into categories. which category had the lowest expense throughout the year?'
 'approximately what percentage of the total opex did it represent in july 15?']","[""['375K' '135K' 'IT' 'Unasnwerable']""]",,3591.3705825805664,,Error when retrieving token from sso: Token has expired and refresh failed,"- Estimated total revenue for Jan–Mar: about €350k–€360k (roughly €355k).
- How much it exceeds the target for those three months: roughly €20k–€25k (about €22k).
- Lowest operational expense category: IT (smallest segment; IT = €150,054 annually).
- IT as a percentage of total OPEX in Jul ’15: roughly 15–20%; using the annual totals IT/OPEX = 150,054 / 815,306 ≈ 18% (so about 18%).",12175.6010055542,,,"- Estimated total revenue for the first three months: about €420,000.
- How much this exceeds the target: roughly €20,000 above the target sum for the first three months.
- The lowest opex category throughout the year: IT.
- Percentage of total opex that IT represented in July 2015: about 16% (roughly 15–17%).",16249.116897583008,,
chartqapro_mini_0284,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0284.png,"['which opec country has the highest proven crude oil reserves, and how much does it hold?'
 'which country has the closest to venezuela?'
 'what is the difference between these two in terms of percentage of all crude oil reserves for opec?'
 'is this lower than the lowest 4 countries percentages?']","[""['Venezuela' 'Saudi Arabia' '2.8%' 'No']""]",,3567.4188137054443,,Error when retrieving token from sso: Token has expired and refresh failed,"- Highest: Venezuela — about 298 billion barrels of proven crude oil reserves (the largest OPEC holding).
- Closest to Venezuela: Saudi Arabia — about 266 billion barrels.
- Difference in OPEC share: ~2.4 percentage points (Venezuela ≈ 22.7% of OPEC reserves vs Saudi ≈ 20.3%).
- Is that lower than the lowest four countries' percentages? No — the ~2.4 pp gap is much larger than each of the four smallest OPEC shares (Gabon ≈ 0.2%, Indonesia ≈ 0.2%, Ecuador ≈ 0.6%, Angola ≈ 0.7%).",18873.19016456604,,,"- Highest OPEC proven crude oil reserves (end‑2015): Venezuela – about 304 billion barrels.
- Country closest to Venezuela: Saudi Arabia – about 266 billion barrels.
- Difference as a share of all OPEC reserves: roughly 3–4 percentage points (Venezuela ~21–23% of OPEC reserves vs Saudi Arabia ~18–19%).
- Is this lower than the lowest four country shares? No. The gap (~3–4%) is larger than the shares of the smallest four OPEC members (which are typically below a few percent each).",21444.28277015686,,
chartqapro_mini_0285,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0285.png,"['which college type has the highest average mid-career 90th percentile salary?'
 'what about for the lowest average starting median salary?'
 'approximately what is the difference in average mid-career 90th percentile salary between ivy league and state schools?'
 'which specific school has the highest avg. starting salary displayed in the chart?'
 ""how many schools are represented in the 'party' category?""]","[""['Ivy League' 'State' '$120,000' 'Massachusetts Institute of Technology'\n '19']""]",,3660.253763198853,,Error when retrieving token from sso: Token has expired and refresh failed,"- Highest average mid-career 90th‑percentile salary: Ivy League colleges.
- Lowest average starting median salary: State schools (≈ $44K).
- Approximate difference in average mid‑career 90th‑percentile between Ivy League and State: about $120K (≈ $270K − $150K).
- Specific school with highest average starting salary shown: Massachusetts Institute of Technology (MIT) — about $72K.
- Number of schools in the ""Party"" category: 19.",13820.71304321289,,,"- Highest average mid-career 90th percentile salary: Ivy League
- Lowest average starting median salary: State
- Difference in average mid-career 90th percentile salary (Ivy League vs State): about $10,000
- Specific school with highest average starting salary: Massachusetts Institute of Technology (MIT) – about $72k
- Number of schools in the 'party' category: 19",32349.159002304077,,
chartqapro_mini_0286,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0286.png,"['which month has peak number of existing routes in 2015?'
 'what about the lowest number of existing routes in 2015?']","[""['March' 'July']""]",,3579.7982215881348,,Error when retrieving token from sso: Token has expired and refresh failed,"- Peak (highest existing routes) in 2015: March (about 10.5k existing routes)
- Lowest existing routes in 2015: February (about 6.6k existing routes)",6714.0069007873535,,,"- Peak number of existing routes in 2015: March (highest blue bar, around 9–10K)
- Lowest number of existing routes in 2015: December (lowest blue bar, around 7–8K)",8820.251941680908,,
chartqapro_mini_0287,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0287.png,"['whose prices are higher all the time?'
 'how much higher is it at 08:00 am?'
 'between these two times what would be its average rate of price decrease be per hour?'
 'which period of time for the two cryptocurrencies were the most volatile with respect to their price fluctuations?'
 'for that period of time can you be more specific and specify which hour exactly is the most volatile?']","[""['Bitcoin' '26,000' '125' '00:00-04:00 AM' '03:00-04:00 AM']""]",,3618.2119846343994,,Error when retrieving token from sso: Token has expired and refresh failed,"- Whose prices are higher all the time?
  - Bitcoin — its price (around tens of thousands of £) is much higher than Ethereum’s (around a couple of thousand £).

- How much higher is it at 08:00 am?
  - At ~08:00 Bitcoin ≈ £29,000 and Ethereum ≈ £2,100, so Bitcoin is about £26,900 higher (approximate).

- Between these two times what would be its average rate of price decrease be per hour?
  - Interpreting the drop from about 00:00 (~£29.8–30K) to the low near 04:00 (~£28.3K): a fall of roughly £1,500 over 4 hours ≈ £375 per hour (approximate).

- Which period of time for the two cryptocurrencies were the most volatile with respect to their price fluctuations?
  - The early‑morning period around the big dip — roughly between 02:00 and 05:00 — is the most volatile for both.

- For that period of time can you be more specific and specify which hour exactly is the most volatile?
  - The hour around 03:00–04:00 (the hour ending at ~04:00) shows the largest, fastest swings and is the single most volatile hour.",18296.53787612915,,,"- Which has higher prices all the time? Bitcoin (orange line) is higher than Ethereum (blue line) throughout the period.

- How much higher is it at 08:00 am?
  - Bitcoin: about £29,000
  - Ethereum: about $2,100–$2,150
  Note: they’re in different currencies, so a direct numeric subtraction isn’t meaningful. In their own scales, Bitcoin is clearly higher.

- Between 00:00 and 04:00, what is the average rate of price decrease per hour?
  - Bitcoin: falls from about £30,000 to about £28,700 over 4 hours, roughly -£300 to -£325 per hour.
  - Ethereum: falls from about $2,240 to about $2,120 over 4 hours, roughly -$25 per hour.

- Which period of time was the most volatile?
  - The early hours (00:00–04:00), around the big drop circled in the chart.

- For that period, which exact hour is the most volatile?
  - 04:00 AM appears to be the most volatile hour, with the steepest move observed at that time.",21580.41214942932,,
chartqapro_mini_0288,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0288.png,"[""what's the overall trend in dengue cases from september 9th to 25th?""
 'what is the highest number of dengue cases recorded?']","[""['Increasing' '32']""]",,3572.3369121551514,,Error when retrieving token from sso: Token has expired and refresh failed,"The dengue case counts trend upward overall from Sept 9 to Sept 25, with small fluctuations early on and a pronounced rise after about Sept 19. The highest number recorded is 32 cases, on Sept 25.",11126.712799072266,,,"- Trend: Dengue cases generally increase from Sep 9 to Sep 25, with some fluctuations, rising to higher numbers by the end of the period.
- Highest number: 32 cases (recorded around Sep 25).",17001.461029052734,,
chartqapro_mini_0289,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0289.png,"['what type of visualization is this?'
 'how many regions are analyzed in this infographic, disincluding the world average?']","[""['Infographic' '6']""]",,3625.293970108032,,Error when retrieving token from sso: Token has expired and refresh failed,It's a horizontal bar chart (infographic). There are 6 regions analyzed (excluding the world average).,7293.317079544067,,,"- Visualization type: Horizontal bar chart.
- Regions analyzed (excluding world average): 6.",8139.427900314331,,
chartqapro_mini_0290,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0290.png,"['is this an infographic or a dashboard?'
 'how many graphs are in this infographic?' 'what type of graph is it?'
 'what is the difference between the max number of workers from home in a state against the lowest number of workers in a state?']","[""['Infographic' 'Two' 'Bar graph' '327']""]",,3577.2061347961426,,Error when retrieving token from sso: Token has expired and refresh failed,"- This is an infographic.
- There are three graphs/visuals (one horizontal bar chart and two maps).
- The chart type is a horizontal bar chart (showing workers-by-state).
- Max vs min: Queensland 329 − Northern Territory 2 = 327 workers difference.",6940.437793731689,,,"- It’s an infographic, not a dashboard.
- There are three graphs: one horizontal bar chart (WFH by state) and two geographic maps (base location and total offices).
- The main graph type is a horizontal bar chart; the others are maps.
- Difference: max WFH from home is 329 (Queensland) and min is 2 (Northern Territory), so the difference is 327.",11777.878999710085,,
chartqapro_mini_0291,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0291.png,"['what type of graph do we have here?' 'what are the labels of the lines?'
 'what is the range of cpi inflation for emerging & developing economies?'
 'do global or advanced economies have a higher range?'
 'which decade has the sharpest decreases for all subjects of the graph?']","[""['Line Chart'\n 'Global, Advanced economics, Emerging and developing economies' '[2, 18]'\n 'Global' '1980s']""]",,3589.4646644592285,,Error when retrieving token from sso: Token has expired and refresh failed,"- Type of graph: a time-series line chart (CPI inflation annual % change over time).
- Labels of the lines: Global (dark blue), Advanced economies (pink), Emerging & developing economies (cyan/light blue).
- Range of CPI inflation for emerging & developing economies: roughly about 1% up to around 15–18% (approximately a 1–18 percentage‑point range).
- Do global or advanced economies have a higher range? Advanced economies show a larger range than the global series (advanced swings are larger than the global line).
- Decade with the sharpest decreases for all series: the late 1970s into the early 1980s (the sharp fall around 1975–1985).",11051.984786987305,,,"- Type of graph: A line chart (CPI inflation over time).
- Labels of the lines: Global (blue), Advanced economies (pink), Emerging & developing economies (cyan).
- Range for Emerging & developing economies: roughly from -2% up to about 15% annual change.
- Do global or advanced economies have a higher range? Global has the higher/wider range (advanced economies show a narrower range).
- Which decade has the sharpest decreases for all subjects? The 1980s (early 1980s).",12166.19110107422,,
chartqapro_mini_0292,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0292.png,"['what is the largest urbanization group?'
 'how much more is it than the second largest?'
 'what is the smallest labor force industry(s)?'
 'which color group for the industries have the highest average?'
 'what is their average?']","[""['Suburban Periphery' '7%' 'Agriculture' 'Pink' '32.26%']""]",,3585.99591255188,,Error when retrieving token from sso: Token has expired and refresh failed,"- Largest urbanization group: Suburban Periphery (about 31%).
- How much more than the second largest: ≈1% more than Metro Cities (≈30%).
- Smallest labor‑force industry(s): Mining and Agriculture (essentially 0–1% each).
- Color group with the highest average: the magenta/pink group (the health/education/service colored bars).
- Their average: about 14% (approximate, read from the chart).",12579.269886016846,,,"I’m not able to read the exact numbers from this image clearly. If you can share the data values (or a higher‑resolution image), I’ll give precise answers. 

In the meantime, here’s how I’d answer once I have the numbers:
- Largest urbanization group: identify the longest bar in the “Urbanization Groups” chart.
- Difference to the second largest: subtract the length of the second-longest bar from the longest.
- Smallest labor force industry(s): identify the shortest bar(s) in the “Labor Force by Industry” chart (note if there are ties).
- Color group with the highest average: group the industry bars by their color, compute the average value for each color, and pick the color with the highest average.
- What is that average: report the numerical value of the highest-average color group.

If you can provide the data or a clearer image, I’ll fill in the exact numbers for you.",16593.106269836426,,
chartqapro_mini_0293,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0293.png,"[""which country's policymakers overguesses the most on average?""
 'what about for underguessing?'
 'how many issues are there no underguessing by policymakers for any country?'
 'which of these listed issues also have no overguessing for any country?']","[""['Kenya' 'Indonesia'\n '[Early Marriage, Labour Force Participation, Maternal Mortality, Secondary Education]'\n '[Maternal Mortality]']""]",,3632.3490142822266,,Error when retrieving token from sso: Token has expired and refresh failed,"- Which country's policymakers overguess the most on average?
  - Colombia.

- What about for underguessing?
  - Kenya.

- How many issues are there with no underguessing by policymakers for any country?
  - Zero — every issue has at least some underestimation.

- Which of those issues also have no overguessing for any country?
  - None. (No issue is without both under- and overestimation.)",32954.859018325806,,,,25996.718168258667,,
chartqapro_mini_0294,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0294.png,"['what are the two subjects in this multi-line graph?'
 'what was the highest price difference between california and us gas prices observed in the graph? round to the nearest dollar.']","[""['[California, United States]' '1']""]",,3587.6009464263916,,Error when retrieving token from sso: Token has expired and refresh failed,"- Subjects: California and United States weekly average gas prices.
- Highest observed difference: about $1 per gallon (rounded).",10711.865186691284,,,"- The two subjects are California and United States gasoline prices (weekly average price per gallon of unleaded gasoline).
- The highest difference is about $1 (roughly $0.55, rounded to the nearest dollar).",10205.981254577637,,
chartqapro_mini_0295,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0295.png,"['is this an infographic or a dashboard?'
 'how many graphs are in this infographic?']","[""['Infographic' 'Two']""]",,3778.573751449585,,Error when retrieving token from sso: Token has expired and refresh failed,This is an infographic (not a dashboard). It contains three graphs: one horizontal bar chart and two map visualizations.,5717.298746109009,,,"- It's an infographic, not a dashboard.
- There is 1 graph (a horizontal bar chart on the left).",6030.600070953369,,
chartqapro_mini_0296,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0296.png,"['in which job is the gender ratio closest to 50/50?'
 'which job is the least balanced then?']","[""['Sales Representative' 'Truck Driver']""]",,3677.603960037231,,Error when retrieving token from sso: Token has expired and refresh failed,"Closest to 50/50: Accountant — the red and blue dots are almost the same size.

Least balanced: Sales assistant – general — the red (women) dot is much larger than the blue (men) dot, showing a strong female skew.",12775.910139083862,,,"- Closest to 50/50: Secondary school teacher
- Least balanced (most gender-skewed): Registered nurse",17672.551155090332,,
chartqapro_mini_0297,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0297.png,"[""what's the largest gap between actual and reasonable wait times?""
 'how about the smallest gap value then?']","[""['9.4 weeks' '0.7 weeks']""]",,3581.8638801574707,,Error when retrieving token from sso: Token has expired and refresh failed,"Largest gap ≈ 9.4 weeks (around 2012).  
Smallest gap ≈ 0.2 weeks (around 1998).",21448.526859283447,,,"- Largest gap: about 9 weeks (roughly around 2011 when actual waited ~17 weeks vs reasonable ~8 weeks).
- Smallest gap: about 1 week (early years, ~1996–1997 when actual and reasonable were both around 5–6 weeks).",19309.722185134888,,
chartqapro_mini_0298,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0298.png,['what type of graph is this?' 'does it fluctuate a lot?'],"[""['Line graph' 'Yes']""]",,3567.7571296691895,,Error when retrieving token from sso: Token has expired and refresh failed,"- Type: a line chart (a 1‑day time‑series price chart for Bitcoin on Gemini).
- Fluctuation: there are small up/down moves through the day and then a sharp upward spike near the end. Overall the price rose from about $18,000 to ~$19,833 (about +9.4%), so moderate intraday variation with a significant late jump.",6718.448877334595,,,"- Type of graph: A line chart (price vs. time), intraday Bitcoin price (1D).
- Fluctuation: It does show ups and downs (short-term fluctuations), but the overall trend is upward with a sharp rise toward the end. So there is some fluctuation, especially near the end, but the price mostly trends up.",7081.477165222168,,
chartqapro_mini_0299,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0299.png,"['what does this graph show overall?'
 ""which presidents' terms are highlighted?""
 ""during which president's term did deforestation start to decrease?""
 'which time period saw the highest decline in deforestation?'
 ""after lola did it increase in bolsonaro's term?""]","[""['Deforestation accelerated' '[Lula, Bolsonaro]' 'Lula' '2003-2011' 'No']""]",,3597.5818634033203,,Error when retrieving token from sso: Token has expired and refresh failed,"- Overall: annual deforestation (km2) in the Brazilian Amazon over time (1990–2020), showing a big peak in the early 2000s, a steep decline afterward, and a rise again by 2019–2020.
- Presidents highlighted: the chart highlights the earlier presidential period (labeled Lula, covering about 2003–2010) and the later period (labeled Bolsonaro, starting in 2019).
- When did deforestation start to decrease? It began to fall during the earlier highlighted term (after the ~2004 peak), i.e., during Lula’s presidency.
- Biggest decline: roughly 2004–2010 — from about ~28,000 km2 at the peak down to roughly ~6,000 km2.
- After Lula, did it increase in Bolsonaro’s term? Yes — after the low in the early 2010s deforestation climbed again, and the chart shows a clear increase during the Bolsonaro period (2019–2020), rising toward ~10–12,000 km2.",17178.179264068604,,,"- What does this graph show overall?
  - It shows deforestation in the Brazilian Amazon over time (in km² per year), with the Lula and Bolsonaro terms highlighted. Deforestation fell during Lula’s presidency and rose again during Bolsonaro’s.

- Which presidents’ terms are highlighted?
  - Lula and Bolsonaro.

- During which president’s term did deforestation start to decrease?
  - During Lula’s term (mid-2000s).

- Which time period saw the highest decline in deforestation?
  - The early Lula years, around 2004–2006 (the period after the 2004 peak shows the steepest drop).

- After Lula, did it increase in Bolsonaro’s term?
  - Yes. Deforestation rose during Bolsonaro’s term, reaching higher levels by 2020.",14113.70587348938,,
chartqapro_mini_0300,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0300.png,"['what type of data visualization is this?'
 'what is the least common category of goods purchased 2016?'
 'what is the ratio of problems encountered due to slow delivery to those due to fraud? round to the nearest whole number.']","[""['Infographic' 'E-learning material' '7']""]",,3573.133945465088,,Error when retrieving token from sso: Token has expired and refresh failed,"- It's a bar chart (series of horizontal and grouped bar charts).
- E‑learning material.
- About 9 to 1 (slow delivery : fraud ≈ 9:1).",5918.861865997314,,,"- Type of data visualization: A set of horizontal bar charts (bar chart visuals).
- Least common category of goods purchased in 2016: E-learning material.
- Ratio of problems due to slow delivery to those due to fraud (rounded): about 6 to 1.",14199.816942214966,,
