sample_id,image_path,ground_truth,language,dataset,prediction_claude_sonnet,inference_time_ms_claude_sonnet,tokens_used_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
iam_216_e01-107,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_216_e01-107/handwritten.png,"The text reads:

""Each size of hook is made for use with a certain size of thread. To ensure the correct results, it is important that you use the size of hook specified in the directions. These are the correct numbers to use with Mercer-Crochet. Directions are given for a small practice piece for each stitch that you learn. When you have become proficient in these stitches, attractive articles can be made from the directions included in this book.""

This appears to be an instructional text from a crochet guidebook explaining the importance of using the correct hook size with corresponding thread sizes.",2,IAM_mini,"Here's the text from the image:

""Each size of hook is made for use with a certain size of thread. To ensure the correct results, it is important that you use the size of hook specified in the directions. These are the correct numbers to use with Mercer's-Crochet:

Directions are given for a small practice piece for each stitch that you learn. When you have become proficient in these stitches, attractive articles can be made from the directions included in this book.""",5873.347043991089,,,"Each size of hook is made for use with a certain size of thread. To ensure the correct results, it is important that you use the size of hook specified in the directions. These are the correct numbers to use with Mercer-Crochet: Directions are given for a small practice piece for each stitch that you learn. When you have become proficient in these stitches, attractive articles can be made from the directions included in this book.",6043.781757354736,,,"Each size of hook is made for use with a curtain size of thread. To ensure the correct results, it is important that you use the size of hook specified in the directions. These are the correct numbers to use with Mercer-Crochet: Directions are given for a small practice piece for each stitch that you learn. When you have become proficient in these stitches, attractive articles can be made from the directions included in this book.",6102.719068527222,,
iam_217_e01-119,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_217_e01-119/handwritten.png,"The text reads:
""2. Insert hook through loop and under long thread. Catch long end of thread (Fig. 2). Draw loop through 3. Do not remove hook from thread. Pull short end and ball thread in opposite directions to bring loop close around the end of the hook, but not too tight (Fig. 3). Loop thread round little finger, across palm and behind forefinger (Fig. 4).""",2,IAM_mini,"Here's the text from the image:

2. Insert hook through loop under long thread. Catch long end of thread (Fig. 2). Draw loop through. 3. Do not remove hook from thread. Pull short end and pull thread in opposite directions to bring loop close around the end of the hook, but not too tight (Fig. 3). Loop thread round little finger, across palm and behind forefinger (Fig. 4).",4735.477924346924,,,"2. Insert hook through loop and under long thread. Catch long end of thread (Fig. 2). Draw loop through. 3. Do not remove hook from thread. Pull short end and hold thread in opposite directions to bring loop close around the end of the hook, but not too tight (Fig. 3). Loop thread round little finger, across palm and behind forefinger (Fig. 4).",12866.431951522827,,,"2. Insert hook through loop and under long thread. Catch long end of thread (Fig. 2).
Draw loop through. 3. Do not remove hook from thread. Pull short end and ball thread in opposite directions to bring loop close around the end of the hook, but not too tight (Fig. 3).
Loop thread round little finger, across palm and behind forefinger (Fig. 4).",8914.124727249146,,
iam_217_g01-000,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_217_g01-000/handwritten.png,"Here's the text from the image:

""A Scottish knight - Sir John Mercer - was imprisoned in England. His son, in revenge, was harrying English shipping as far away as Cherbourg, and doing it to some purpose. John Philpot, one of that new class of merchant financiers which the city of London was now producing, fitted, equipped and manned a fleet from his own resources, and captured the young Mercer in a brilliant Channel fight.""",2,IAM_mini,"Here's the text from the image:

""A Scottish knight - Sir John Mercer - was imprisoned in England, His son in revenge, was harrying English shipping as far away as Cherbourg, and doing it to some purpose. John Philpot, one of that new class of merchant financiers which the City of London was now producing, fitted, equipped and manned a fleet from his own resources, and captured the young Mercer in a brilliant Channel fight.""",5588.112354278564,,,"A Scottish knight - Sir John Mercer - was
imprisoned in England, His son, in revenge, was
harrying English shipping as far away as Cherbourg,
and doing it to some purpose. John Philpot,
one of that new class of merchant financiers
which the City of London was now producing, fitted,
equipped and manned a fleet from his own
resources, and captured the young Mercer in a
brilliant Channel fight.",5176.949024200439,,,"A Scottish knight – Sir John Mercer – was imprisoned in England. His son, in revenge, was harrying English shipping as far away as Cherbourg, and doing it to some purpose. John Philpot, one of that new class of merchant financiers which the City of London was now producing, fitted, equipped and manned a fleet from his own resources, and captured the young Mercer in a brilliant Channel fight.",8806.364059448242,,
iam_218_e02-000,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_218_e02-000/handwritten.png,"The text in the image reads:

""A great deal of modern furniture has tapered legs, and in reproduction period pieces they are frequently used. The simpler varieties are extremely easy to work, the four sides being simply planed to give the required taper. In the more elaborate varieties, however, a toe is worked in the solid, and this certainly complicates the operation.""",2,IAM_mini,"Here's the text from the handwritten document:

""A great deal of modern furniture has tapered legs, and in reproduction period pieces they are frequently used. The simpler varieties are extremely easy to work, the four sides being simply planed to give the required taper. In the more elaborate varieties, however, a toe is worked in the solid, and this certainly complicates the operation.""",4902.141809463501,,,"A great deal of modern furniture has tapered legs, and in reproduction period pieces they are frequently used. The simpler varieties are extremely easy to work, the four sides being simply planed to give the required taper. In the more elaborate varieties, however, a toe is worked in the solid, and this certainly complicates the operation.",3780.9600830078125,,,"A great deal of modern furniture has tapered legs, and in reproduction period pieces they are frequently used. The simpler varieties are extremely easy to work, the four sides being simply planed to give the required taper. The more elaborate varieties, however, a hole is worked in the solid, and this certainly complicates the operation.",6235.743999481201,,
iam_219_e02-014,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_219_e02-014/handwritten.png,"The text reads:

""For short ones a smoothing plane can be used. The gauge can now be used to nick in the tapers on the newly planed surfaces, and these treated as before. It is unnecessary to mark the taper with the straight-edge as one relies upon the truth of the plane sole to make the tapered surfaces straight.""",2,IAM_mini,"Here's the text from the image:

""For short cues a smoothing plane can be used. The gauge can now be used to mark in the tapers on the newly planed surfaces, and these treated as before. It is unnecessary to mark the taper with the straight-edge as one relies upon the truth of the plane sole to make the tapered surfaces straight.""",4502.709627151489,,,"For short ones a smoothing plane can be used.

The gauge can now be used to mark in the tapers on the newly planed surfaces, and these treated as before. It is unnecessary to mark the taper with the straight-edge as one relies upon the truth of the plane sole to make the tapered surfaces straight.",5634.044885635376,,,"Here’s my best effort at transcription from the image. Some words are a bit unclear due to the handwriting, so I’ve marked uncertain parts in brackets.

- For short cuts a smoothing plane can be used.
- The gauge can now be used to [cut] in the tapers
- on the newly planed surfaces, and these [treated]
- as the straight-edge [as] one relies upon the truth
- of the plane sole to make the tapered surfaces straight.",7263.301849365234,,
iam_220_e02-018,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_220_e02-018/handwritten.png,"The text in the image reads:
""A glance at the gauge marks at the bottom end reveals when the required amount has been removed, and if care is taken to stop the plane short of the required pencil line at the top, the work will be accurate. The straight-edge can be used to test the straightness of the sides.""",2,IAM_mini,"The text in the image reads:

""A glance at the gauge marks at the bottom end reveals when the required amount has been removed, and if care is taken to stop the plane short of the squared pencil line at the top, the work will be accurate. The straight-edge can be used to test the straightness of the sides.""",4423.9442348480225,,,"A glance at the gauge marks at the bottom end reveals when the required amount has been removed, and if care is taken to stop the plane short of the squared pencil line at the top, the work will be accurate. The straight-edge can be used to test the straightness of the sides.",4128.418922424316,,,"A glance at the gauge marks at the bottom end reveals when the required amount has been removed, and if care is taken to stop the plane short of the squared pencil line at the top, the work will be accurate. The straight-edge can be used to test the straightness of the sides.",11588.249921798706,,
iam_221_e02-021,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_221_e02-021/handwritten.png,"The text in the image reads:

""Incidentally, it is better to complete any mortising that may be needed at the top before the tapering is begun. Some plain tapered legs have the taper on the two inner faces only, the other surfaces being vertical as at (B), Fig. 1. To make a leg such as that at (B), Fig. 1, the square is first marked out as at (A), Fig. 3.""

This appears to be an excerpt from a woodworking manual or instruction guide that discusses the process of making tapered furniture legs.",2,IAM_mini,"Here's the text from the image:

""Incidentally, it is better to complete any mortising that may be needed at the top before the tapering is begun. Some plain tapered legs have the taper on the two inner faces only, the outer surfaces being vertical as at (B), Fig. 4. To make a leg such as that at (C), Fig. 4, the square is first marked out as at (D), Fig. 3.""",5934.658050537109,,,"Incidentally, it is better to
complete any mortising that may be
needed at the top before the tapering is
begun. Some plain tapered legs have
the taper on the two inner faces only,
the outer surfaces being vertical as
at (B), Fig 1. To make a leg such as
that at (D), Fig. 1. the square is first
marked out as at (A), Fig. 3.",6435.308933258057,,,"Here is the best-effort transcription of the handwritten page:

Incidentally, it is better to complete any missing that may be needed at the top before the tapering is begun. Some plain tapered legs have the taper on the two inner faces only, the outer surfaces being vertical as at (B), Fig. 1. To make a leg [unclear: ?] that add (D), Fig. 1. The square is first machined out as at (A), Fig. 3.",7682.096004486084,,
iam_222_e02-025,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_222_e02-025/handwritten.png,"The text in the image reads:

""Note that squared lines marking the top member of the toe are needed as well as the upper extent of the taper, and in this case it is necessary to mark in the line of the taper with pencil and straight-edge as at (D), Fig. 6. A saw cut is made at the upper toe line exactly down to the taper line, no farther.""",2,IAM_mini,"Here's the text from the document image:

""Note that squared lines marking the top member of the toe are needed as well as the upper extent of the paper, and in this case it is necessary to mark in the line of the taper with pencil and straight-edge as at (B), Fig. 5. A saw cut is made at the upper toe line exactly down to the taper line, no further.""",5058.734893798828,,,"Note that squared lines marking
the top number of the toes are
needed as well as the upper ex-
tent of the paper, and in
this case it is necessary to
mark in the line of the taper
with pencil and straight-edge
as at (B), Fig. 3. A saw cut is
made at the upper toe line
exactly down to the taper line,
no farther.",5420.279026031494,,,"Note that squared lines marking the top member of the toe are needed as well as the upper extent of the paper, and in this case it is necessary to work in the line of the tape with pencil and straight-edge as at (B), Fig. 3. A saw cut is made at the upper toe line exactly down to the taper line, no farther.",7561.972141265869,,
iam_225_e02-086,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_225_e02-086/handwritten.png,"The text in the image reads:

""Coming now to the actual tools and their cost, we begin with what we have called a bare minimum kit. Probably most men have some of the tools already. It will enable a man to make simple, straight-forward things, and in any case may be regarded as a good beginning to which other tools can be added as the need arises. The nature of the work will probably dictate the additions to be made, but as a guide we have given a fuller kit which increases the range of things that can be made enormously.""",2,IAM_mini,"Here's the text from the image:

""Coming now to the actual tools and their cost, we begin with what we have called a bare minimum kit. Probably most men have some of the tools already. It will enable a man to make simple, straight-forward things, and in any case may be regarded as a good beginning to which other tools can be added as the need arises. The nature of the work will probably dictate the additions to be made, but as a guide we have given a fuller kit which increases the range of things that can be made enormously.""",5727.330923080444,,,"Coming now to the actual tools and their cost, we begin

with what we have called a bare minimum kit. Probably

most men have some of the tools already. It will enable

a man to make simple, straight-forward things, and in

any case may be regarded as a good beginning to

which other tools can be added as the need arises. The

nature of the work will probably dictate the additions

to be made, but as a guide we have given a fuller kit

which increases the range of things that can be

made enormously.",6204.458951950073,,,"Coming now to the actual tools and their cost, we begin with what we have called a bare minimum kit. Probably most men have some of the tools already. It will enable a man to make simple, straight-forward things, and in any case may be regarded as a good beginning to which other tools can be added as the need arises. The nature of the work will probably dictate the additions to be made, but as a guide we have given a fuller kit which increases the range of things that can be made enormously.",6774.2249965667725,,
iam_227_e02-094,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_227_e02-094/handwritten.png,"Here's the text from the image:

""Lastly, we suggest certain power tools and machines, the choice of which will depend partly upon the space available in the workshop, the amount one is prepared to pay, and the type of work a man normally does. First, however, a word of advice generally.

Do not buy so-called cheap tools or machines. They never are cheap in the long run. They may be inaccurate, the steel may be soft (or possibly too hard) so that the edge either crumbles or is brittle, or they may not be robust enough for the work they have to do.""",2,IAM_mini,"Here's the text from the image:

""choosing the original without power tools and machines, the choice of which will depend partly upon the space available in the workshop, the amount one is prepared to pay, and the type of work a man normally does. First, however, a word of advice generally. Do not buy so-called cheap tools or machines. They never are cheap in the long run. They may be inaccurate,""",5833.223819732666,,,"Lastly, we suggest certain power tools and
machines, the choice of which will
depend partly upon the space available
in the workshop, the amount one
is prepared to pay, and the type of
work a man normally does. First,
however, a word of advice generally.
Do not buy so‑called cheap tools or
machines. They never are cheap in the
long run. They may be inaccurate,",7739.670038223267,,,"Lastly, we suggest artisan power tools and machines, the choice of which will depend partly upon the space available in the workshop, the amount one is prepared to pay, and the type of work a man normally does. That, however, is a word of advice generally. Do not buy so-called cheap tools or machines. They never are cheap in the long run. They may be inaccurate,",9624.742984771729,,
iam_230_e04-008,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_230_e04-008/handwritten.png,"The text reads:
""All the joints are simple halving joints glued and pinned, which should nevertheless be cut with care to ensure a neat appearance. The side frames are joined by four cross pieces each 1 1/4 in. by 1/2 in. by 14 in. which fit into the recesses (C), cut to fit them.""",2,IAM_mini,"Here's the text from the image:

""All the joints are simple halving joints glued and pegged, which should nevertheless be cut with care to ensure a neat appearance. The side frames are joined by four cross pieces each 1 1/4 in. by 1in by 14in. which fit into the recesses (c), cut to fit them.""",4608.458042144775,,,"All the joints are simple halving joints glued and pinned,
which should nevertheless be cut with care to ensure a neat
appearance. The side frames are joined by four cross pieces
each 1 1/4 in. by 1/2 in. by 14 in. which fit into the recesses (C),
cut to fit them.",6177.126884460449,,,"All the joints are simple having joints glued and pinned, which should nevertheless be cut with care to ensure a neat appearance. The side frames are joined by four cross pieces each 1 1/4 in. by 1/2 in by 1 1/4 in. which fit into the recesses (C), cut to fit them.",7179.372787475586,,
iam_233_e04-026,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_233_e04-026/handwritten.png,"The text in the image reads:

""Finally attach the back firmly to the sides with screws driven from the inside. The footrest is a piece of timber 14 in. long and about 1/2 in. by 4 in. attached to the front legs with a pair of angle irons as shown in Fig. 3. When determining the position of the footrest, do not place too near the seat to allow for the growth of baby's legs.""

This appears to be part of assembly instructions for what seems to be a baby's chair or furniture piece.",2,IAM_mini,"Here's the text from the handwritten document:

""Finally cover the bar firmly to the sides with
screws driven from the inside. The footrest is a
piece of timber 14 in. long and about 1½ in.
by 4 in. attached to the front legs with a pair
of angle irons as shown in Fig. 5. When determining
the position of the footrest, do not place too near
the seat to allow for the growth of baby's legs.""",5324.682950973511,,,"Finally attach the back firmly to the sides with screws driven from the inside. The footrest is a piece of timber 14 in. long and about 1 1/4 in. by 4 in. attached to the front legs with a pair of angle irons as shown in Fig. 5. When determining the position of the footrest, do not place too near the seat to allow for the growth of baby's legs.",7683.002948760986,,,"Finally attach the back brily to the sides with screws driven from the inside. The bootrest is a piece of timber 14 in. long and about 1 1/2 in. dia. 4 in. attached to the front legs with a pair of angle irons as shown in Fig. 5. When determining the position of the bootrest, do not place too near the seat to allow for the growth of baby's legs.",6806.081056594849,,
iam_235_e04-043,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_235_e04-043/handwritten.png,"Here's the text from the image:

""Here are the plans of a very seaworthy little rowing dinghy many of which I have built and sold. It is especially designed for simplicity in construction, cheapness and lightness of weight, and measures approximately 8 ft. by 4 ft. She weighs only 60 lb. but can carry three people and an outboard motor with a comfortable margin of freeboard.""",2,IAM_mini,"Here is the text from the image:

""Here are the plans of a very successful little rowing dinghy many of which I have built and sold. It is especially designed for simplicity in construction, cheapness and lightness of weight, and measures approximately 8 ft. by 4 ft. Size weighs only 60 lbs. but can carry three people and an outboard motor with a comfortable margin of freeboard.""",4879.415035247803,,,"Here are the plans of a very seaworthy little rowing dinghy many of which I have built and sold. It is especially designed for simplicity in construction, cheapness and lightness of weight, and measures approximately 8 ft. by 4 ft. She weighs only 60 lb. but can carry three people and an outboard motor with a comfortable margin of freeboard.",5310.566186904907,,,"Here are the plans of a very seaworthy little
rowing dinghy, many of which I have built and
sold. It is especially designed for simplicity in
construction, cheapness and lightness of weight,
and measures approximately 8 ft. by 4 ft. She
weighs only 60 lb. but can carry three people
and an outboard motor with a comfortable
margin of freeboard.",7405.364990234375,,
iam_236_e04-058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_236_e04-058/handwritten.png,"The text in the image reads:

""If you do not have a wooden floor on which to anchor the moulds, make a frame of rough lumber as shown in Fig. 2. The main idea is to have the moulds standing as rigid as possible, for it is on these you will be building and shaping your little craft, upside-down. For cheapness I recommend using Douglas Fir Plywood from British Columbia.""",2,IAM_mini,"Here's the text from the image:

""If you do not have a wooden floor on which to anchor the walls, make a frame of rough lumber as shown in Fig. 2. The main idea is to have the walls standing as rigid as possible, for it is on there you will be working and shaping your little craft upside-down. For cheapness I recommend using Douglas Fir Plywood from British Columbia.""",4673.120975494385,,,"If you do not have a wooden floor on which to anchor
the moulds, make a frame of rough lumber as shown in
Fig.2. The main idea is to have the moulds standing as
rigid as possible, for it is on these you will be building
and shaping your little craft, upside-down. For cheapness
I recommend using Douglas Fir Plywood from British
Columbia.",6146.135091781616,,,"If you do not have a wooden floor on which to anchor the walls, make a frame of rough lumber as shown in Fig.2. The main idea is to have the walls standing as rigid as possible, for it is on these you will be building and shaping your little craft, upside-down. For cheapness I recommend using Douglas Fir plywood from British Columbia.",6596.390008926392,,
iam_238_e04-079,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_238_e04-079/handwritten.png,"The text in the image reads:

""Cut the moulds and the transoms to shape as in the detailed drawings. If you have a wooden floor you can use 'A' frames fastened to the floor. If not, use a strong horizontal frame that will sit firmly on the ground or concrete floor. I use a heavy old base as in Fig. 2.""",2,IAM_mini,"Here's the text from the image:

""Cut the members to the same size as in the detailed drawing. If you have a wooden floor you can use 'A' frames fastened to the floor. If not place a strongly orientated plank that will sit firmly on the ground or concrete floor. I use a heavy old base as in Fig. 2.""",4726.92084312439,,,"Cut the moulds and the
transoms to shape as in the
detailed drawing. If you have
a wooden floor you can use
'A' frames fastened to the floor
if not use a strong horizontal
frame that will sit firmly on
the ground or concrete floor. I
use a heavy old base as in
Fig. 2.",6252.739191055298,,,"Cut the moulds and the transoms to shape as in the detailed drawings. If you have a wooden floor you can use A) frames fastened to the floor. If not, use a strong horizontal beam that will sit firmly on the ground or concrete floor. I use a heavy old base as in Fig. 2.",5847.898960113525,,
iam_239_h04-000,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_239_h04-000/handwritten.png,"Here is the text from the image:

""Nevertheless, average net family income was appreciably higher in families with several children than in those with only one, many of which were incomplete families of younger parents with lower earnings, and of course with lower tax reliefs and no family allowances. The rise in net family incomes between 1954 and 1959 was greatest for childless couples, especially older couples (probably because of the increase in retirement pensions), and somewhat greater in small than in large families.""",2,IAM_mini,"Here's the text from the image:

""Nevertheless, average net family income was appreciably higher in families with several children than in those with only, many of which were incomplete families of younger parents with lower earnings and of course with lower tax reliefs and no family allowances. The rise in net family incomes between 1951 and 1959 was greatest for childless couples, especially older couples (probably because of the""

Note that the text appears to be cut off mid-sentence at the end.",5105.957746505737,,,"Nevertheless, average net family income
was appreciably higher in families with
several children than in those with only,
many of which were incomplete families
of younger parents with lower earnings,
and of course with lower tax reliefs and
no family allowances. The rise in net family
incomes between 1954 and 1959 was great-
est for childless couples, especially older
couples (probably because of the",6763.679027557373,,,"Nevertheless, average net family income
was appreciably higher in families with
several children than in those with only,
many of which were incomplete families
of younger parents with lower earnings,
and of course with lower tax reliefs and
no family allowances. The rise in net family
incomes between 1954 and 1959 was greatest
for childless couples, especially older
couples probably because of the",8276.144981384277,,
iam_239_k04-017,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_239_k04-017/handwritten.png,"The text reads:
""'Are you enjoying yourself, Olimpia?' she asked idly, tapping the girl's cheek lightly with her fan in passing, but she did not wait for the answer. Disturbed by vague uneasiness, she was wondering whether Olimpia had been watching her talk with Orsini. Surely she could not have overheard anything they said: A moment's reflection reassured her on that point, for she was certain no one had been standing near them.""",2,IAM_mini,"Here's the text from the image:

""Are you enjoying yourself, Olympia?"" she asked idly, tapping the girl's cheek lightly with her fan, in passing; but she did not wait for the answer. Disturbed by vague uneasiness, she was wondering whether Olympia had been watching her talk with Orsin. Surely she could not have overheard anything then, said? A moment's reflection reassured her on that point, for she was certain no one had been standing near them.",5930.811166763306,,,"'Are you enjoying yourself, Olimpia?' she asked idly, tapping the girl's cheek lightly with her fan, in passing; but she did not wait for the answer. Disturbed by vague uneasiness, she was wondering whether Olimpia had been watching her talk with Orsin. Surely she could not have overheard anything they said? A moment's reflection reassured her on that point, for she was certain no one had been standing near them.",13208.605289459229,,,"Are you enjoying yourself, Olimpia? she asked idly, tapping the girl's cheek lightly with her fan, in passing; but she did not wait for the answer. Disturbed by vague uneasiness, she, who wondered whether Olimpia had been watching her talk with Orsin. Surely she could not have overheard anything they said? A moment's reflection reassured her on that point, for she was certain no one had been standing near them.",7514.019727706909,,
iam_240_e04-086,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_240_e04-086/handwritten.png,"The text reads:

""The chine is the long stringer on each side which is joined to both transoms and lies in the grooves cut in the frames. Each chine is made of oak, ash, spruce or any long grained flexible wood. I prefer spruce when available. As will be seen in the plan, the transoms have a frame 1 in. by 1 in. on each side.""",2,IAM_mini,"Here's the text from the image:

""The chine is the long stringer on each side which is joined to both transoms and lies in the grooves cut in the moulds - Each chine is made of oak, ash, spruce or any long grained flexible wood - I prefer spruce when available - As will be seen in the plan, the transoms have a frame 1 in. on each side -""",5122.675895690918,,,"The chine is the long stringer on each side which
is joined to both transoms and lies in the grooves
cut in the moulds - Each chine is made of oak,
ash, spruce or any long grained flexible wood - I
prefer spruce when available - As will be seen
in the plan, the transoms have a frame 1 in.
on each side.",4519.325971603394,,,"The chine is the long stringer on each side which is jammed to both transoms and lies in the grooves cut in the moulds - Each chine is made of oak, ash, spruce or any long grained flexible wood - I prefer space when available - As will be seen on the plan, the transoms have a frame 1 in. on each side.",6550.538063049316,,
iam_242_e04-103,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_242_e04-103/handwritten.png,"The text reads:
""Having trimmed up the chines, we are now ready to plank the sides. Start again at the bows, clamping into position with a 'D' clamp. Bend round the frame to the stern and clamp there. If you have a third clamp use it in the centre as well. After generously covering with glue, screw the sides to the transom framing and the chine.""",2,IAM_mini,"Here's the text from the image:

""Having examined the die bodies, we are now ready to prepare the sides. Start again at the base, clamping into position with a 'D' clamp. Band round the frame to the storm on clamp here. If you have a third clamp use it in the center as well. After generously covering with glue, screw the sides to the transom framing and the chine.""",4971.547842025757,,,"Having trimmed up the chines, we are now ready
to plank the sides. Start again at the bows,
clamping into position with a 'D' clamp. Bend
round the frame to the stern and clamp there. If
you have a third clamp use it in the center as
well. After generously covering with glue, screw
the sides to the transom framing and the chine.",6101.935148239136,,,"Having trimmed up the dines, we are now ready to plank the sides. Start again at the bows, clamping into position with a 'D' clamp. Bend round the frame to the stern and clamp there. If you have a third clamp use it in the center as well. After generously covering with glue, screw the sides to the transom framing and the chine.",7473.7389087677,,
iam_243_e04-127,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_243_e04-127/handwritten.png,"Here's the text from the image:

""I rivet my gunwales together through the side of the hull with copper nails and roves. It greatly improves the appearance and the strength. Paint with good marine painter, undercoat and at least one coat of finishing paint. WHEN an assortment of differently coloured materials are cut into a variety of shapes they can be combined by either making fabric pictures or designs.""",2,IAM_mini,"Here's the text from the image:

""I rivet my gunwales together through the side of the hull with copper nails and roves. It greatly improves the appearance and the strength. Paint with good marine primer, undercoat and at least one coat of finishing paint.

When an assortment of differently coloured materials are cut into a variety of shapes they can be combined by either making fabric pictures or designs.""",5447.337865829468,,,"I rivet my gunwales together through the side of the hull
with copper nails and roves. It greatly improves the
appearance and the strength. Paint with good marine primer,
undercoat and at least one coat of finishing paint.
When an assortment of differently colored materials are cut
into a variety of shapes they can be combined by either
making fabric pictures or designs.",5629.212856292725,,,"I rivet my gunwales together through the side of the hull  
with copper nails and rivets. It greatly improves the  
appearance and the strength. Paint with good marine primer,  
undercoat and at least one coat of finishing paint.  
When an assortment of differently coloured materials are cut  
into a variety of shapes they can be combined by either,  
making fabric pictures or designs.",6085.28208732605,,
iam_244_e07-003,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_244_e07-003/handwritten.png,"The text from the image reads:

""Wholesale chemical spraying, upsetting as it does the balance of nature by killing both pests and predators, is viewed with concern by a number of American state research stations. Not content with issuing bulletins on the dangers of the misuse of chemicals in agriculture, some stations are carrying out useful research on pest control by biological means. Both native and imported predatory insects and insect pathogens are used in field trial tests.""",2,IAM_mini,"Here's the text from the image:

""Wholesale chemical spraying, upsetting as it does the balance of nature by killing both pests and predators, is viewed with concern by a number of American state research stations. Not content with issuing bulletins on the dangers of the misuse of chemicals in agriculture, some stations are carrying out useful research on pest control by biological means. Both native and imported predatory insects and insect pathogens are used in field trial tests.""",5017.207145690918,,,"Wholesale chemical spraying, upsetting as it does the balance of nature by killing both pests and predators, is viewed with concern by a number of American State Research Stations. Not content with issuing bulletins on the dangers of the misuse of chemicals in agriculture, some stations are carrying out useful research on pest control by biological means. Both native and imported predatory insects and insect pathogens are used in field trial tests.",5013.7457847595215,,,"Wholesale chemical spraying, upsetting as it does the balance of nature by killing both pests and predators, is viewed with courtesy by a number of American State Research Stations. Not content with issuing bulletins on the dangers of the use of chemicals in agriculture, some stations are carrying out useful research on pest control by biological means. Both native and imported predatory insects and their pathogens are used in field trial tests.",5846.947193145752,,
iam_245_e07-007,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_245_e07-007/handwritten.png,"The text reads:

""The biological control of pests in the garden is not new to the American gardener. Ladybirds figure in press advertisements, their sale being by the gallon. Praying mantis (Mantis religiosa), both native and ""immigrant"" varieties, are used by gardeners in all parts of the United States. Advertisements offer eggs of European, Chinese or native forms of mantis.""",2,IAM_mini,"The text from the image reads:

""The biological control of pests in the garden is not new to the American gardener. Lady-birds figure in press advertisements, their sale being by the gallon. Praying mantis (Mantis religiosa), both native and ""immigrant"" varieties, are used by gardeners in all parts of the United States. Advertisements offer eggs of European, Chinese or native forms of mantis.""",5732.32889175415,,,"The biological control of pests in the garden
is not new to the American gardener. Lady-
birds figure in press advertisements, their
sale being by the gallon. Praying mantis (Mantis
religiosa), both native and ""immigrant"" varieties,
are used by gardeners in all parts of the United
States. Advertisements offer eggs of European,
Chinese or native forms of mantis.",4816.847085952759,,,"The biological control of pests in the garden is not new to the American gardener. Lady-birds figure in press advertisements, their sale being by the gallon. Praying mantis (Mantıs religiosa), both native and ""immigrant"" varieties, are used by gardeners in all parts of the United States. Advertisements offer eggs of European, Chinese or native forms of mantis.",7125.671863555908,,
