sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
클
LG
한성대직영점
프리미엄
기기변경
18개월
매월
응
시
H클럽
인트로
무료
2편
무료
U+
멩버십
LG
본사지정
담당센터",2622.746706008911,,,"U+
클
LG
한성대직영점
프리미엄
기기변경
18개월
매월
응
시
H클럽
인트로
무료
2편
무료
U+
멩버십
LG
본사지정
담당센터",2517.0202255249023,,
icdar_tr_img_05112,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05112.jpg,"![img-0.jpeg](img-0.jpeg)

Research Center for Integrated Forest Business

![img-1.jpeg](img-1.jpeg)","Latin, None, Korean",ICDAR_mini,"산림비즈니스
연구사업단
융복합형
개발
Business
작동중
Forest
CCTV
Integrated
telecop
Kt
for
Center
821-5112
Research
TIONAL",2883.7640285491943,,,"산림비즈니스
연구사업단
융복합형
개발
Business
작동중
Forest
CCTV
Integrated
telecop
Kt
for
Center
821-5112
Research
TIONAL",3379.3110847473145,,
icdar_tr_img_05136,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05136.jpg,"![img-0.jpeg](img-0.jpeg)

“처음 배우는 사람도 일단 가능한...”

![img-1.jpeg](img-1.jpeg)","Latin, None, Korean",ICDAR_mini,"자담배
청춘
와인
SKY
BLUE
20
음악연구소
뮤직홈
가능한...”
“처음
배우는
사람도
입단",2552.136182785034,,,"자담배
청춘
와인
SKY
BLUE
20
음악연구소
뮤직홈
가능한...”
“처음
배우는
사람도
입단",2430.791139602661,,
icdar_tr_img_05146,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05146.jpg,"![img-0.jpeg](img-0.jpeg)

# ![img-1.jpeg](img-1.jpeg) 

![img-2.jpeg](img-2.jpeg)","Latin, None, Korean",ICDAR_mini,"대
문
중
서울
특별시
예친분
大",3763.4658813476562,,,"대
문
중
서울
특별시
예친분
大",2940.1516914367676,,
icdar_tr_img_05153,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05153.jpg,"21
미국은 EXIT
유도들이 결제되어야 하는 현상관소에는 지출요소 포함","Latin, Korean",ICDAR_mini,"비상문
EXIT
3
사용할수없음
법정장소에는
2
하는
걸치되어이
유도둥이",3877.194881439209,,,"비상문
EXIT
3
사용할수없음
법정장소에는
2
하는
걸치되어이
유도둥이",1949.6212005615234,,
icdar_tr_img_05175,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05175.jpg,"# 낙원
## 국방안전
### 763-2813

^{}[] 48","Latin, Symbols, None, Korean",ICDAR_mini,"낙원
떡방앗간
2813
763
-
명륜길
48",2477.4398803710938,,,"낙원
떡방앗간
2813
763
-
명륜길
48",1099.4760990142822,,
icdar_tr_img_05182,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05182.jpg,"재산은 항상 아닙니다.

음료는 take-out 안됩니다
take-out 같이 없어서…ㅠ

^{}[] OKPES","Latin, Korean",ICDAR_mini,"후불
입니다.
계산은
안립니다
take-out
음료는
take-out
없어서..ᄁ
컵이
OKPOS",2518.8419818878174,,,"후불
입니다.
계산은
안립니다
take-out
음료는
take-out
없어서..ᄁ
컵이
OKPOS",3540.034770965576,,
icdar_tr_img_05183,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05183.jpg,"![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)

![img-3.jpeg](img-3.jpeg)

청소년(만 19세 미만)에게는 복권을 판매할 수 없습니다. 복권 판매는 1인 1회 10만원을 초과할 수 없습니다.","Latin, None, Korean",ICDAR_mini,"실크빙수
신규가입
복권
기기변경
중
사용을
연결
GIGA
무료
판매점
나눔
6/45
Lotto
6
45
520
복권
연금
즉석식복권
스피또
없습니다.
수
판매할
없습니다.
복권을
에게는
수
초과할
미만)
19세
(만
청소년
1인
매는",2785.2959632873535,,,"실크빙수
신규가입
복권
기기변경
중
사용을
연결
GIGA
무료
판매점
나눔
6/45
Lotto
6
45
520
복권
연금
즉석식복권
스피또
없습니다.
수
판매할
없습니다.
복권을
에게는
수
초과할
미만)
19세
(만
청소년
1인
매는",2553.722143173218,,
icdar_tr_img_05200,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05200.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)","None, Korean",ICDAR_mini,월풀빨래방,2607.3312759399414,,,월풀빨래방,2444.6399211883545,,
icdar_tr_img_05206,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05206.jpg,"# 当中共新石器時代

# 当中共 51

![img-0.jpeg](img-0.jpeg)",Korean,ICDAR_mini,"출차주의
외부차량진입금지",3767.8728103637695,,,"출차주의
외부차량진입금지",1738.8441562652588,,
icdar_tr_img_05216,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05216.jpg,"따끈한 도시락

T.825-7785~6

한글

![img-0.jpeg](img-0.jpeg)","Latin, Mixed, Korean",ICDAR_mini,"한
솥
따끈한
도시락
T.825-7785~6
궁돌오L3번길
""쓰레기는
82
솥
한
래
3식기반납하는",5934.432029724121,,,"한
솥
따끈한
도시락
T.825-7785~6
궁돌오L3번길
""쓰레기는
82
솥
한
래
3식기반납하는",1974.1559028625488,,
icdar_tr_img_05223,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05223.jpg,"바이프
팬바이즈","Latin, Korean",ICDAR_mini,"네이처
멤버스데이",2515.8441066741943,,,"네이처
멤버스데이",1941.7412281036377,,
icdar_tr_img_05246,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05246.jpg,"# Le Panier Bleu

## 비 화상자 배터

요리사 자스토랑 &amp; 인디니퍼 자문자체 &amp; 화상자

![img-0.jpeg](img-0.jpeg)","Symbols, None, Latin, Korean, Mixed",ICDAR_mini,"프렌치
르
Le
Panier
레스토랑
빠니에
Bleu
&
웰빙
하
핸드드립
츄[HUE]
하우스
전문카페
블루
2
&
와인바",3980.537176132202,,,"프렌치
르
Le
Panier
레스토랑
빠니에
Bleu
&
웰빙
하
핸드드립
츄[HUE]
하우스
전문카페
블루
2
&
와인바",1601.4289855957031,,
icdar_tr_img_05257,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05257.jpg,"# 우수협력업체

K 현대해상화재보험 K 현대하이카다이렉트","Latin, Korean",ICDAR_mini,"우수협력업체
H
H
현대하이카다이렉트
현대해상화재보험",2536.545991897583,,,"우수협력업체
H
H
현대하이카다이렉트
현대해상화재보험",1535.3426933288574,,
icdar_tr_img_05262,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05262.jpg,"$$
\begin{aligned}
& \text { 今 } \\
& \text { 今 } \\
& \text { 今 } \\
& \text { 今 } \\
& \text { 今 }
\end{aligned}
$$",Korean,ICDAR_mini,"주의!
열차와
넓음
간격
승강장",2688.8349056243896,,,"주의!
열차와
넓음
간격
승강장",2725.935935974121,,
icdar_tr_img_05273,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05273.jpg,"![img-0.jpeg](img-0.jpeg)

# **블루스**

(1장 4,500원)",Korean,ICDAR_mini,"블라스트
블라스트
(1장
4,500원)",2643.3229446411133,,,"블라스트
블라스트
(1장
4,500원)",2667.891263961792,,
icdar_tr_img_05282,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05282.jpg,"0% 같은 바다의 심층보습 .00
하와이코나 914m
해안심층수","Latin, Korean",ICDAR_mini,"사
일가지
심층보습
pm8:00
바다의
갚은
하와이코나
914m
해양심층수
OH
OB",3884.4122886657715,,,"사
일가지
심층보습
pm8:00
바다의
갚은
하와이코나
914m
해양심층수
OH
OB",2014.6360397338867,,
icdar_tr_img_05311,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05311.jpg,"# 대학로 단단

## 네이티

첫 네이트 때 이거 보고 성공했잖아
주위에 엄청 추천했어
진짜 옥탑방고양이 최고야 최고!

재간랑하러 왔어요.
두잔 예약이요.

![img-0.jpeg](img-0.jpeg)","Latin, Symbols, None, Korean",ICDAR_mini,"대학로틴틴
연
인터파크
2012.2013.2014.20
예
연속
5년
옥
성공했잖아
때
이거
보고
첫
데이트
연극
추천했어
엄청
주위에
네
최고!
옥탑방고양이
왔어요.
최고야
진짜
재관람하러
져!
예약이요.
고
두장
기다려주세요!
잠시만
대학로
에게
∣
02-764-8760
[주]
문의
∣
[주]
제작
어린이
잡고
꼭
손잡고
손잡이는
탑승하세요
황색선
안에",3740.1599884033203,,,"대학로틴틴
연
인터파크
2012.2013.2014.20
예
연속
5년
옥
성공했잖아
때
이거
보고
첫
데이트
연극
추천했어
엄청
주위에
네
최고!
옥탑방고양이
왔어요.
최고야
진짜
재관람하러
져!
예약이요.
고
두장
기다려주세요!
잠시만
대학로
에게
∣
02-764-8760
[주]
문의
∣
[주]
제작
어린이
잡고
꼭
손잡고
손잡이는
탑승하세요
황색선
안에",1435.9819889068604,,
icdar_tr_img_05352,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05352.jpg,"![img-0.jpeg](img-0.jpeg)

# 선명한 발생력 &amp; 완벽한 컬러
## 핏팅력의 새미매트 스틱라커","Symbols, Korean, None, Latin",ICDAR_mini,"LACQUER
STICK
LACQUER
STICK
HOT
01
가십
선명한
완벽한
컬러
발색력
&
스틱라커
핏팅력의
새미매트",2515.3648853302,,,"LACQUER
STICK
LACQUER
STICK
HOT
01
가십
선명한
완벽한
컬러
발색력
&
스틱라커
핏팅력의
새미매트",1451.2882232666016,,
icdar_tr_img_05363,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05363.jpg,"A, B, C否, 卡节任意 方四1 2 否
![img-0.jpeg](img-0.jpeg)","Mixed, Korean, Latin",ICDAR_mini,"지하1-2층
쇼핑타운
C동,
B,
A,
의류부자재",2600.947856903076,,,"지하1-2층
쇼핑타운
C동,
B,
A,
의류부자재",2930.6108951568604,,
icdar_tr_img_05370,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05370.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",Korean,ICDAR_mini,담배,11645.705223083496,,,담배,2275.7632732391357,,
icdar_tr_img_05372,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05372.jpg,"![img-0.jpeg](img-0.jpeg)

첼단전자경비시스템","Latin, None, Korean",ICDAR_mini,"911
SEGURITY
첨단전자경비시스템
011",2644.3099975585938,,,"911
SEGURITY
첨단전자경비시스템
011",2541.3668155670166,,
icdar_tr_img_05382,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05382.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>","Korean, None, Latin",ICDAR_mini,"81
치즈피자",2699.5229721069336,,,"81
치즈피자",1652.113914489746,,
icdar_tr_img_05406,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05406.jpg,# 白日祝禱告重大會計,"Korean, None, Latin",ICDAR_mini,"매매
전월세
투자상담",3720.738172531128,,,"매매
전월세
투자상담",1575.0699043273926,,
icdar_tr_img_05413,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05413.jpg,"# 어린이보호구역 

![img-0.jpeg](img-0.jpeg)
![img-1.jpeg](img-1.jpeg)
![img-2.jpeg](img-2.jpeg)
![img-3.jpeg](img-3.jpeg)
![img-4.jpeg](img-4.jpeg)","Latin, None, Korean",ICDAR_mini,"왕갈비탕
어린이보호구역
여기부터
냉면
속도를
줄이시오
어린이보호
안신
N
주차금지
협조
부탁드립니다
갈비정원",2539.6480560302734,,,"왕갈비탕
어린이보호구역
여기부터
냉면
속도를
줄이시오
어린이보호
안신
N
주차금지
협조
부탁드립니다
갈비정원",2268.139123916626,,
icdar_tr_img_05420,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05420.jpg,"![img-0.jpeg](img-0.jpeg)

# **ஜனஜனஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீஜீ","Korean, None, Latin",ICDAR_mini,"XIAOM
연에인
""스타롤""
입소문
올리브영
런칭",2532.975196838379,,,"XIAOM
연에인
""스타롤""
입소문
올리브영
런칭",2567.1169757843018,,
icdar_tr_img_05433,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05433.jpg,"^{}[] 1

![img-0.jpeg](img-0.jpeg)","Korean, None, Latin",ICDAR_mini,"벽화마을
620m
성
움
시
길
FOR
AIL
TRESS
TR
낙산공원
GE
315m
불법호객행위금지
Naksan",3760.503053665161,,,"벽화마을
620m
성
움
시
길
FOR
AIL
TRESS
TR
낙산공원
GE
315m
불법호객행위금지
Naksan",1206.5351009368896,,
icdar_tr_img_05435,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05435.jpg,"# 2019

# 2019

![img-0.jpeg](img-0.jpeg)","Latin, Mixed, None, Korean",ICDAR_mini,"SKKI
LG
Ha
6월행사
중로
무료모델
G3J7
X스크린
상담환영",3690.2809143066406,,,"SKKI
LG
Ha
6월행사
중로
무료모델
G3J7
X스크린
상담환영",1503.3020973205566,,
icdar_tr_img_05437,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05437.jpg,"# 옥포 천문학
한문잡기

![img-0.jpeg](img-0.jpeg)","Latin, Mixed, None, Korean",ICDAR_mini,"육포
전품목
원
한몫잡기
현대카드
신한카드
삼성카드
BC제외
※신한",4921.974658966064,,,"육포
전품목
원
한몫잡기
현대카드
신한카드
삼성카드
BC제외
※신한",2223.4880924224854,,
icdar_tr_img_05438,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05438.jpg,"# 매크버리. 올해의 스토브 이메일

아이스 아메리카노(☯) 1장
+ 베이글","Symbols, Korean, Latin",ICDAR_mini,"맥카페
플레이스
R
이벤트
특별
1잔
아메리카노
M
아이스
베이글
+",2639.162063598633,,,"맥카페
플레이스
R
이벤트
특별
1잔
아메리카노
M
아이스
베이글
+",2491.270065307617,,
icdar_tr_img_05445,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05445.jpg,"# 쓰레기 를 버 리 지 마 세 요 

ㅅㅅ 함께 쓰는 강의실, 자기 쓰레기는 자기가 버리는 매너있는 '시립대인'이 뀁시다.","Symbols, Korean",ICDAR_mini,"쓰레기를
버리지
마세요
넹
됩시다.
매너있는
이
'시립대인'
버리는
자기가
쓰레기는
자기
강의실
쓰는
함께
♬",2658.618211746216,,,"쓰레기를
버리지
마세요
넹
됩시다.
매너있는
이
'시립대인'
버리는
자기가
쓰레기는
자기
강의실
쓰는
함께
♬",2145.604133605957,,
icdar_tr_img_05447,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05447.jpg,"![img-0.jpeg](img-0.jpeg)

# 2014

![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)","Korean, Latin",ICDAR_mini,"BEVERAGE
플라스틱",3654.9298763275146,,,"BEVERAGE
플라스틱",2188.2688999176025,,
icdar_tr_img_05448,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05448.jpg,"# (8)

## 사다리주의

![img-0.jpeg](img-0.jpeg)

고용노동부

산천제해예방
안전보건공단","Latin, Korean",ICDAR_mini,"사다리주의
산업재해예방
안전보건공단
e
고용노동부",2656.7420959472656,,,"사다리주의
산업재해예방
안전보건공단
e
고용노동부",3029.0870666503906,,
icdar_tr_img_05470,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05470.jpg,"![img-0.jpeg](img-0.jpeg)

# 수강료 최대 23\% 할인 

정기토익응시권
新토익 가이드북+인강
첫토익팩(20\%할인권+필기구SET)
모두 증정","Symbols, Mixed, Korean, Latin",ICDAR_mini,"YBM
시
동시등록
첫토익
할인
23%
최대
수강료
정기토익응시권
인강
가이드북
新토익
+
첫토익팩
(20%할인권+필기구SET)
증정
모두",2529.0911197662354,,,"YBM
시
동시등록
첫토익
할인
23%
최대
수강료
정기토익응시권
인강
가이드북
新토익
+
첫토익팩
(20%할인권+필기구SET)
증정
모두",2277.2457599639893,,
icdar_tr_img_05472,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05472.jpg,"![img-0.jpeg](img-0.jpeg)

# 대문해산물쌀국수 7.000

Spicy seafood rice noodle soup

## 대문해산물쌀국수 6.000

rice noodle soup

![img-1.jpeg](img-1.jpeg)

Since 2009 in SKKU","Latin, None, Korean",ICDAR_mini,"냉모밀
5.000
Cold
buckwheat
noodle
매운해산물쌀국수
7.000
rice
Spicy
noodle
seafood
soup
고기쌀국수
6.000
noodle
soup
보
포
phoBo
SKKU
in
2009
Since",2573.622941970825,,,"냉모밀
5.000
Cold
buckwheat
noodle
매운해산물쌀국수
7.000
rice
Spicy
noodle
seafood
soup
고기쌀국수
6.000
noodle
soup
보
포
phoBo
SKKU
in
2009
Since",2591.4227962493896,,
icdar_tr_img_05476,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05476.jpg,"![img-0.jpeg](img-0.jpeg)

# 2015","Symbols, None, Japanese, Korean",ICDAR_mini,"힐링
열기
상대방
속마음
사주
타로
&
うちない
日本蕓
한옥건물첫집
47번가
찾집
47번가
찻집",2540.6742095947266,,,"힐링
열기
상대방
속마음
사주
타로
&
うちない
日本蕓
한옥건물첫집
47번가
찾집
47번가
찻집",2009.1607570648193,,
icdar_tr_img_05485,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05485.jpg,"# 인금 + 축석복권 판매

![img-0.jpeg](img-0.jpeg)","Latin, Symbols, Korean",ICDAR_mini,"연금복권
즉석복군판매
연금
+
925-3467
RO",2591.917037963867,,,"연금복권
즉석복군판매
연금
+
925-3467
RO",1389.1398906707764,,
icdar_tr_img_05501,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05501.jpg,"전통 재현한 학기

# 전통 브리즈

포근하고 부드러운 향기로
마음을 차분하게

w22,000/100ml","Mixed, Korean",ICDAR_mini,"람을
개힌한
브리즈
젠틀
향기로
부드러운
포근하고
마음올
차분하게
₩22,000/100ml",2555.9918880462646,,,"람을
개힌한
브리즈
젠틀
향기로
부드러운
포근하고
마음올
차분하게
₩22,000/100ml",1788.585901260376,,
icdar_tr_img_05505,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05505.jpg,"# 연령

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

^{}[] LA COIFFURE À PETITS PRIX
기본 좋은 가격, 고품질 먹어설명
2008.06.02 17:50
부동산, 재난시 연령인
1000만명(1000만명/일년)","Latin, None, Korean",ICDAR_mini,"리어
인테
토틸
싯시,
진기조명,
위싱도기,
PRIX
PETITS
잔면기,
A
COIFFURE
무디믹,
LA
어
고
리테스
자",2574.044942855835,,,"리어
인테
토틸
싯시,
진기조명,
위싱도기,
PRIX
PETITS
잔면기,
A
COIFFURE
무디믹,
LA
어
고
리테스
자",1712.8498554229736,,
icdar_tr_img_05509,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05509.jpg,"# SINCE 1924 

![img-0.jpeg](img-0.jpeg)","Korean, None, Latin",ICDAR_mini,"SINCE
1924
본연의
소주
깊고
긴한맛",2608.8411808013916,,,"SINCE
1924
본연의
소주
깊고
긴한맛",2377.0220279693604,,
icdar_tr_img_05518,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05518.jpg,"# 철제
방식
관제
합계",Korean,ICDAR_mini,"항공우주종합
설계실습실",2496.8299865722656,,,"항공우주종합
설계실습실",1997.3256587982178,,
icdar_tr_img_05535,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05535.jpg,"![img-0.jpeg](img-0.jpeg)

# ![img-1.jpeg](img-1.jpeg)","Latin, None, Korean",ICDAR_mini,"긴급대피마스크
K
재
긴급대피마스
SC
마스크
SCA
119FN
KS
FN
FN
표시인증
K
KSM
A
K
6766:2011
표시인증
08-04320
11
화재용
긴급대피마스크
사용방법
표시된
화살표
방향으로
사용하십시오.
2
고정된
하십시오
고정된
분리
2
하십시오
3
3
고정
화살표
2
사용하십시오
화재발생시
사용
119FN
67
CE
표시인증
제08
6766:2011
표시인정
0432호
화재용
긴근대피마그크
화재용
않습니다.
부당하지않습니다.)
분각
아개를
고정된
방향으로
2
화살표
하십시오
유지하십시오
1
개봉하십시오.
CTHER
분각
고정된
개봉하십시오
2
2
방향으르
하십시오.
화갈표
자를
화재시
화재시
san",2735.495090484619,,,"긴급대피마스크
K
재
긴급대피마스
SC
마스크
SCA
119FN
KS
FN
FN
표시인증
K
KSM
A
K
6766:2011
표시인증
08-04320
11
화재용
긴급대피마스크
사용방법
표시된
화살표
방향으로
사용하십시오.
2
고정된
하십시오
고정된
분리
2
하십시오
3
3
고정
화살표
2
사용하십시오
화재발생시
사용
119FN
67
CE
표시인증
제08
6766:2011
표시인정
0432호
화재용
긴근대피마그크
화재용
않습니다.
부당하지않습니다.)
분각
아개를
고정된
방향으로
2
화살표
하십시오
유지하십시오
1
개봉하십시오.
CTHER
분각
고정된
개봉하십시오
2
2
방향으르
하십시오.
화갈표
자를
화재시
화재시
san",2326.5018463134766,,
icdar_tr_img_05537,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05537.jpg,"# 재활용

대학로 본점 4층

₩ 8,000 (1인)

이용시간: 2시간","None, Korean",ICDAR_mini,"시크릿
대학로
4층
본점
₩8,000(1인)
이용시간:2시간",2559.019088745117,,,"시크릿
대학로
4층
본점
₩8,000(1인)
이용시간:2시간",1443.5017108917236,,
icdar_tr_img_05541,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05541.jpg,"# 자양 4동 공영주차장

일일주차 없음

운영 시간 24시간
시간당 요금 1,800원

^{}[] CCTV 감독부","Latin, Korean",ICDAR_mini,"공영주차장
자양4동
일일주차
없음
24시간
운영
시간
시간당
1,800원
요금",2599.116086959839,,,"공영주차장
자양4동
일일주차
없음
24시간
운영
시간
시간당
1,800원
요금",2395.6849575042725,,
icdar_tr_img_05542,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05542.jpg,"# A F 

![img-0.jpeg](img-0.jpeg)",Korean,ICDAR_mini,수거함,2639.0092372894287,,,수거함,2266.9150829315186,,
icdar_tr_img_05544,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05544.jpg,"# coffee study rammy 

![img-0.jpeg](img-0.jpeg)

Nail Blos
manicur","Latin, None, Korean",ICDAR_mini,"Study
Coffee
OM
네일&속눈썹
ADT
1580-6400
BANDI
BLOSSOM
NAIL
Nail
Blos",2635.3490352630615,,,"Study
Coffee
OM
네일&속눈썹
ADT
1580-6400
BANDI
BLOSSOM
NAIL
Nail
Blos",2747.321128845215,,
icdar_tr_img_05633,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05633.jpg,# ㅇㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣ,"Latin, Symbols, None, Korean",ICDAR_mini,"장애인자동차표지
(본인운전용)
보건복
보전복
부
지부
서울
보건복
보레복지부
보건복지부
38너
보건목지무
REPUBLIC
OF
KOREA
장애인전용주차구역
븍지부
주차가능
보러복지부
(장애인
탑승
시
이용)
발급일자
:
2009
년
12
월
종로구
명륜
3가동(인)",3750.5998611450195,,,"장애인자동차표지
(본인운전용)
보건복
보전복
부
지부
서울
보건복
보레복지부
보건복지부
38너
보건목지무
REPUBLIC
OF
KOREA
장애인전용주차구역
븍지부
주차가능
보러복지부
(장애인
탑승
시
이용)
발급일자
:
2009
년
12
월
종로구
명륜
3가동(인)",3045.441150665283,,
icdar_tr_img_05636,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05636.jpg,"# BEI

- '신네바리 샘
- '마스
- '버드와이저
- '오쌤팔렐브
- '호가드
- '하드","Korean, Latin",ICDAR_mini,"BEE
생
코너바리
맥스
버드와이져
호쌩쿠엘보
호가든
칭타오",2507.1418285369873,,,"BEE
생
코너바리
맥스
버드와이져
호쌩쿠엘보
호가든
칭타오",1420.1767444610596,,
icdar_tr_img_05653,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_05653.jpg,"![img-0.jpeg](img-0.jpeg)

# ROOM ESCAPE GAME

## 바란도 안된","Latin, Korean",ICDAR_mini,"피부관
경
비만.
류림
열린극장
네
CAFFE
BUS
료
BEST
CAFFE
MENU
IN
BUS
와
함께
ROOM
ESCAPE
GAME
방탈출",2531.1439037323,,,"피부관
경
비만.
류림
열린극장
네
CAFFE
BUS
료
BEST
CAFFE
MENU
IN
BUS
와
함께
ROOM
ESCAPE
GAME
방탈출",1554.2678833007812,,
