sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_06138,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06138.jpg,"日本橋
人形町
一丁目
15-1","Japanese, Latin",ICDAR_mini,"日本橋
15-1
人形町
一丁目",7967.759132385254,,,"日本橋
15-1
人形町
一丁目",8782.265901565552,,
icdar_tr_img_06162,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06162.jpg,"越
中
反
魂
丹","None, Japanese",ICDAR_mini,"池田屋安兵衛商店
超人気の
おすすめ3大商品!
鞄の中に反魂丹!
越中反魂丹
第1
第2
第3
がんこな
お腹に
糖尿病の代表葉
池田屋安兵衡商店
通じ丸
八味丸
薬都
飴",21300.669193267822,,,"池田屋安兵衛商店
超人気の
おすすめ3大商品!
鞄の中に反魂丹!
越中反魂丹
第1
第2
第3
がんこな
お腹に
糖尿病の代表葉
池田屋安兵衡商店
通じ丸
八味丸
薬都
飴",13957.687854766846,,
icdar_tr_img_06165,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06165.jpg,,"Mixed, None, Japanese, Latin",ICDAR_mini,"ARIS
まりも
スユール
スべーズクイズ
花いち
4F
Kエタニテイ
JemStona
ひとめほれ
Funny
3F
山夏
エブロソ山夏
うるわし
まるこ
リーべ
2F
サライ
月夜のたぬき
1F-B1
リラクゼーツヨソ
足の
Play
肩こり
昼12時~翌3時
疲れ
腰痛
火曜のみ昼3~翌3
Land
562-0919
HAPPY
9F
million
390
7F
CLUB
GET`S
CAFE
Peay
land
NO-CHARGE
角ハイボール
酒場
6F
HAPPY
Lounge
Bar
RISKY
JIN
GINDACO
ーヅ
ソー
3F
・足疲れ
CLUB
つリ
Highball
クイック
みぇ田
ソフし
Sakab
REPRE
45分~¥3.000
15分~¥1.000
4F
60分~¥4.000
30分~¥2.000
KEiW23
築地
HAPPY
銀だ
4F
GINDACO
APP
97299
たこ八
ここ
FOR
4
2
6
8
RENT
築地
来店
銀だこ
1
3
5
7
一
3
はし
団
カラオケ
バ
カラオケ
予
ワイス
力ラ
3F",23198.837995529175,,,"ARIS
まりも
スユール
スべーズクイズ
花いち
4F
Kエタニテイ
JemStona
ひとめほれ
Funny
3F
山夏
エブロソ山夏
うるわし
まるこ
リーべ
2F
サライ
月夜のたぬき
1F-B1
リラクゼーツヨソ
足の
Play
肩こり
昼12時~翌3時
疲れ
腰痛
火曜のみ昼3~翌3
Land
562-0919
HAPPY
9F
million
390
7F
CLUB
GET`S
CAFE
Peay
land
NO-CHARGE
角ハイボール
酒場
6F
HAPPY
Lounge
Bar
RISKY
JIN
GINDACO
ーヅ
ソー
3F
・足疲れ
CLUB
つリ
Highball
クイック
みぇ田
ソフし
Sakab
REPRE
45分~¥3.000
15分~¥1.000
4F
60分~¥4.000
30分~¥2.000
KEiW23
築地
HAPPY
銀だ
4F
GINDACO
APP
97299
たこ八
ここ
FOR
4
2
6
8
RENT
築地
来店
銀だこ
1
3
5
7
一
3
はし
団
カラオケ
バ
カラオケ
予
ワイス
力ラ
3F",16528.648853302002,,
icdar_tr_img_06181,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06181.jpg,"先進のテレマティクス機能“Volkswagen Car-Net”搭載
Golf / Golf Variant Connect
Golf
Volkswagen","Japanese, Latin",ICDAR_mini,"P
Golf
Car-Net""
搭載
""Volkswagen
先進のテレマテイクス機能
Connect
Variant
Golf/Golf
Volkswagen",9184.303045272827,,,"P
Golf
Car-Net""
搭載
""Volkswagen
先進のテレマテイクス機能
Connect
Variant
Golf/Golf
Volkswagen",11765.496015548706,,
icdar_tr_img_06185,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06185.jpg,,"None, Latin, Japanese, Korean, Mixed",ICDAR_mini,"신시미즈역
시즈테츠
清水年金事務所
Shimizu
Pension
Office
清水年金事务所
연금사무소
시미즈
Shimizu
Ejiri
School
Elem.
清水江尻小学校
에지리
시미즈
소학교
清水テルサ
La
Shimizu
TERRSE
「清水
TERRSA」
시미즈테루사
JR清水駅
マリナート
JR
Shimizu
Marinart
清水站
JR
清水文化会馆
「Marinart」
JR시미즈역
시미즈
문화회관
머리나트
清水産業
情報プラザ
Shimizu
Industry
and
静鉄新清水駅
Information
Plaza
清水产业
情报市场
Shizutetsu
시미즈
Shin-Shimizu
Sta.
新清水
市役所清水庁舎
静铁
新清水站
Shin-shimizu
Hall
City
Shimizu
Office
시즈테츠
신시미즈역
市役所清水厅舍
시
시미즈
千歳町
旭町
Chitose-cho
相生町
巴町
Asahi-cho
Aioi-cho
Tomoe-cho
149
静岡鉄道静岡清水線
清水年金事務所
Shizutetsu
清水テルサ
Railway
Shimizu
Pension
Office
Shimizu
Shizuoka-Shimizu
TERRSA
静冈市东部勤劳者福祉中心
清水年金事务所
Line
「清水
TERRSA」
시미즈
시미즈
연금사무소
マリナート
浜田親水公園
Marinart
清水文化会馆
「Marinart」
Hamada
清水橋
Water
Park
시미즈
문화회관
머리나트
Shimizu
Bridge
島崎町公園
巴町公園
浜田ボンブ場
Shimazaki-cho
Tomoe-cho
Park
Park
Hamada
Pumping
Station
JR東海道本線
JR
Tokaido
Line
仲浜町町自治会館
現在地
Nakahama-cho
You
are
Here
大正橋
Community
Center
现在所在地
Taisho
JR清水駅
Bridge
JR
Shimizu
Sta.
清水站
水神社
Gourmet-dori
JR
駅前グルメ通り
Sui
Shrine
Ekimae
銀座",19561.447858810425,,,"신시미즈역
시즈테츠
清水年金事務所
Shimizu
Pension
Office
清水年金事务所
연금사무소
시미즈
Shimizu
Ejiri
School
Elem.
清水江尻小学校
에지리
시미즈
소학교
清水テルサ
La
Shimizu
TERRSE
「清水
TERRSA」
시미즈테루사
JR清水駅
マリナート
JR
Shimizu
Marinart
清水站
JR
清水文化会馆
「Marinart」
JR시미즈역
시미즈
문화회관
머리나트
清水産業
情報プラザ
Shimizu
Industry
and
静鉄新清水駅
Information
Plaza
清水产业
情报市场
Shizutetsu
시미즈
Shin-Shimizu
Sta.
新清水
市役所清水庁舎
静铁
新清水站
Shin-shimizu
Hall
City
Shimizu
Office
시즈테츠
신시미즈역
市役所清水厅舍
시
시미즈
千歳町
旭町
Chitose-cho
相生町
巴町
Asahi-cho
Aioi-cho
Tomoe-cho
149
静岡鉄道静岡清水線
清水年金事務所
Shizutetsu
清水テルサ
Railway
Shimizu
Pension
Office
Shimizu
Shizuoka-Shimizu
TERRSA
静冈市东部勤劳者福祉中心
清水年金事务所
Line
「清水
TERRSA」
시미즈
시미즈
연금사무소
マリナート
浜田親水公園
Marinart
清水文化会馆
「Marinart」
Hamada
清水橋
Water
Park
시미즈
문화회관
머리나트
Shimizu
Bridge
島崎町公園
巴町公園
浜田ボンブ場
Shimazaki-cho
Tomoe-cho
Park
Park
Hamada
Pumping
Station
JR東海道本線
JR
Tokaido
Line
仲浜町町自治会館
現在地
Nakahama-cho
You
are
Here
大正橋
Community
Center
现在所在地
Taisho
JR清水駅
Bridge
JR
Shimizu
Sta.
清水站
水神社
Gourmet-dori
JR
駅前グルメ通り
Sui
Shrine
Ekimae
銀座",15320.278644561768,,
icdar_tr_img_06209,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06209.jpg,,"Korean, Chinese, Japanese, Latin",ICDAR_mini,"南口
남쪽
South
Exit
출구
南出口
帝京大学医学部附属病院
北年金事務所
Kita
Pension
Office
Teikyo
University
Hospital
帝京大学・高等学校。中学校
北区福祉事務所
Kita
City
Weltare
Office
School-Jr.High
School
Teikyo
University-High
北特別支援学校
東京家政大学・短期大学部
Kita
Special
Support
School
高等学校・中学校
北都税事務所
Tokyo
College
Kasei
University-Junior
School-Jr.High
School
High
Kita
Metropolitan
Tax
Office
陸上自衛隊十条駐屯地
Ground
Japan
Self-Defense
Force,
Camp
Jujo
東京成徳大学・短期大学
Tokyo
Seitoku
University-JuniorCollege
College
北区立中央図書館
Kita
City
Chuo
Library",16733.306884765625,,,"南口
남쪽
South
Exit
출구
南出口
帝京大学医学部附属病院
北年金事務所
Kita
Pension
Office
Teikyo
University
Hospital
帝京大学・高等学校。中学校
北区福祉事務所
Kita
City
Weltare
Office
School-Jr.High
School
Teikyo
University-High
北特別支援学校
東京家政大学・短期大学部
Kita
Special
Support
School
高等学校・中学校
北都税事務所
Tokyo
College
Kasei
University-Junior
School-Jr.High
School
High
Kita
Metropolitan
Tax
Office
陸上自衛隊十条駐屯地
Ground
Japan
Self-Defense
Force,
Camp
Jujo
東京成徳大学・短期大学
Tokyo
Seitoku
University-JuniorCollege
College
北区立中央図書館
Kita
City
Chuo
Library",13331.284046173096,,
icdar_tr_img_06214,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06214.jpg,,"Mixed, None, Japanese, Latin",ICDAR_mini,"イシク
Nビル
B
炭火焼肉
陽
a
place
1F",18314.47124481201,,,"イシク
Nビル
B
炭火焼肉
陽
a
place
1F",16516.53790473938,,
icdar_tr_img_06228,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06228.jpg,,"None, Korean, Japanese, Latin",ICDAR_mini,"千歳烏山
KO
12
仙川
ちとせからすやま
芦花公園
Sengawa
Chitose-karasuyama
KO
11
Roka-kōen
仙川
지토세카라스야마
로카코엔
れ亭
Pimo
今までにおい新しいスタイル
LUMINOUS
2F
03-6379-5620
TEL
2F
1F
Delight
SPOROT
つかれ亭
みかれ
03-6909-1823
TEL:
当店の
24時までと
なつて
おります",14825.026035308838,,,"千歳烏山
KO
12
仙川
ちとせからすやま
芦花公園
Sengawa
Chitose-karasuyama
KO
11
Roka-kōen
仙川
지토세카라스야마
로카코엔
れ亭
Pimo
今までにおい新しいスタイル
LUMINOUS
2F
03-6379-5620
TEL
2F
1F
Delight
SPOROT
つかれ亭
みかれ
03-6909-1823
TEL:
当店の
24時までと
なつて
おります",14305.408000946045,,
icdar_tr_img_06237,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06237.jpg,,"Symbols, None, Latin, Japanese, Korean",ICDAR_mini,">
すすきの方面
<
大通公園
札幌市役所
時計台
南ロ
TAXI
City
Hall
Sapporo
for
Clock
Tower
<
South
Exit
>
Susukino
Dist.
Park,
출구
남쪽
/
南口",12287.083148956299,,,">
すすきの方面
<
大通公園
札幌市役所
時計台
南ロ
TAXI
City
Hall
Sapporo
for
Clock
Tower
<
South
Exit
>
Susukino
Dist.
Park,
출구
남쪽
/
南口",14544.63791847229,,
icdar_tr_img_06251,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06251.jpg,,"Korean, Japanese, Latin",ICDAR_mini,"都営新宿線
都螢新宿線
大江胡線
도에이신쥬쿠선
新宿駅
大江戸線
新宿站
Toei
Shinjuku
오오에도선
Line
신쥬쿠역
Oedo
Line,
Shinjuku
Sta.",15255.671739578247,,,"都営新宿線
都螢新宿線
大江胡線
도에이신쥬쿠선
新宿駅
大江戸線
新宿站
Toei
Shinjuku
오오에도선
Line
신쥬쿠역
Oedo
Line,
Shinjuku
Sta.",16104.164838790894,,
icdar_tr_img_06284,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06284.jpg,"ヨットハーバー
Yacht Harbor","Japanese, Latin",ICDAR_mini,"ヨツ卜ハーバ一
Harbor
Yacht",7516.487836837769,,,"ヨツ卜ハーバ一
Harbor
Yacht",6438.809156417847,,
icdar_tr_img_06285,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06285.jpg,"中央区
日本橋人形町
一丁目
14
Chuo-ku
Nihonbashi
ningyocho
1-chome
14
日本橋
人形町
一丁目
14-4","Japanese, Latin",ICDAR_mini,"中原区
日本橋町人形一丁目
14
Chuo-ku
Nihonbashi
ningyocho
1-chome
14
日本橋
14-4
人形町
一丁目",10787.296056747437,,,"中原区
日本橋町人形一丁目
14
Chuo-ku
Nihonbashi
ningyocho
1-chome
14
日本橋
14-4
人形町
一丁目",15446.371078491211,,
icdar_tr_img_06326,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06326.jpg,,"Mixed, None, Japanese, Latin",ICDAR_mini,"10
30
無断駐車禁止
月極
空有
P
レツカーにて専用
無断駐の車輪は、
ぞの費用とし
駐車場へ移動·保管、
てレツ力ー代18.000円以上及び
NO·11
保管科金1時間仁つき500円な頂
きます。
にこない場合は。
(有科)しま可。
尚、事故等については一切責任た負い
ませ九。
無断駐車管理受託会社
ワイソレツカ一事業部
TEL
241-0190
超低燃費蓄熱式
瞬間融雪槽
超低燃費
ロ一ドヒー一テイソグ
スノ一ing
1|5
冬春
自動管理燃費
設計·施工
8m3夕イイ·水温25°C
灯油180で圧雪2tを瞬間融雪
25tの荷重に耐える
50年の耐用年数
鉄筋コソクリ一ト60年の耐用年数
【特許出願中】特願2002-223883
次世代ツステム開発
賃貸マソツヨソ建築かち、オ一ナ一代行管理
http://www.j-ark.co.jp
月極駐車場管理
日本ア一ク開発(株)
011-862-6363
TEL
JAD
FAX
011-862-6766",16207.727909088135,,,"10
30
無断駐車禁止
月極
空有
P
レツカーにて専用
無断駐の車輪は、
ぞの費用とし
駐車場へ移動·保管、
てレツ力ー代18.000円以上及び
NO·11
保管科金1時間仁つき500円な頂
きます。
にこない場合は。
(有科)しま可。
尚、事故等については一切責任た負い
ませ九。
無断駐車管理受託会社
ワイソレツカ一事業部
TEL
241-0190
超低燃費蓄熱式
瞬間融雪槽
超低燃費
ロ一ドヒー一テイソグ
スノ一ing
1|5
冬春
自動管理燃費
設計·施工
8m3夕イイ·水温25°C
灯油180で圧雪2tを瞬間融雪
25tの荷重に耐える
50年の耐用年数
鉄筋コソクリ一ト60年の耐用年数
【特許出願中】特願2002-223883
次世代ツステム開発
賃貸マソツヨソ建築かち、オ一ナ一代行管理
http://www.j-ark.co.jp
月極駐車場管理
日本ア一ク開発(株)
011-862-6363
TEL
JAD
FAX
011-862-6766",15927.453756332397,,
icdar_tr_img_06327,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06327.jpg,"スクラッチ
Everyday Challenge!
LEONET
スクラッチ
Congratulations!!
100
ポイント","Japanese, Latin",ICDAR_mini,"スクラッチ
Everyday
Challenge!
LEONET
スクラッチ
Congratulations!!
100
ポイント",5152.547121047974,,,"スクラッチ
Everyday
Challenge!
LEONET
スクラッチ
Congratulations!!
100
ポイント",5624.105930328369,,
icdar_tr_img_06349,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06349.jpg,,"Mixed, Korean, Japanese, Latin",ICDAR_mini,"清水簡易栽判所
Court
Summary
Shimizu
시미즈
간이
재판소
清水簡易栽判所
清水税務署
Shimizu
Office
Tax
清水税務署
시미즈
세무소
は一とぴあ清水
Heartpia
Shimizu
静冈市清水社会福祉会馆
┍Heartpia
아토피아
清水┙
시미즈",20266.38388633728,,,"清水簡易栽判所
Court
Summary
Shimizu
시미즈
간이
재판소
清水簡易栽判所
清水税務署
Shimizu
Office
Tax
清水税務署
시미즈
세무소
は一とぴあ清水
Heartpia
Shimizu
静冈市清水社会福祉会馆
┍Heartpia
아토피아
清水┙
시미즈",14443.37797164917,,
icdar_tr_img_06366,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06366.jpg,"4
東急車輛
平成 20 年
モハE232-1036","Mixed, Japanese, Latin",ICDAR_mini,"4
モハE232-1036
東急車輪
平成20年",8911.983013153076,,,"4
モハE232-1036
東急車輪
平成20年",8225.70276260376,,
icdar_tr_img_06396,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06396.jpg,"港区
芝五丁目
14",Japanese,ICDAR_mini,"港区
芝五丁目14",7441.06388092041,,,"港区
芝五丁目14",11841.40682220459,,
icdar_tr_img_06397,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06397.jpg,,"Mixed, None, Japanese, Latin",ICDAR_mini,"鶏を丸ごと味わえる
究極の逸品
生親子
伊達産鶏使用
ば壱
鶏MIX焼き
どど~んと約1kg
ススキノ店
若鶏の至り
011-562-5433
飲み放題
ちゃん焼き
丼
スライス
ラダ
サラダ
飲み放題
メニスー
1度食べたち
止まらない
(金)
17:00
サッポロクラシック·北の勝含む
鶏の至り
2時間
中札内産鶏使用
ド
究極の逸品",23338.461875915527,,,"鶏を丸ごと味わえる
究極の逸品
生親子
伊達産鶏使用
ば壱
鶏MIX焼き
どど~んと約1kg
ススキノ店
若鶏の至り
011-562-5433
飲み放題
ちゃん焼き
丼
スライス
ラダ
サラダ
飲み放題
メニスー
1度食べたち
止まらない
(金)
17:00
サッポロクラシック·北の勝含む
鶏の至り
2時間
中札内産鶏使用
ド
究極の逸品",16280.909061431885,,
icdar_tr_img_06402,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06402.jpg,,"None, Japanese, Latin",ICDAR_mini,"R
HOTEL
RELIEF
ィト-・ビル
吉尾産婦人科
家庭
免税
ダイコク
薬
BISE
大助
Japan
Tax-Free
P
薬
空
Rise
458
490
400
548
98
科
OPEN
2
18
定医
薬
2
27
薬
ダィコク
ダイユク
ドラツグ
ドラツグ
大国薬妆店
大国薬妆店",23217.60892868042,,,"R
HOTEL
RELIEF
ィト-・ビル
吉尾産婦人科
家庭
免税
ダイコク
薬
BISE
大助
Japan
Tax-Free
P
薬
空
Rise
458
490
400
548
98
科
OPEN
2
18
定医
薬
2
27
薬
ダィコク
ダイユク
ドラツグ
ドラツグ
大国薬妆店
大国薬妆店",17317.853927612305,,
icdar_tr_img_06410,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06410.jpg,,"Japanese, Latin",ICDAR_mini,"デリツヤス冷凍
中
製氷
中
真空氷温
給水
冷凍
節電
製氷
冷蔵
冷却モ一ド
真空チルド
MENU
操作部ロツク
おそうじ
デリツやス冷凍
(3秒押し)
(5秒押し)
(3秒押し)",14268.810033798218,,,"デリツヤス冷凍
中
製氷
中
真空氷温
給水
冷凍
節電
製氷
冷蔵
冷却モ一ド
真空チルド
MENU
操作部ロツク
おそうじ
デリツやス冷凍
(3秒押し)
(5秒押し)
(3秒押し)",15767.581939697266,,
icdar_tr_img_06434,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06434.jpg,"木月天王森
Kizukitennomori","Japanese, Latin",ICDAR_mini,"12p
木月天王森
Kizukitennomori",15244.020938873291,,,"12p
木月天王森
Kizukitennomori",11153.25903892517,,
icdar_tr_img_06437,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06437.jpg,,"Symbols, None, Japanese, Latin",ICDAR_mini,"!!
15
Store
Drug
ふわと
Blendy
Blendy
Blendy
Blendy
Blendy",17819.73671913147,,,"!!
15
Store
Drug
ふわと
Blendy
Blendy
Blendy
Blendy
Blendy",16486.248016357422,,
icdar_tr_img_06443,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06443.jpg,,"Japanese, Latin",ICDAR_mini,"PROCEED
CO.,
LTD.
亍182
東京都調布市仙川町3-5-4
佐藤",11795.010805130005,,,"PROCEED
CO.,
LTD.
亍182
東京都調布市仙川町3-5-4
佐藤",14874.980926513672,,
icdar_tr_img_06448,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06448.jpg,"中原区
木月
4丁目
4-23","Japanese, Latin",ICDAR_mini,"中原区
4-23
木月
4丁目",7125.5810260772705,,,"中原区
4-23
木月
4丁目",12409.62028503418,,
icdar_tr_img_06465,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06465.jpg,,"Japanese, Latin",ICDAR_mini,"とらふぐ
木曽路の
80
77",11428.162097930908,,,"とらふぐ
木曽路の
80
77",18187.434911727905,,
icdar_tr_img_06479,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06479.jpg,,Japanese,ICDAR_mini,"本日限定!!
ワソつイソ
鶏ちやんニ鍋が
¥500
一人前
(税运)",8446.758031845093,,,"本日限定!!
ワソつイソ
鶏ちやんニ鍋が
¥500
一人前
(税运)",16088.098049163818,,
icdar_tr_img_06506,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06506.jpg,,"Mixed, Japanese, Latin",ICDAR_mini,"当駅で
WiMAX
使えます!
WiMAXに関するするお問い合わせはこちら
UQお客様
0120-929-818
サボートセソ夕ー
フリーつール
受付時間
9:00~21:00
(年中無休)
携帯·PHSからもこ利用いただけます。
盗維·粉失については24時間受付いたします。
UQ
WiMAX
www.uqwimax.jp",11679.116010665894,,,"当駅で
WiMAX
使えます!
WiMAXに関するするお問い合わせはこちら
UQお客様
0120-929-818
サボートセソ夕ー
フリーつール
受付時間
9:00~21:00
(年中無休)
携帯·PHSからもこ利用いただけます。
盗維·粉失については24時間受付いたします。
UQ
WiMAX
www.uqwimax.jp",16201.79295539856,,
icdar_tr_img_06513,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06513.jpg,,"Japanese, Mixed, None, Latin",ICDAR_mini,"日本でも最大級の
貴女だけの
力ラオケ・よさこ
社交ダンス専門店
フ
全般
用衣裳)
OTOI
紳土
員さん用等)
ダソスドレス
ツヨウビツ
アー
制
1F
レュ一ス
8F
2F
トレス
CINQ
藤田孝幸
SCIENCE
HAIR
4F
www.ivanka.tv
クンヒース
B1F
011-241-1550
1F
www.cinq-t.com
ダソス&カラオケ
3F
清佐三男
011-241-1539
IVANKA
6F
ブ
ボールルーム
00
ステツプ・愛
ラ
代官山
500
TOKYO
ダソスアカデミー
SALON
EYELASH
鰭,蔵
マィ
家
My
スぺース
dining
sapporo
washu
B1
sapporo
dokoro
高価買入専問店査
レユードCD
中古レュード&CD
CONCEPT
RENT
OUT!
高価買取!!
CINQ
BeaL
Beat
SCIENCE
HAIR
www.CINQ.com
011-280-4118
古レユ一ド
[まずはご相談下さい]
SOUL,JAZZ,BLUES
Recoords
レユード
050.1313.3579
TEL
LPs,45s&CDs
CD.
&CD
オールノヒソルOK!!
Beat
RARE&CHEAPI
TEL
050-1313
ビー卜レユーズ
CINQ
Records
[不定休]
OPEN
B1F
AM11:00~PM20:00
中古レユ一ド&CD
A.M11:00~P.M20:00
CD
Beat
レユード,
丁
買取
LP
Records
EP
ose20:00
高
手前)
open
地",22008.075952529907,,,"日本でも最大級の
貴女だけの
力ラオケ・よさこ
社交ダンス専門店
フ
全般
用衣裳)
OTOI
紳土
員さん用等)
ダソスドレス
ツヨウビツ
アー
制
1F
レュ一ス
8F
2F
トレス
CINQ
藤田孝幸
SCIENCE
HAIR
4F
www.ivanka.tv
クンヒース
B1F
011-241-1550
1F
www.cinq-t.com
ダソス&カラオケ
3F
清佐三男
011-241-1539
IVANKA
6F
ブ
ボールルーム
00
ステツプ・愛
ラ
代官山
500
TOKYO
ダソスアカデミー
SALON
EYELASH
鰭,蔵
マィ
家
My
スぺース
dining
sapporo
washu
B1
sapporo
dokoro
高価買入専問店査
レユードCD
中古レュード&CD
CONCEPT
RENT
OUT!
高価買取!!
CINQ
BeaL
Beat
SCIENCE
HAIR
www.CINQ.com
011-280-4118
古レユ一ド
[まずはご相談下さい]
SOUL,JAZZ,BLUES
Recoords
レユード
050.1313.3579
TEL
LPs,45s&CDs
CD.
&CD
オールノヒソルOK!!
Beat
RARE&CHEAPI
TEL
050-1313
ビー卜レユーズ
CINQ
Records
[不定休]
OPEN
B1F
AM11:00~PM20:00
中古レユ一ド&CD
A.M11:00~P.M20:00
CD
Beat
レユード,
丁
買取
LP
Records
EP
ose20:00
高
手前)
open
地",16278.097867965698,,
icdar_tr_img_06523,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06523.jpg,,"Mixed, Japanese, Latin",ICDAR_mini,"ハンズを育てます。
お客様の声が、
ご感想を
ご意見・
接客応対について、
お聞かせください。
いままで以上にサービス向上に努めます。
ご感想をお寄せください。
お買い物をしていただけますよう、
お客様に気持ちよく、
ご意見・
BOXに、
東急ハンズは、
[お客様の声]
STORE
LIFE
TOKYU
CREATE
HANDS
INFOMATION",11689.95976448059,,,"ハンズを育てます。
お客様の声が、
ご感想を
ご意見・
接客応対について、
お聞かせください。
いままで以上にサービス向上に努めます。
ご感想をお寄せください。
お買い物をしていただけますよう、
お客様に気持ちよく、
ご意見・
BOXに、
東急ハンズは、
[お客様の声]
STORE
LIFE
TOKYU
CREATE
HANDS
INFOMATION",15275.701999664307,,
icdar_tr_img_06538,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06538.jpg,,"Mixed, None, Japanese, Latin",ICDAR_mini,"151
1
中島新聞鋪
日本經濟新聞
靜岡新聞
日刊工業新聞
乘車位置
セデデ技研
2両
6~7
3両
5~7
一部列車を除く
4両
4~7
5両
5~9
6両
4~9
7両
3~9
8両
2~9
9両
3~11
特急ふじかわ·ホームライナー
3両
3~5
ホームライナー
6両
1~6
足元の数字を
お確かめください
清水駅
JR東海",20617.827892303467,,,"151
1
中島新聞鋪
日本經濟新聞
靜岡新聞
日刊工業新聞
乘車位置
セデデ技研
2両
6~7
3両
5~7
一部列車を除く
4両
4~7
5両
5~9
6両
4~9
7両
3~9
8両
2~9
9両
3~11
特急ふじかわ·ホームライナー
3両
3~5
ホームライナー
6両
1~6
足元の数字を
お確かめください
清水駅
JR東海",14941.426992416382,,
