sample_id,model,phase,ground_truth_len,prediction_len,cer,wer,has_prediction
voc2007_scan_item10-_6,gpt-5-nano,Phase 2 (VLM),405,0,139.0,80.0,False
voc2007_scan_item10-_60,gpt-5-nano,Phase 2 (VLM),313,0,108.66666666666667,59.0,False
voc2007_scan_item10-_61,gpt-5-nano,Phase 2 (VLM),405,274,0.967391304347826,0.96,True
voc2007_scan_item10-_62,gpt-5-nano,Phase 2 (VLM),453,0,154.66666666666666,79.0,False
voc2007_scan_item10-_63,gpt-5-nano,Phase 2 (VLM),370,0,127.33333333333333,64.0,False
voc2007_scan_item10-_64,gpt-5-nano,Phase 2 (VLM),313,290,0.6505102040816326,0.9574468085106383,True
voc2007_scan_item10-_65,gpt-5-nano,Phase 2 (VLM),405,380,0.5963541666666666,0.6461538461538462,True
voc2007_scan_item10-_66,gpt-5-nano,Phase 2 (VLM),453,0,154.66666666666666,79.0,False
voc2007_scan_item10-_67,gpt-5-nano,Phase 2 (VLM),441,0,150.66666666666666,79.0,False
voc2007_scan_item10-_68,gpt-5-nano,Phase 2 (VLM),453,0,154.66666666666666,79.0,False
voc2007_scan_item10-_69,gpt-5-nano,Phase 2 (VLM),368,0,126.66666666666667,64.0,False
voc2007_scan_item10-_7,gpt-5-nano,Phase 2 (VLM),287,251,0.8379446640316206,0.9111111111111111,True
voc2007_scan_item10-_70,gpt-5-nano,Phase 2 (VLM),313,0,108.66666666666667,59.0,False
voc2007_scan_item10-_71,gpt-5-nano,Phase 2 (VLM),406,0,139.33333333333334,80.0,False
voc2007_scan_item10-_72,gpt-5-nano,Phase 2 (VLM),455,0,155.33333333333334,79.0,False
voc2007_scan_item10-_73,gpt-5-nano,Phase 2 (VLM),368,0,126.66666666666667,64.0,False
voc2007_scan_item10-_74,gpt-5-nano,Phase 2 (VLM),313,0,108.66666666666667,59.0,False
voc2007_scan_item10-_75,gpt-5-nano,Phase 2 (VLM),368,0,126.66666666666667,64.0,False
voc2007_scan_item10-_76,gpt-5-nano,Phase 2 (VLM),313,0,108.66666666666667,59.0,False
voc2007_scan_item10-_77,gpt-5-nano,Phase 2 (VLM),405,0,139.0,80.0,False
voc2007_scan_item10-_78,gpt-5-nano,Phase 2 (VLM),453,200,2.212871287128713,7.181818181818182,True
voc2007_scan_item10-_79,gpt-5-nano,Phase 2 (VLM),260,0,91.0,59.0,False
voc2007_scan_item10-_8,gpt-5-nano,Phase 2 (VLM),454,0,155.0,79.0,False
voc2007_scan_item10-_80,gpt-5-nano,Phase 2 (VLM),362,0,125.0,70.0,False
voc2007_scan_item10-_81,gpt-5-nano,Phase 2 (VLM),287,0,99.66666666666667,58.0,False
voc2007_scan_item10-_82,gpt-5-nano,Phase 2 (VLM),287,162,1.7098765432098766,1.6785714285714286,True
voc2007_scan_item10-_83,gpt-5-nano,Phase 2 (VLM),244,218,0.7023809523809523,1.0277777777777777,True
voc2007_scan_item10-_84,gpt-5-nano,Phase 2 (VLM),289,0,100.66666666666667,55.0,False
voc2007_scan_item10-_9,gpt-5-nano,Phase 2 (VLM),368,0,126.66666666666667,64.0,False
voc2007_illu_item10+_D_1,gpt-5-mini,Phase 3a (VLM+),617,623,0.5926275992438563,0.4594594594594595,True
voc2007_illu_item10+_D_2,gpt-5-mini,Phase 3a (VLM+),505,499,0.5436363636363636,0.5056179775280899,True
voc2007_illu_item10+_D_3,gpt-5-mini,Phase 3a (VLM+),582,580,0.5958702064896755,0.29906542056074764,True
voc2007_illu_item10+_D_4,gpt-5-mini,Phase 3a (VLM+),583,583,0.5832482124616956,0.3,True
voc2007_illu_item10+_D_5,gpt-5-mini,Phase 3a (VLM+),444,446,0.719017094017094,0.3157894736842105,True
voc2007_illu_item10+_LD_1,gpt-5-mini,Phase 3a (VLM+),948,941,0.48898365316275766,0.2532467532467532,True
voc2007_illu_item10+_LD_2,gpt-5-mini,Phase 3a (VLM+),949,0,320.6666666666667,163.0,False
voc2007_illu_item10+_LD_3,gpt-5-mini,Phase 3a (VLM+),947,942,0.5510835913312694,0.25925925925925924,True
voc2007_illu_item10+_LD_4,gpt-5-mini,Phase 3a (VLM+),948,941,0.5081967213114754,0.2631578947368421,True
voc2007_illu_item10+_LT_1,gpt-5-mini,Phase 3a (VLM+),949,945,0.45003756574004505,0.1625,True
voc2007_illu_item10+_LT_2,gpt-5-mini,Phase 3a (VLM+),948,0,320.3333333333333,163.0,False
voc2007_illu_item10+_LT_3,gpt-5-mini,Phase 3a (VLM+),948,949,0.5428747686613201,0.16981132075471697,True
voc2007_illu_item10+_LT_4,gpt-5-mini,Phase 3a (VLM+),917,918,0.48768115942028983,0.28846153846153844,True
voc2007_illu_item10+_L_1,gpt-5-mini,Phase 3a (VLM+),926,938,0.5065381968341363,0.18787878787878787,True
voc2007_illu_item10+_L_2,gpt-5-mini,Phase 3a (VLM+),950,966,0.61315380631797,0.20588235294117646,True
voc2007_illu_item10+_L_3,gpt-5-mini,Phase 3a (VLM+),918,926,0.6057745696835092,0.27741935483870966,True
voc2007_illu_item10+_L_4,gpt-5-mini,Phase 3a (VLM+),949,948,0.4787922358015816,0.25,True
voc2007_illu_item10+_L_5,gpt-5-mini,Phase 3a (VLM+),950,945,0.4835779175401817,0.26582278481012656,True
voc2007_illu_item10+_RD_1,gpt-5-mini,Phase 3a (VLM+),583,599,0.5773930753564155,0.2807017543859649,True
voc2007_illu_item10+_RD_2,gpt-5-mini,Phase 3a (VLM+),585,591,0.6572807723250201,0.34579439252336447,True
voc2007_illu_item10+_RD_3,gpt-5-mini,Phase 3a (VLM+),457,449,0.6997863247863247,0.4588235294117647,True
voc2007_illu_item10+_RD_4,gpt-5-mini,Phase 3a (VLM+),583,595,0.6058661778185152,0.21428571428571427,True
voc2007_illu_item10+_RT_1,gpt-5-mini,Phase 3a (VLM+),949,963,0.5302935665209244,0.14201183431952663,True
voc2007_illu_item10+_RT_2,gpt-5-mini,Phase 3a (VLM+),949,955,0.5930880713489409,0.3,True
voc2007_illu_item10+_RT_3,gpt-5-mini,Phase 3a (VLM+),948,966,0.4158496732026144,0.2023121387283237,True
voc2007_illu_item10+_RT_4,gpt-5-mini,Phase 3a (VLM+),948,979,0.49727891156462584,0.19662921348314608,True
voc2007_illu_item10+_R_1,gpt-5-mini,Phase 3a (VLM+),948,969,0.597138139790864,0.3254437869822485,True
voc2007_illu_item10+_R_2,gpt-5-mini,Phase 3a (VLM+),948,952,0.5448318804483188,0.27848101265822783,True
voc2007_illu_item10+_R_3,gpt-5-mini,Phase 3a (VLM+),947,939,0.49166666666666664,0.34810126582278483,True
voc2007_illu_item10+_R_4,gpt-5-mini,Phase 3a (VLM+),950,967,0.6190476190476191,0.27439024390243905,True
voc2007_illu_item10+_R_5,gpt-5-mini,Phase 3a (VLM+),949,952,0.4886039886039886,0.16363636363636364,True
voc2007_illu_item10+_T_1,gpt-5-mini,Phase 3a (VLM+),951,964,0.5053763440860215,0.1242603550295858,True
voc2007_illu_item10+_T_2,gpt-5-mini,Phase 3a (VLM+),951,953,0.4681159420289855,0.2721518987341772,True
voc2007_illu_item10+_T_3,gpt-5-mini,Phase 3a (VLM+),919,930,0.5087956698240866,0.15432098765432098,True
voc2007_illu_item10+_T_4,gpt-5-mini,Phase 3a (VLM+),948,958,0.5605700712589073,0.1317365269461078,True
voc2007_illu_item10-_D_1,gpt-5-mini,Phase 3a (VLM+),453,438,0.6414435389988359,0.5522388059701493,True
voc2007_illu_item10-_D_10,gpt-5-mini,Phase 3a (VLM+),313,301,0.6778169014084507,0.7446808510638298,True
voc2007_illu_item10-_D_2,gpt-5-mini,Phase 3a (VLM+),368,360,0.5971370143149284,0.8653846153846154,True
voc2007_illu_item10-_D_3,gpt-5-mini,Phase 3a (VLM+),467,450,0.6577726218097448,0.425,True
voc2007_illu_item10-_D_4,gpt-5-mini,Phase 3a (VLM+),369,371,0.7187112763320942,0.38235294117647056,True
voc2007_illu_item10-_D_5,gpt-5-mini,Phase 3a (VLM+),406,383,0.6864864864864865,0.5454545454545454,True
voc2007_illu_item10-_D_6,gpt-5-mini,Phase 3a (VLM+),312,309,0.6972010178117048,0.48148148148148145,True
voc2007_illu_item10-_D_7,gpt-5-mini,Phase 3a (VLM+),286,288,0.6538461538461539,0.3050847457627119,True
voc2007_illu_item10-_D_8,gpt-5-mini,Phase 3a (VLM+),286,287,0.6983546617915904,0.3898305084745763,True
voc2007_illu_item10-_D_9,gpt-5-mini,Phase 3a (VLM+),405,405,0.6363636363636364,0.3333333333333333,True
voc2007_illu_item10-_LD_1,gpt-5-mini,Phase 3a (VLM+),261,260,0.6846652267818575,0.3220338983050847,True
voc2007_illu_item10-_LD_10,gpt-5-mini,Phase 3a (VLM+),453,448,0.6254876462938882,0.21794871794871795,True
voc2007_illu_item10-_LD_11,gpt-5-mini,Phase 3a (VLM+),260,246,0.747104247104247,0.7872340425531915,True
voc2007_illu_item10-_LD_2,gpt-5-mini,Phase 3a (VLM+),368,321,0.7231543624161074,0.9215686274509803,True
voc2007_illu_item10-_LD_3,gpt-5-mini,Phase 3a (VLM+),247,233,0.7462962962962963,1.0,True
voc2007_illu_item10-_LD_4,gpt-5-mini,Phase 3a (VLM+),453,453,0.6,0.20253164556962025,True
voc2007_illu_item10-_LD_5,gpt-5-mini,Phase 3a (VLM+),313,312,0.7318518518518519,0.4482758620689655,True
voc2007_illu_item10-_LD_6,gpt-5-mini,Phase 3a (VLM+),393,396,0.6765899864682002,0.4457831325301205,True
voc2007_illu_item10-_LD_7,gpt-5-mini,Phase 3a (VLM+),373,388,0.6585735963581184,0.25,True
voc2007_illu_item10-_LD_8,gpt-5-mini,Phase 3a (VLM+),261,263,0.7395833333333334,0.29508196721311475,True
voc2007_illu_item10-_LD_9,gpt-5-mini,Phase 3a (VLM+),260,247,0.7471264367816092,0.8043478260869565,True
voc2007_illu_item10-_LT_1,gpt-5-mini,Phase 3a (VLM+),289,278,0.6877637130801688,0.5,True
voc2007_illu_item10-_LT_10,gpt-5-mini,Phase 3a (VLM+),287,202,0.7476340694006309,1.162162162162162,True
voc2007_illu_item10-_LT_11,gpt-5-mini,Phase 3a (VLM+),244,241,0.728421052631579,0.3541666666666667,True
voc2007_illu_item10-_LT_2,gpt-5-mini,Phase 3a (VLM+),289,284,0.7139479905437353,0.6041666666666666,True
voc2007_illu_item10-_LT_3,gpt-5-mini,Phase 3a (VLM+),368,361,0.647887323943662,0.5967741935483871,True
voc2007_illu_item10-_LT_4,gpt-5-mini,Phase 3a (VLM+),405,404,0.6506666666666666,0.25316455696202533,True
voc2007_illu_item10-_LT_5,gpt-5-mini,Phase 3a (VLM+),456,456,0.6095360824742269,0.4,True
voc2007_illu_item10-_LT_6,gpt-5-mini,Phase 3a (VLM+),313,305,0.696969696969697,0.5689655172413793,True
voc2007_illu_item10-_LT_7,gpt-5-mini,Phase 3a (VLM+),405,412,0.6883116883116883,0.4823529411764706,True
voc2007_illu_item10-_LT_8,gpt-5-mini,Phase 3a (VLM+),287,278,0.6484018264840182,0.7291666666666666,True
voc2007_illu_item10-_LT_9,gpt-5-mini,Phase 3a (VLM+),454,0,155.0,79.0,False
voc2007_illu_item10-_L_1,gpt-5-mini,Phase 3a (VLM+),368,371,0.5835240274599542,0.7037037037037037,True
voc2007_illu_item10-_L_10,gpt-5-mini,Phase 3a (VLM+),287,284,0.6605316973415133,0.4107142857142857,True
voc2007_illu_item10-_L_2,gpt-5-mini,Phase 3a (VLM+),293,292,0.6923076923076923,0.8260869565217391,True
voc2007_illu_item10-_L_3,gpt-5-mini,Phase 3a (VLM+),287,288,0.7299382716049383,0.43103448275862066,True
voc2007_illu_item10-_L_4,gpt-5-mini,Phase 3a (VLM+),453,442,0.6513647642679901,0.7681159420289855,True
voc2007_illu_item10-_L_5,gpt-5-mini,Phase 3a (VLM+),368,324,0.7214700193423598,1.0,True
voc2007_illu_item10-_L_6,gpt-5-mini,Phase 3a (VLM+),313,308,0.7251356238698011,0.55,True
voc2007_illu_item10-_L_7,gpt-5-mini,Phase 3a (VLM+),370,358,0.6601423487544484,0.6721311475409836,True
voc2007_illu_item10-_L_8,gpt-5-mini,Phase 3a (VLM+),406,401,0.656121045392022,0.6901408450704225,True
voc2007_illu_item10-_L_9,gpt-5-mini,Phase 3a (VLM+),362,364,0.6446945337620579,0.24285714285714285,True
voc2007_illu_item10-_RD_1,gpt-5-mini,Phase 3a (VLM+),313,300,0.670774647887324,0.723404255319149,True
voc2007_illu_item10-_RD_10,gpt-5-mini,Phase 3a (VLM+),313,299,0.6745886654478976,0.8085106382978723,True
voc2007_illu_item10-_RD_11,gpt-5-mini,Phase 3a (VLM+),368,357,0.5914893617021276,0.532258064516129,True
voc2007_illu_item10-_RD_2,gpt-5-mini,Phase 3a (VLM+),320,313,0.7010135135135135,0.6078431372549019,True
voc2007_illu_item10-_RD_3,gpt-5-mini,Phase 3a (VLM+),440,254,0.8948717948717949,1.7105263157894737,True
voc2007_illu_item10-_RD_4,gpt-5-mini,Phase 3a (VLM+),370,369,0.6631419939577039,0.43283582089552236,True
voc2007_illu_item10-_RD_5,gpt-5-mini,Phase 3a (VLM+),453,448,0.6735537190082644,0.5588235294117647,True
voc2007_illu_item10-_RD_6,gpt-5-mini,Phase 3a (VLM+),287,276,0.694331983805668,0.8571428571428571,True
voc2007_illu_item10-_RD_7,gpt-5-mini,Phase 3a (VLM+),247,217,0.7313432835820896,1.1142857142857143,True
voc2007_illu_item10-_RD_8,gpt-5-mini,Phase 3a (VLM+),288,277,0.6865384615384615,0.7659574468085106,True
voc2007_illu_item10-_RD_9,gpt-5-mini,Phase 3a (VLM+),287,280,0.710727969348659,0.8113207547169812,True
voc2007_illu_item10-_RT_1,gpt-5-mini,Phase 3a (VLM+),369,388,0.674074074074074,0.4696969696969697,True
voc2007_illu_item10-_RT_10,gpt-5-mini,Phase 3a (VLM+),313,314,0.7377963737796374,0.3620689655172414,True
voc2007_illu_item10-_RT_11,gpt-5-mini,Phase 3a (VLM+),406,403,0.7080536912751678,0.4675324675324675,True
voc2007_illu_item10-_RT_2,gpt-5-mini,Phase 3a (VLM+),370,259,0.7727272727272727,1.2222222222222223,True
voc2007_illu_item10-_RT_3,gpt-5-mini,Phase 3a (VLM+),243,231,0.7086092715231788,0.8918918918918919,True
voc2007_illu_item10-_RT_4,gpt-5-mini,Phase 3a (VLM+),457,445,0.6440677966101694,0.5441176470588235,True
voc2007_illu_item10-_RT_5,gpt-5-mini,Phase 3a (VLM+),372,383,0.6550580431177446,0.5076923076923077,True
voc2007_illu_item10-_RT_6,gpt-5-mini,Phase 3a (VLM+),470,474,0.6002490660024906,0.33707865168539325,True
voc2007_illu_item10-_RT_7,gpt-5-mini,Phase 3a (VLM+),409,412,0.6721938775510204,0.45121951219512196,True
voc2007_illu_item10-_RT_8,gpt-5-mini,Phase 3a (VLM+),455,447,0.6433734939759036,0.3466666666666667,True
voc2007_illu_item10-_RT_9,gpt-5-mini,Phase 3a (VLM+),368,370,0.6672932330827067,0.8518518518518519,True
voc2007_illu_item10-_R_1,gpt-5-mini,Phase 3a (VLM+),288,283,0.6917293233082706,0.4074074074074074,True
voc2007_illu_item10-_R_10,gpt-5-mini,Phase 3a (VLM+),368,306,0.7750611246943765,1.0204081632653061,True
voc2007_illu_item10-_R_2,gpt-5-mini,Phase 3a (VLM+),440,440,0.6466346153846154,0.2857142857142857,True
voc2007_illu_item10-_R_3,gpt-5-mini,Phase 3a (VLM+),440,435,0.6592317224287485,0.6891891891891891,True
voc2007_illu_item10-_R_4,gpt-5-mini,Phase 3a (VLM+),237,224,0.7185354691075515,0.9444444444444444,True
voc2007_illu_item10-_R_5,gpt-5-mini,Phase 3a (VLM+),287,278,0.6572104018912529,0.7659574468085106,True
voc2007_illu_item10-_R_6,gpt-5-mini,Phase 3a (VLM+),287,281,0.6876190476190476,0.5,True
voc2007_illu_item10-_R_7,gpt-5-mini,Phase 3a (VLM+),241,228,0.7543520309477756,0.775,True
voc2007_illu_item10-_R_8,gpt-5-mini,Phase 3a (VLM+),287,282,0.7084745762711865,0.7959183673469388,True
voc2007_illu_item10-_R_9,gpt-5-mini,Phase 3a (VLM+),455,442,0.5797950219619327,0.5797101449275363,True
voc2007_illu_item10-_T_1,gpt-5-mini,Phase 3a (VLM+),313,306,0.6828828828828829,0.7551020408163265,True
voc2007_illu_item10-_T_10,gpt-5-mini,Phase 3a (VLM+),368,352,0.6666666666666666,0.8461538461538461,True
voc2007_illu_item10-_T_2,gpt-5-mini,Phase 3a (VLM+),405,406,0.6395348837209303,0.275,True
voc2007_illu_item10-_T_3,gpt-5-mini,Phase 3a (VLM+),453,441,0.6373239436619719,0.5522388059701493,True
voc2007_illu_item10-_T_4,gpt-5-mini,Phase 3a (VLM+),370,380,0.6794258373205742,0.7384615384615385,True
voc2007_illu_item10-_T_5,gpt-5-mini,Phase 3a (VLM+),313,314,0.693631669535284,0.3389830508474576,True
voc2007_illu_item10-_T_6,gpt-5-mini,Phase 3a (VLM+),405,403,0.6473755047106325,0.23076923076923078,True
voc2007_illu_item10-_T_7,gpt-5-mini,Phase 3a (VLM+),453,453,0.5224137931034483,0.275,True
voc2007_illu_item10-_T_8,gpt-5-mini,Phase 3a (VLM+),441,441,0.6472222222222223,0.3037974683544304,True
voc2007_illu_item10-_T_9,gpt-5-mini,Phase 3a (VLM+),453,449,0.6433566433566433,0.28205128205128205,True
voc2007_scan_item10+_1,gpt-5-mini,Phase 3a (VLM+),617,629,0.5857142857142857,0.47058823529411764,True
voc2007_scan_item10+_10,gpt-5-mini,Phase 3a (VLM+),948,960,0.5400500625782227,0.20359281437125748,True
voc2007_scan_item10+_11,gpt-5-mini,Phase 3a (VLM+),948,444,1.515695067264574,1.6708860759493671,True
voc2007_scan_item10+_12,gpt-5-mini,Phase 3a (VLM+),947,963,0.5164041994750657,0.13529411764705881,True
voc2007_scan_item10+_13,gpt-5-mini,Phase 3a (VLM+),950,971,0.5206451612903226,0.18023255813953487,True
voc2007_scan_item10+_14,gpt-5-mini,Phase 3a (VLM+),949,385,1.3362676056338028,2.672727272727273,True
voc2007_scan_item10+_15,gpt-5-mini,Phase 3a (VLM+),949,972,0.4631422189128816,0.1694915254237288,True
voc2007_scan_item10+_16,gpt-5-mini,Phase 3a (VLM+),949,966,0.5975267003934794,0.21637426900584794,True
voc2007_scan_item10+_17,gpt-5-mini,Phase 3a (VLM+),949,957,0.515358361774744,0.2919254658385093,True
voc2007_scan_item10+_18,gpt-5-mini,Phase 3a (VLM+),948,0,320.3333333333333,163.0,False
voc2007_scan_item10+_19,gpt-5-mini,Phase 3a (VLM+),951,956,0.4535928143712575,0.2625,True
voc2007_scan_item10+_2,gpt-5-mini,Phase 3a (VLM+),505,503,0.6203143893591294,0.5842696629213483,True
voc2007_scan_item10+_20,gpt-5-mini,Phase 3a (VLM+),951,969,0.5672169811320755,0.1781609195402299,True
voc2007_scan_item10+_21,gpt-5-mini,Phase 3a (VLM+),919,930,0.4013961605584642,0.1761006289308176,True
voc2007_scan_item10+_22,gpt-5-mini,Phase 3a (VLM+),948,950,0.4372564302416212,0.25157232704402516,True
voc2007_scan_item10+_23,gpt-5-mini,Phase 3a (VLM+),949,950,0.5287428932406822,0.10240963855421686,True
voc2007_scan_item10+_24,gpt-5-mini,Phase 3a (VLM+),948,938,0.5307788944723618,0.2565789473684211,True
voc2007_scan_item10+_25,gpt-5-mini,Phase 3a (VLM+),948,948,0.6295017266896892,0.13580246913580246,True
voc2007_scan_item10+_26,gpt-5-mini,Phase 3a (VLM+),917,935,0.49187279151943464,0.16071428571428573,True
voc2007_scan_item10+_27,gpt-5-mini,Phase 3a (VLM+),926,946,0.4771048744460857,0.19047619047619047,True
voc2007_scan_item10+_28,gpt-5-mini,Phase 3a (VLM+),950,967,0.5239948119325551,0.15789473684210525,True
voc2007_scan_item10+_29,gpt-5-mini,Phase 3a (VLM+),918,943,0.48188405797101447,0.17647058823529413,True
voc2007_scan_item10+_3,gpt-5-mini,Phase 3a (VLM+),582,587,0.5,0.21818181818181817,True
voc2007_scan_item10+_30,gpt-5-mini,Phase 3a (VLM+),949,963,0.6044698544698545,0.13953488372093023,True
voc2007_scan_item10+_31,gpt-5-mini,Phase 3a (VLM+),950,964,0.5815126050420169,0.1242603550295858,True
voc2007_scan_item10+_32,gpt-5-mini,Phase 3a (VLM+),948,936,0.4577677224736048,0.2185430463576159,True
voc2007_scan_item10+_33,gpt-5-mini,Phase 3a (VLM+),949,950,0.48177269478198714,0.15151515151515152,True
voc2007_scan_item10+_34,gpt-5-mini,Phase 3a (VLM+),947,953,0.4680397727272727,0.19393939393939394,True
voc2007_scan_item10+_35,gpt-5-mini,Phase 3a (VLM+),948,945,0.35664939550949915,0.09876543209876543,True
voc2007_scan_item10+_4,gpt-5-mini,Phase 3a (VLM+),583,576,0.5728051391862955,0.4639175257731959,True
voc2007_scan_item10+_5,gpt-5-mini,Phase 3a (VLM+),444,447,0.6920374707259953,0.3191489361702128,True
voc2007_scan_item10+_6,gpt-5-mini,Phase 3a (VLM+),583,589,0.55,0.4519230769230769,True
voc2007_scan_item10+_7,gpt-5-mini,Phase 3a (VLM+),585,599,0.49377593360995853,0.25663716814159293,True
voc2007_scan_item10+_8,gpt-5-mini,Phase 3a (VLM+),457,457,0.7233848953594176,0.3548387096774194,True
voc2007_scan_item10+_9,gpt-5-mini,Phase 3a (VLM+),583,594,0.5692148760330579,0.20353982300884957,True
voc2007_scan_item10-_1,gpt-5-mini,Phase 3a (VLM+),289,293,0.696,0.4,True
voc2007_scan_item10-_10,gpt-5-mini,Phase 3a (VLM+),293,285,0.6640159045725647,0.8444444444444444,True
voc2007_scan_item10-_11,gpt-5-mini,Phase 3a (VLM+),287,277,0.6724470134874759,0.7346938775510204,True
voc2007_scan_item10-_12,gpt-5-mini,Phase 3a (VLM+),453,444,0.6082191780821918,0.3698630136986301,True
voc2007_scan_item10-_13,gpt-5-mini,Phase 3a (VLM+),368,383,0.7081604426002767,0.696969696969697,True
voc2007_scan_item10-_14,gpt-5-mini,Phase 3a (VLM+),313,301,0.7110754414125201,0.7872340425531915,True
voc2007_scan_item10-_15,gpt-5-mini,Phase 3a (VLM+),370,363,0.6787878787878788,0.7777777777777778,True
voc2007_scan_item10-_16,gpt-5-mini,Phase 3a (VLM+),406,407,0.6455862977602108,0.225,True
voc2007_scan_item10-_17,gpt-5-mini,Phase 3a (VLM+),261,269,0.7753424657534247,0.43478260869565216,True
voc2007_scan_item10-_18,gpt-5-mini,Phase 3a (VLM+),368,378,0.6703539823008849,0.85,True
voc2007_scan_item10-_19,gpt-5-mini,Phase 3a (VLM+),247,211,0.7601918465227818,1.0571428571428572,True
voc2007_scan_item10-_2,gpt-5-mini,Phase 3a (VLM+),368,0,126.66666666666667,64.0,False
voc2007_scan_item10-_20,gpt-5-mini,Phase 3a (VLM+),453,451,0.6345514950166113,0.24050632911392406,True
voc2007_scan_item10-_21,gpt-5-mini,Phase 3a (VLM+),313,303,0.70817843866171,0.74,True
voc2007_scan_item10-_22,gpt-5-mini,Phase 3a (VLM+),393,382,0.6547455295735901,0.5294117647058824,True
voc2007_scan_item10-_23,gpt-5-mini,Phase 3a (VLM+),373,363,0.6258389261744967,0.5573770491803278,True
voc2007_scan_item10-_24,gpt-5-mini,Phase 3a (VLM+),261,261,0.7693631669535284,0.6,True
voc2007_scan_item10-_25,gpt-5-mini,Phase 3a (VLM+),260,248,0.7491228070175439,0.8478260869565217,True
voc2007_scan_item10-_26,gpt-5-mini,Phase 3a (VLM+),453,368,0.6957123098201936,0.8225806451612904,True
voc2007_scan_item10-_27,gpt-5-mini,Phase 3a (VLM+),368,370,0.6812227074235808,0.7142857142857143,True
voc2007_scan_item10-_28,gpt-5-mini,Phase 3a (VLM+),467,457,0.596537949400799,0.6103896103896104,True
voc2007_scan_item10-_29,gpt-5-mini,Phase 3a (VLM+),369,366,0.6557610241820768,0.5806451612903226,True
voc2007_scan_item10-_3,gpt-5-mini,Phase 3a (VLM+),405,404,0.6644993498049415,0.2948717948717949,True
voc2007_scan_item10-_30,gpt-5-mini,Phase 3a (VLM+),406,405,0.6537949400798935,0.24050632911392406,True
voc2007_scan_item10-_31,gpt-5-mini,Phase 3a (VLM+),312,308,0.6737967914438503,0.5294117647058824,True
voc2007_scan_item10-_32,gpt-5-mini,Phase 3a (VLM+),286,288,0.6866791744840526,0.42105263157894735,True
voc2007_scan_item10-_33,gpt-5-mini,Phase 3a (VLM+),286,274,0.7322097378277154,0.9795918367346939,True
voc2007_scan_item10-_34,gpt-5-mini,Phase 3a (VLM+),313,301,0.7025210084033613,0.8541666666666666,True
voc2007_scan_item10-_35,gpt-5-mini,Phase 3a (VLM+),320,309,0.6869244935543278,0.9791666666666666,True
voc2007_scan_item10-_36,gpt-5-mini,Phase 3a (VLM+),440,441,0.633248730964467,0.3333333333333333,True
voc2007_scan_item10-_37,gpt-5-mini,Phase 3a (VLM+),370,373,0.6558139534883721,0.352112676056338,True
voc2007_scan_item10-_38,gpt-5-mini,Phase 3a (VLM+),453,438,0.6236979166666666,0.5373134328358209,True
voc2007_scan_item10-_39,gpt-5-mini,Phase 3a (VLM+),287,281,0.7030411449016101,0.5882352941176471,True
voc2007_scan_item10-_4,gpt-5-mini,Phase 3a (VLM+),456,462,0.6605714285714286,0.4074074074074074,True
voc2007_scan_item10-_40,gpt-5-mini,Phase 3a (VLM+),247,236,0.7301587301587301,0.75,True
voc2007_scan_item10-_41,gpt-5-mini,Phase 3a (VLM+),288,193,0.8252788104089219,1.2222222222222223,True
voc2007_scan_item10-_42,gpt-5-mini,Phase 3a (VLM+),287,269,0.6973180076628352,0.7,True
voc2007_scan_item10-_43,gpt-5-mini,Phase 3a (VLM+),288,278,0.6914498141263941,0.7446808510638298,True
voc2007_scan_item10-_44,gpt-5-mini,Phase 3a (VLM+),440,436,0.6137841352405722,0.5285714285714286,True
voc2007_scan_item10-_45,gpt-5-mini,Phase 3a (VLM+),440,441,0.5616698292220114,0.38461538461538464,True
voc2007_scan_item10-_46,gpt-5-mini,Phase 3a (VLM+),237,197,0.7392857142857143,1.0909090909090908,True
voc2007_scan_item10-_47,gpt-5-mini,Phase 3a (VLM+),287,281,0.7343283582089553,0.509090909090909,True
voc2007_scan_item10-_48,gpt-5-mini,Phase 3a (VLM+),287,279,0.7089108910891089,0.7872340425531915,True
voc2007_scan_item10-_49,gpt-5-mini,Phase 3a (VLM+),241,231,0.7429718875502008,0.9473684210526315,True
voc2007_scan_item10-_5,gpt-5-mini,Phase 3a (VLM+),313,309,0.7077922077922078,0.7083333333333334,True
voc2007_scan_item10-_50,gpt-5-mini,Phase 3a (VLM+),287,274,0.7819148936170213,0.851063829787234,True
voc2007_scan_item10-_51,gpt-5-mini,Phase 3a (VLM+),369,271,0.897196261682243,1.1041666666666667,True
voc2007_scan_item10-_52,gpt-5-mini,Phase 3a (VLM+),370,379,0.6762589928057554,0.33783783783783783,True
voc2007_scan_item10-_53,gpt-5-mini,Phase 3a (VLM+),243,244,0.6926315789473684,0.3333333333333333,True
voc2007_scan_item10-_54,gpt-5-mini,Phase 3a (VLM+),457,439,0.6641221374045801,0.5,True
voc2007_scan_item10-_55,gpt-5-mini,Phase 3a (VLM+),372,359,0.7385377942998761,0.9803921568627451,True
voc2007_scan_item10-_56,gpt-5-mini,Phase 3a (VLM+),470,259,1.0396600566572238,1.3673469387755102,True
voc2007_scan_item10-_57,gpt-5-mini,Phase 3a (VLM+),409,408,0.6972477064220184,0.25925925925925924,True
voc2007_scan_item10-_58,gpt-5-mini,Phase 3a (VLM+),455,443,0.663471778487753,0.5441176470588235,True
voc2007_scan_item10-_59,gpt-5-mini,Phase 3a (VLM+),368,299,0.7278350515463917,1.1041666666666667,True
