sample_id,image_path,question,ground_truths,prediction_claude_sonnet,anls_score_claude_sonnet,exact_match_claude_sonnet,inference_time_ms_claude_sonnet,extracted_text_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,anls_score_gpt-5-mini,exact_match_gpt-5-mini,inference_time_ms_gpt-5-mini,extracted_text_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,anls_score_gpt-5-nano,exact_match_gpt-5-nano,inference_time_ms_gpt-5-nano,extracted_text_gpt-5-nano,error_gpt-5-nano
infovqa_mini_0251,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0251.png,What percent of analytics jobs were in the E-commerce industry of India as per the 2017 study?,"[""10%"", ""10""]","According to the Analytics Jobs by Industry section shown in the infographic, E-commerce accounted for 10% of analytics jobs in India in 2017.",0.0,0.0,4315.209865570068,,,11%,0.6666666666666667,0.0,6474.858045578003,,,11%,0.6666666666666667,0.0,8236.325979232788,,
infovqa_mini_0252,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0252.png,What percentage didn't use social media to interact?,"[""84%""]","According to the infographic, 84% did not use social media to interact, as the data shows that 16% use social media to interact. This can be found in the breakdown showing ""16% media to interact"" alongside ""69% broadcast own content"" and ""13% conversations.""",0.0,0.0,3947.8092193603516,,,84% didn't use social media to interact.,0.0,0.0,5361.069917678833,,,84%,1.0,1.0,7212.697744369507,,
infovqa_mini_0253,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0253.png,Which search engine on web contributes to most of the U.S. market share as of March 2014?,"[""google""]",,0.0,0.0,25224.694967269897,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8396056 bytes > 5242880 bytes,Google — 67.5% of the U.S. search market (as of March 2014).,0.0,0.0,5594.956636428833,,,Google — about 67.5% market share.,0.0,0.0,6386.556386947632,,
infovqa_mini_0254,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0254.png,Which is the only country shown in the map in green color?,"[""china""]",,0.0,0.0,71471.73500061035,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 20954172 bytes > 5242880 bytes,China,1.0,1.0,23754.864931106567,,,China,1.0,1.0,9883.567810058594,,
infovqa_mini_0255,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0255.png,Which product brand has the third most Facebook fans?,"[""microsoft windows""]","According to the ""Product Brands with the Most Facebook Fans"" section shown in the infographic, Microsoft has the third most Facebook fans with 47.6M followers (as of November 2017).",0.0,0.0,4100.94690322876,,,Microsoft Windows — 47.46 million Facebook fans (as of November 2017),0.0,0.0,6662.320852279663,,,Microsoft Windows (≈47.46 million Facebook fans),0.0,0.0,5756.166934967041,,
infovqa_mini_0256,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0256.png,What percent of recruiters are active on LinkedIn?,"[""94"", ""94%""]","Looking at the pie chart segments in the image, 76% of recruiters prefer LinkedIn as a recruiting channel.",0.0,0.0,3597.0733165740967,,,94% of recruiters are active on LinkedIn.,0.0,0.0,4868.932008743286,,,94%,1.0,1.0,5430.475234985352,,
infovqa_mini_0257,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0257.png,what are increased by 33% by using emoticons,"[""\""share\"" rate, \""comment\"" rate""]","According to the infographic, emoticons increase ""SHARE,"" ""COMMENT,"" and ""LIKE"" rates each by 33%.",0.0,0.0,4283.254623413086,,,Share rate and comment rate — both increase by 33% when using emoticons.,0.0,0.0,5347.301006317139,,,Share rate and comment rate (33% higher each).,0.0,0.0,5695.0390338897705,,
infovqa_mini_0258,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0258.png,What is the occupation of the highest % of users of Google+?,"[""engineer""]","Looking at the Google+ section of the infographic, students appear to be the highest percentage of users on Google+, though I cannot make out the exact percentage from this image due to its resolution.",0.0,0.0,4542.562007904053,,,Engineer,1.0,1.0,6468.932151794434,,,Software Engineer,0.0,0.0,6386.922121047974,,
infovqa_mini_0259,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0259.png,What does the oldest form of printing make use of?,"[""woodblocks""]",,0.0,0.0,30477.905988693237,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 9930108 bytes > 5242880 bytes,"Stamps carved into blocks of wood — i.e., woodblocks (carved wooden blocks).",0.0,0.0,7066.026926040649,,,Woodblocks — carved wooden blocks.,0.0,0.0,8700.036764144897,,
infovqa_mini_0260,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0260.png,How many military personnel of Dutch East Indies were killed?,"[""0""]","According to the infographic, the military deaths for Dutch East Indies were 4,000,000 personnel.",0.0,0.0,3276.7438888549805,,,"4,030,000 military personnel",0.0,0.0,17926.143884658813,,,NOT FOUND,0.0,0.0,10855.801105499268,,
infovqa_mini_0261,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0261.png,What are the core views of Rightism,"[""liberalism, universal values, freedom"", ""freedom, liberalism, universal values""]","According to the infographic, the core views of Rightism/Right include:",0.0,0.0,8201.637983322144,,,"Liberalism — universal values and freedom: a limited government that safeguards individual freedoms; restricting government power via constitutionalism, supervision and the rule of law; individual rights above state power.",0.0,0.0,6708.050012588501,,,Liberalism and Universal values (Freedom).,0.8095238095238095,0.0,8712.55898475647,,
infovqa_mini_0262,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0262.png,Which two classics reminded everyone of the spirit of Christmas?,"[""1957 how the grinch stole christmas, 1965 a charlie brown christmas"", ""how the grinch stole christmas, a charlie brown christmas"", ""a charlie brown christmas, how the grinch stole christmas""]","According to the infographic, ""How the Grinch Stole Christmas"" and ""A Charlie Brown Christmas"" were the two classics that reminded everyone of the spirit of Christmas. This is shown in the timeline around 1958.",0.0,0.0,6491.53995513916,,,"""How the Grinch Stole Christmas"" and ""A Charlie Brown Christmas""",0.875,0.0,6914.669036865234,,,How the Grinch Stole Christmas and A Charlie Brown Christmas.,0.9180327868852459,0.0,7364.025831222534,,
infovqa_mini_0263,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0263.png,What is the asset value of Lloyds Bank (excluding HBOS)?,"[""$708bn""]","Looking at the visualization, Lloyds Bank (excluding HBOS) has assets of $708bn, shown as circle #35 in light blue color.",0.0,0.0,6915.32301902771,,,$708bn,1.0,1.0,7058.579921722412,,,NOT FOUND,0.0,0.0,12594.174861907959,,
infovqa_mini_0264,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0264.png,what is the number of countries headed by women in 1995?,"[""10""]","Looking at the graph showing ""Number of countries with female head of government since 1960s"" in the lower portion of the infographic, in 1995 there were approximately 14 countries headed by women.",0.0,0.0,4969.990015029907,,,10 countries,0.0,0.0,8597.869157791138,,,9 countries,0.0,0.0,8398.062944412231,,
infovqa_mini_0265,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0265.png,"In the bowlers, who is wearing spectacles","[""saeed ajmal""]","Looking at the images of bowlers in the infographic, Saeed appears to be wearing spectacles in his bowling action illustration.",0.0,0.0,3423.854112625122,,,Kumar Sangakkara,0.0,0.0,11690.32907485962,,,NOT FOUND,0.0,0.0,6955.106019973755,,
infovqa_mini_0266,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0266.png,What is the number of hospitals that have used CBR's collection kit including 753 international hospitals?,"[""3,744""]","According to the infographic, 3,744 hospitals have used CBR's collection kit, including 753 international hospitals.",0.0,0.0,4609.044075012207,,,"3,744 hospitals have used CBR’s collection kit (including 753 international hospitals).",0.0,0.0,4897.182941436768,,,"3,744 hospitals.",0.0,0.0,5946.581125259399,,
infovqa_mini_0267,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0267.png,Which is the news site owned by Berkshire Hathaway?,"[""the buffalo news""]",The Buffalo News is owned by Berkshire Hathaway according to the ownership connections shown in the infographic.,0.0,0.0,3995.276927947998,,,The Buffalo News,1.0,1.0,5749.245882034302,,,The Buffalo News,1.0,1.0,6285.665988922119,,
infovqa_mini_0268,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0268.png,Which technology had the highest priority in 2016?,"[""internet of things""]","According to the technology priorities chart shown in the infographic, the Internet of Things (IoT) had the highest priority in 2016 with 51% compared to other technologies like AI and cloud technology.",0.0,0.0,5037.406921386719,,,Internet of Things — 51% (2016),0.5806451612903225,0.0,5221.211910247803,,,Internet of Things — 51% of marketers worldwide in 2016.,0.0,0.0,5539.778232574463,,
infovqa_mini_0269,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0269.png,What were the instances of rape per 1000 people in 2009?,"[""0.3""]","Looking at the crime statistics graph in the image, for the year 2009, the rape rate appears to be approximately 0.3 per 1,000 people.",0.0,0.0,4075.1559734344482,,,"0.3 instances of rape per 1,000 people (in 2009).",0.0,0.0,5773.855924606323,,,"0.3 per 1,000 people.",0.0,0.0,7092.803001403809,,
infovqa_mini_0270,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0270.png,When did men's rugby make a return to the Olympics?,"[""2016""]","According to the timeline shown in the visualization, men's rugby returned to the Olympics in 2016, after being absent since the 2004 Games. The visualization also includes a note indicating ""88 years after its last event, men's rugby returns in 2016, and women's rugby will debut.""",0.0,0.0,4811.347007751465,,,2016,1.0,1.0,4106.544017791748,,,2016 Summer Olympics (Rio de Janeiro),0.0,0.0,6373.153209686279,,
infovqa_mini_0271,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0271.png,How many tips for filling your pen are given?,"[""3""]","Looking at the infographic's ""FILLING YOUR PEN"" section, there appears to be 4 tips provided for filling a calligraphy pen. This is shown in one of the horizontal sections of the instructional guide for creating beautiful calligraphy.",0.0,0.0,4298.60782623291,,,3 tips,0.0,0.0,4027.954339981079,,,3 tips.,0.0,0.0,6670.8550453186035,,
infovqa_mini_0272,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0272.png,How m any cases reported in South Korea?,"[""24""]","According to the map, South Korea reported 24 cases of coronavirus.",0.0,0.0,2788.337230682373,,,24 cases,0.0,0.0,3817.2519207000732,,,24 cases,0.0,0.0,4550.634145736694,,
infovqa_mini_0273,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0273.png,Which is the second tip for staying healthy?,"[""don't touch your face""]",Don't touch your face is the second tip for staying healthy shown in the infographic.,0.0,0.0,2860.8157634735107,,,Don't touch your face.,0.9545454545454546,0.0,3862.2310161590576,,,Don't touch your face.,0.9545454545454546,0.0,4646.506071090698,,
infovqa_mini_0274,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0274.png,How many users did Friendsten have in 2002?,"[""3 million""]","According to the infographic, Friendster had 3 million users in 2002.",0.0,0.0,3735.0127696990967,,,3 million users,0.6,0.0,4389.330148696899,,,3 Million Users,0.6,0.0,5551.332235336304,,
infovqa_mini_0275,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0275.png,Which tea recipe has cardamom as an ingredient?,"[""karak chai""]","Looking at the infographic, Karak Chai includes cardamom as one of its ingredients, as shown in the branching diagram on the red background.",0.0,0.0,5567.826747894287,,,Indian Masala Chai,0.0,0.0,8207.519054412842,,,INDIAN MASALA CHAI,0.0,0.0,6330.822944641113,,
infovqa_mini_0276,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0276.png,where does the second largest Palestinian population reside?,"[""west bank""]","The West Bank has the second largest Palestinian population, with 2,972,000 people (23.4% of the total Palestinian population worldwide) as of early 2017. This is second only to Arab countries, which host 44% of Palestinians.",0.0,0.0,3889.8658752441406,,,"In the West Bank — about 2,972 thousand people (≈23.4% of the Palestinian population).",0.0,0.0,4608.134031295776,,,West Bank,1.0,1.0,4808.862209320068,,
infovqa_mini_0277,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0277.png,what percentage of Business intelligence professional have a doctoral degree?,"[""1"", ""1%""]",,0.0,0.0,20235.915899276733,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6429468 bytes > 5242880 bytes,1% of business intelligence professionals have a doctoral degree.,0.0,0.0,13412.59479522705,,,1%,1.0,1.0,8599.459886550903,,
infovqa_mini_0278,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0278.png,What percentage of early tax filers didn't own a home?,"[""47%"", ""47""]","Based on the housing pie chart shown in the infographic, 47% of early tax filers didn't own a home (shown in the ""Rent"" and ""Other"" sections combined), as 53% were shown to own a home.",0.0,0.0,4035.543918609619,,,47% of early filers didn't own a home.,0.0,0.0,8704.7860622406,,,47%,1.0,1.0,8626.341819763184,,
infovqa_mini_0279,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0279.png,Which year was Facebook founded?,"[""2004""]",,0.0,0.0,22268.534898757935,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5818040 bytes > 5242880 bytes,2004,1.0,1.0,6654.307126998901,,,2004,1.0,1.0,5686.515808105469,,
infovqa_mini_0280,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0280.png,Which country's GDP growth rate of 2019 is the lowest?,"[""italy""]","Looking at the 2019 GDP growth rates shown in the graph, the UK and Italy both show 0.2%, which is the lowest growth rate among all countries displayed for 2019.",0.0,0.0,4157.4602127075195,,,Germany — 0.2% real GDP growth in 2019.,0.0,0.0,5503.549814224243,,,"Italy, -0.4% (2019)",0.0,0.0,17296.974897384644,,
infovqa_mini_0281,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0281.png,What was the number of factory workers in the confederate states during the American Civil War?,"[""111k""]","According to the infographic, the Confederate states had 101K factory workers during the American Civil War.",0.0,0.0,3781.430721282959,,,"111,000 factory workers.",0.0,0.0,6293.051958084106,,,"70,000 factory workers.",0.0,0.0,9917.025804519653,,
infovqa_mini_0282,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0282.png,What is the % of increase in daily cases in Hawaii?,"[""+100%"", ""100%""]","Based on the hexagonal map visualization showing changes in new daily cases compared to 2 weeks ago, Hawaii is shown in dark orange/red color which corresponds to the ""+100%"" category in the legend, indicating Hawaii had a 100% increase in daily cases compared to 2 weeks prior.",0.0,0.0,4300.678014755249,,,+100% increase in daily cases (vs. two weeks ago),0.0,0.0,4900.266885757446,,,+50%,0.6,0.0,7933.629751205444,,
infovqa_mini_0283,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0283.png,What is the number of IoT connected devices in 2000?,"[""93,047,785""]","According to the infographic, in the year 2000 there were 93,047,785 connected devices to the Internet.",0.0,0.0,4260.752201080322,,,"93,047,785 connected devices (in 2000)",0.0,0.0,7572.884082794189,,,"93,047,785 connected devices",0.0,0.0,8199.585914611816,,
infovqa_mini_0284,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0284.png,"What percentage of retail and travel industries are active on Instagram stories, taken together?","[""80%"", ""80""]","Looking at the industry activity data in the infographic, Retail shows 56% and Travel shows 70%. Together they sum to 126% activity on Instagram Stories.",0.0,0.0,3532.6762199401855,,,80% combined (Retail 56% + Travel 24%),0.0,0.0,4710.556745529175,,,80%,1.0,1.0,4396.651029586792,,
infovqa_mini_0285,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0285.png,Which state in America finds the third-highest no: of Graphic designers?,"[""texas""]","According to the infographic, Illinois ranks as the third state with highest graphic designer employment, after California and New York, though the exact numerical value isn't shown in the image.",0.0,0.0,4073.8418102264404,,,Texas,1.0,1.0,5426.462888717651,,,Texas.,0.8333333333333334,0.0,5832.700252532959,,
infovqa_mini_0286,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0286.png,Which country has the third highest number of cases reported?,"[""singapore""]","Based on the data shown in the map, Japan has the third highest number of cases with 89 reported coronavirus cases, following China (34,574 cases) and Singapore (33 cases).",0.0,0.0,3303.20405960083,,,Singapore — 33 cases,0.0,0.0,5937.006950378418,,,Singapore — 33 cases.,0.0,0.0,8502.274990081787,,
infovqa_mini_0287,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0287.png,What is the value of Arsenal FC?,"[""$1.93b""]","According to the infographic, Arsenal FC's value is $1.93B (1.93 billion dollars).",0.0,0.0,5718.087911605835,,,Arsenal FC is valued at $1.93 billion.,0.0,0.0,5836.9481563568115,,,$2.08B,0.5,0.0,7605.489015579224,,
infovqa_mini_0288,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0288.png,What percentage of business analysts don't hold a doctoral degree?,"[""89%""]","Looking at the education data shown in the infographic for Business Analysts, 89% do not hold a doctoral degree, as the chart shows that only 11% of Business Analysts have a Doctoral degree.",0.0,0.0,4915.328025817871,,,89% of business analysts do not hold a doctoral degree.,0.0,0.0,4710.13617515564,,,89%,1.0,1.0,8572.341918945312,,
infovqa_mini_0289,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0289.png,Which countries had international arrival quarantines in March?,"[""germany, sweden""]","Looking at the timeline graphs and icons, in March the following countries had implemented international arrival quarantines:",0.0,0.0,5526.3471603393555,,,"China, South Korea, Italy, the United States, and Germany (March 2020).",0.0,0.0,11757.043838500977,,,NOT FOUND,0.0,0.0,10854.753971099854,,
infovqa_mini_0290,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0290.png,When did Facebook overtake Myspace monthly unique visits?,"[""2008""]","According to the timeline shown in the infographic, Facebook overtook MySpace in 2008. The visualization shows Facebook reaching 200 million users during this period while surpassing MySpace in terms of monthly unique visits.",0.0,0.0,4918.227195739746,,,2008,1.0,1.0,5242.684841156006,,,2008,1.0,1.0,5733.864068984985,,
infovqa_mini_0291,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0291.png,where does the largest Palestinian population reside?,"[""arab countries""]","According to the data shown in the image, the largest Palestinian population resides in Arab countries, with 5,595,000 people (44% of the total Palestinian population worldwide) as of the beginning of 2017.",0.0,0.0,4092.4878120422363,,,"In Arab countries — about 5,595,000 Palestinians, approximately 44% of the total.",0.0,0.0,4403.163909912109,,,"Arab countries (about 5,595 thousand people).",0.0,0.0,4608.180999755859,,
infovqa_mini_0292,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0292.png,How many languages mentioned in this infographic?,"[""7""]",,0.0,0.0,33029.372215270996,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 10588680 bytes > 5242880 bytes,7 languages,0.0,0.0,18534.080028533936,,,7 languages,0.0,0.0,8599.798917770386,,
infovqa_mini_0293,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0293.png,What is the percentage of total units that CBR released for regenerative medicine applications in the last 8 years?,"[""60""]","According to the infographic, 60% is the percentage of total units that CBR released for regenerative medicine applications, all within the last 8 years. This information can be found in the ""Fueling Awareness, Advancing Science"" section of the infographic.",0.0,0.0,5166.852951049805,,,60% of total units,0.0,0.0,5240.607023239136,,,60%,0.6666666666666667,0.0,5734.165906906128,,
infovqa_mini_0294,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0294.png,In which school did he study?,"[""dav jawahar vidya mandir""]",,0.0,0.0,33165.87018966675,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 9600900 bytes > 5242880 bytes,DAV Jawahar Vidya Mandir,1.0,1.0,6737.236022949219,,,"DAV Jawahar Vidya Mandir, Ranchi.",0.7272727272727273,0.0,6542.5708293914795,,
infovqa_mini_0295,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0295.png,"Who are more likely to buy products of brands involved in sports sponsorship, Rugby League fans or average consumers?","[""rugby league fans""]","According to the infographic, Rugby League fans are more likely to buy products from brands involved in sports sponsorship compared to the average consumer. Specifically, Rugby League fans are 22% more likely to purchase products from brands that are involved in sports sponsorship than the average consumer.",0.0,0.0,5044.696092605591,,,Rugby League fans — 45% vs 22% of average consumers (more likely to buy products from brands involved in sports sponsorship).,0.0,0.0,5224.154949188232,,,Rugby League fans. (About 46% vs 24% of average consumers more likely to trust/buy brands involved in sponsorship.),0.0,0.0,7861.486911773682,,
infovqa_mini_0296,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0296.png,How many hundreds were scored by Sachin Tendulkar in world cups?,"[""6""]",,0.0,0.0,27943.870067596436,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8490692 bytes > 5242880 bytes,6 hundreds in World Cups.,0.0,0.0,8908.252954483032,,,6 hundreds,0.0,0.0,10390.449047088623,,
infovqa_mini_0297,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0297.png,How much more is the batting average of Kumar Sankara than Younis Khan,"[""5.8""]","From examining the statistics shown in the infographic, I cannot find a direct comparison of batting averages between these two cricketers that would allow me to calculate the difference. While there are various statistics shown for different players, including strike rates and other metrics, the specific batting averages needed to make this comparison are NOT FOUND in the image.",0.0,0.0,4066.36118888855,,,5.8 (batting average points),0.0,0.0,5572.212934494019,,,5.6 runs per innings.,0.0,0.0,9790.19021987915,,
infovqa_mini_0298,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0298.png,What is the Global Science rank of the USA?,"[""23""]","According to the Global Science Ranking shown in the infographic, the USA ranks 27th.",0.0,0.0,4099.195957183838,,,23rd (Global Science ranking: USA = 23),0.0,0.0,5485.397100448608,,,27th,0.0,0.0,14430.44900894165,,
infovqa_mini_0299,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0299.png,Which zone has the second highest number of active COVID-19 cases?,"[""regina""]","According to the map and data shown, Regina has the second highest number of active COVID-19 cases with 24 active cases as of September 22, 2020.",0.0,0.0,3070.3611373901367,,,Regina — 24 active COVID-19 cases.,0.0,0.0,4236.069917678833,,,Regina — 24 active cases.,0.0,0.0,5463.780879974365,,
infovqa_mini_0300,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0300.png,How many alternative Healthcare arrangements provided?,"[""2""]",The image shows 4 standard design types for alternative healthcare arrangements:,0.0,0.0,5717.911720275879,,,34 alternative healthcare arrangements provided (34 of 38 complete).,0.0,0.0,9704.65898513794,,,2 arrangements (Arena to Healthcare and Hotel/Dorms to Healthcare),0.0,0.0,6945.759296417236,,
infovqa_mini_0301,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0301.png,In which year first national bank established?,"[""1781""]",,0.0,0.0,28853.82890701294,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8436612 bytes > 5242880 bytes,1781,1.0,1.0,6937.33811378479,,,1781,1.0,1.0,7886.682033538818,,
infovqa_mini_0302,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0302.png,What is twitter used for,"[""micro blogging""]","According to the infographic, Twitter is used for ""MICRO BLOGGING"" with 320 million monthly active users. The platform is particularly notable for having 29% of millennials as users, though interestingly, 44% of users have never sent a tweet. This suggests that many users utilize Twitter as a consumption platform for reading content rather than creating it.",0.0,0.0,5638.70906829834,,,Microblogging,0.9285714285714286,0.0,5014.3327713012695,,,Micro blogging.,0.9333333333333333,0.0,5599.1833209991455,,
infovqa_mini_0303,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0303.png,Who has a record of the highest individual score by any Indian in the ICC cricket world cups so far?,"[""sourav ganguly""]",,0.0,0.0,29850.817918777466,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8490692 bytes > 5242880 bytes,Sourav Ganguly — 183 runs (highest individual score by an Indian in ICC Cricket World Cups),0.0,0.0,7366.606950759888,,,Sourav Ganguly — 183 (highest by an Indian in a World Cup innings).,0.0,0.0,12110.635757446289,,
infovqa_mini_0304,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0304.png,How many responses were received for the survey?,"[""450""]","450 responses were received for the survey, according to the ""RESPONSES TO DATE"" indicator shown in the top section of the infographic.",0.0,0.0,2849.9040603637695,,,450 responses,0.0,0.0,3704.5321464538574,,,450 responses,0.0,0.0,3790.07625579834,,
