sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_06251,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06251.jpg,"都営新宿線
都螢新宿線
大江胡線
도에이신쥬쿠선
新宿駅
大江戸線
新宿站
Toei
Shinjuku
오오에도선
Line
신쥬쿠역
Oedo
Line,
Shinjuku
Sta.","Korean, Japanese, Latin",ICDAR_mini,"都営新宿線
都營新宿線
도에이신주쿠선
Toei Shinjuku Line

大江戸線 新宿駅
大江戸線 新宿站
오에도선 신주쿠역
Oedo Line, Shinjuku Sta.",14619.817972183228,,,"都営新宿線
도에이신주쿠선
Toei Shinjuku Line
大江戸線 新宿駅
오에도선 신주쿠역
Oedo Line, Shinjuku Sta.",13517.754316329956,,
icdar_tr_img_06284,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06284.jpg,"ヨツ卜ハーバ一
Harbor
Yacht","Japanese, Latin",ICDAR_mini,"ヨットハーバー →
Yacht Harbor",6315.3650760650635,,,"- ヨットハーバー
- Yacht Harbor",7329.900026321411,,
icdar_tr_img_06285,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06285.jpg,"中原区
日本橋町人形一丁目
14
Chuo-ku
Nihonbashi
ningyocho
1-chome
14
日本橋
14-4
人形町
一丁目","Japanese, Latin",ICDAR_mini,"中央区

日本橋人形町一丁目
14

Chuo-ku
Nihonbashi
ningyocho
1-chome
14

日本橋
人形町
一丁目  14-4",9433.012962341309,,,,16180.173873901367,,
icdar_tr_img_06326,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06326.jpg,"10
30
無断駐車禁止
月極
空有
P
レツカーにて専用
無断駐の車輪は、
ぞの費用とし
駐車場へ移動·保管、
てレツ力ー代18.000円以上及び
NO·11
保管科金1時間仁つき500円な頂
きます。
###
###
にこない場合は。
(有科)しま可。
尚、事故等については一切責任た負い
ませ九。
無断駐車管理受託会社
ワイソレツカ一事業部
TEL
241-0190
超低燃費蓄熱式
瞬間融雪槽
超低燃費
ロ一ドヒー一テイソグ
スノ一ing
1|5
冬春
自動管理燃費
設計·施工
8m3夕イイ·水温25°C
灯油180で圧雪2tを瞬間融雪
25tの荷重に耐える
50年の耐用年数
鉄筋コソクリ一ト60年の耐用年数
###
【特許出願中】特願2002-223883
次世代ツステム開発
賃貸マソツヨソ建築かち、オ一ナ一代行管理
http://www.j-ark.co.jp
月極駐車場管理
日本ア一ク開発(株)
011-862-6363
TEL
JAD
FAX
011-862-6766","Mixed, None, Japanese, Latin",ICDAR_mini,"No.11
月極 P 空有

超低燃費蓄熱式
ロードヒーティング
自動管理・巻 設計・施工
○25tの荷重に耐える　○50年の耐用年数
（特許出願中）特願2002-223883

超低燃費　瞬間融雪槽
スノーing
・8mタイプ・水温25℃
・（夏期）18℃で蓄熱2〜3時間で簡単融雪
・鉄筋コンクリート製の耐久性
（※注記・細部文字は画像で判読しにくい部分があります）

無断駐車禁止
（小さな注意書き数行）

賃貸マンション建築から、オーナー代行管理　月極駐車場管理
JAD 日本アーク開発(株)
次世代システム開発　http://www.j-ark.co.jp
TEL 011-862-6363
FAX 011-862-6766",15566.43033027649,,,,15972.904920578003,,
icdar_tr_img_06327,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06327.jpg,"スクラッチ
Everyday
Challenge!
LEONET
スクラッチ
Congratulations!!
100
ポイント","Japanese, Latin",ICDAR_mini,"スクラッチ

Everyday Challenge!

LEONET

スクラッチ

Congratulations!!

100

ポイント",5935.378789901733,,,"スクラッチ
Everyday Challenge!
LEONET
スクラッチ
Congratulations!!
100
ポイント",6805.737018585205,,
icdar_tr_img_06349,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06349.jpg,"清水簡易栽判所
Court
Summary
Shimizu
시미즈
간이
재판소
清水簡易栽判所
清水税務署
Shimizu
Office
Tax
清水税務署
시미즈
세무소
は一とぴあ清水
Heartpia
Shimizu
静冈市清水社会福祉会馆
┍Heartpia
아토피아
清水┙
시미즈","Mixed, Korean, Japanese, Latin",ICDAR_mini,"↑

清水簡易裁判所
Shimizu Summary Court
清水簡易裁判所　시미즈 간이 재판소

清水税務署
Shimizu Tax Office
清水税務局　시미즈 세무소

[icon]
はーとぴあ清水
Heartpia Shimizu
静岡市清水社会福祉会館「Heartpia清水」　하토피아 시미즈",12356.27794265747,,,,16694.602012634277,,
icdar_tr_img_06366,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06366.jpg,"4
モハE232-1036
東急車輪
平成20年","Mixed, Japanese, Latin",ICDAR_mini,"4

(no smoking symbol)

東急車輛　モハ E232-1036

平成20年",8010.541200637817,,,"- 4
- 東急車輛
- モハE232-1036
- 平成 20 年",9420.836210250854,,
icdar_tr_img_06396,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06396.jpg,"港区
芝五丁目14",Japanese,ICDAR_mini,"港区
芝五丁目
14",7304.366111755371,,,港区 芝五丁目 14,8335.316181182861,,
icdar_tr_img_06397,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06397.jpg,"###
鶏を丸ごと味わえる
究極の逸品
###
###
生親子
伊達産鶏使用
ば壱
鶏MIX焼き
どど~んと約1kg
ススキノ店
若鶏の至り
011-562-5433
飲み放題
###
ちゃん焼き
###
丼
スライス
###
ラダ
サラダ
###
飲み放題
###
###
###
メニスー
###
###
###
1度食べたち
###
止まらない
(金)
###
17:00
サッポロクラシック·北の勝含む
###
###
鶏の至り
2時間
###
###
###
###
###
中札内産鶏使用
###
###
###
###
###
###
###
###
ド
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
究極の逸品","Mixed, None, Japanese, Latin",ICDAR_mini,"Here is a best-effort transcription of all legible text visible in the image. Unknown or uncertain readings are marked with (?). I grouped items by area (top, main sign, windows).

Top ovals / plates (upper band)
- 鶏ちゃん焼き
- 伊達産鶏使用 (small yellow label, appears under鶏ちゃん焼き)
- 鶏MIX焼き
- 伊達産鶏使用 (small yellow label, appears under 鶏MIX焼き)
- (leftmost oval) そば◯◯（どで〜んに約1kg）(uncertain)
- (far right oval) 生親子◯◯ (uncertain)

Main large red sign (center)
- 若鶏の至り
- ススキノ店 (vertical at right)
- 011-562-5433

Lower / window signs
- 営業（金）17:00 (partly visible, uncertain)
- 鶏の至り ススキノ店
- 飲み放題
- 2時間
- 1000円? (the price below 2時間 is partially visible and likely 1000円 — uncertain)
- (small menu text inside window: many lines of menu items, not legible in this photo)

Right window / food plate labels (near fried chicken photo)
- てば吉? / こば吉? (uncertain reading)
- （小さな黄色ラベル）北海道産? (uncertain)

Miscellaneous
- Repeating small chick icons/pattern along the sign border (decorative)

Notes:
- Some small text in the windows and on plate labels is too small or blurred to read precisely; I marked those as (uncertain).
- If you need higher-accuracy OCR for the small menu items or the uncertain plate labels, please provide a higher-resolution or closer crop of the specific area(s).",18309.20100212097,,,,16503.275156021118,,
icdar_tr_img_06402,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06402.jpg,"R
###
HOTEL
RELIEF
ィト-・ビル
吉尾産婦人科
###
家庭
###
###
###
###
###
免税
ダイコク
薬
###
BISE
大助
###
###
###
Japan
###
###
Tax-Free
###
P
###
薬
###
空
###
Rise
###
458
490
400
548
###
###
###
98
###
###
科
OPEN
###
###
###
2
###
###
18
###
定医
薬
###
2
27
薬
###
###
ダィコク
ダイユク
ドラツグ
ドラツグ
大国薬妆店
大国薬妆店","None, Japanese, Latin",ICDAR_mini,"Here is all the visible text I can read from the image (grouped by approximate location). I mark items I'm not fully certain about with “[?]”.

Top of tall building
- HOTEL RELIEF

Left-side vertical sign (on beige building)
- 吉田産婦人科 [?] (Yoshida Sanfujinka) [?]

Left building, near green circular logo
- イトー・ビル (Itō Biru / Ito Building) [?]

Left storefront (brown awning)
- 大助 [?]

Center / ground-floor pharmacy storefront and signs
- 薬
- ダイコク (ダイコクドラッグ on some signs) (Daikoku / Daikoku Drug)
- 免税 (Tax-free)
- Tax-Free (small English text on sign) [?]

Large repeating poster/board in front of store
- 薬
- ダイコクドラッグ (Daikoku Drug) [?]

Right storefront (glass door / red sign)
- RISE
- OPEN (on small sign in window)

Right-side vertical small sign (near snow)
- 科 (single character visible; likely part of a medical/dental clinic name) [?]

Other small/partially visible text (too small or obscured to read reliably)
- several small price/ticket-style texts on the pharmacy posters (unreadable)
- small text under “HOTEL RELIEF” on rooftop sign (too small to read)
- additional small labels on windows and doors (unreadable)

If you want, I can run a higher-resolution crop on specific areas (hotel sign, pharmacy sign, left storefront) to try to get clearer OCR for the uncertain items.",20237.810134887695,,,,18642.3020362854,,
icdar_tr_img_06410,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06410.jpg,"デリツヤス冷凍
###
中
製氷
中
真空氷温
給水
冷凍
節電
製氷
冷蔵
冷却モ一ド
真空チルド
MENU
操作部ロツク
おそうじ
デリツやス冷凍
(3秒押し)
(5秒押し)
(3秒押し)","Japanese, Latin",ICDAR_mini,"ECO

給水

中　中　製氷　デリシャス冷凍　真空氷温

MENU

節電　冷凍　冷蔵　製氷　冷却モード　真空チルド

操作部ロック（3秒押し）

おそうじ（5秒押し）

デリシャス冷凍（3秒押し）",14331.638813018799,,,,14543.094158172607,,
icdar_tr_img_06434,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06434.jpg,"12p
木月天王森
Kizukitennomori
###","Japanese, Latin",ICDAR_mini,"木月天王森
Kizukitennomori

(less clear / partial)
イン (partial text on red sign)
72P (small marking on pole)",8783.812999725342,,,"- 木月天王森
- Kizukitenomori",9622.066020965576,,
icdar_tr_img_06437,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06437.jpg,"!!
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
15
###
###
###
Store
###
###
Drug
###
###
###
###
###
###
###
ふわと
###
###
###
###
###
###
###
###
###
###
###
###
Blendy
Blendy
Blendy
###
###
###
###
###
###
###
Blendy
###
Blendy
###
###
###
###
###
###","Symbols, None, Japanese, Latin",ICDAR_mini,"Here is the readable text I can extract from the image (clear items first, then probable/uncertain items):

Clear/legible
- Blendy (repeated on multiple packages)
- 15 (aisle sign, top left)
- 88 (large price number on shelf tag)

Probable / partially legible (best guess)
- ホットケーキミックス (pancake mix box — likely ""ホットケーキミックス"")
- 88円 or ¥88 (price tag likely means 88 yen)
- Small red label on price tag — possibly 特価 or similar sale marking
- Japanese product-description text on the Blendy packages (too blurred to accurately transcribe)

Other small/blurred text
- Various small Japanese characters on shelf labels and packaging that are too blurred to read reliably.

If you want, I can crop and enhance particular regions (price tag, pancake boxes, or Blendy packages) to try to recover more characters.",15425.1549243927,,,,16228.93476486206,,
icdar_tr_img_06443,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06443.jpg,"PROCEED
CO.,
LTD.
亍182
東京都調布市仙川町3-5-4
佐藤","Japanese, Latin",ICDAR_mini,"PROCEED CO., LTD.
〒182 東京都調布市仙川町3-5-4
佐 藤",8318.578958511353,,,"PROCEED CO., LTD.
〒182 東京都調布市仙川町3-5-4
佐藤",10318.082094192505,,
icdar_tr_img_06448,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06448.jpg,"中原区
4-23
木月
4丁目","Japanese, Latin",ICDAR_mini,"中原区
木月
4丁目
4-23",7255.060911178589,,,"中原区
木月
4丁目
4-23",10572.456121444702,,
icdar_tr_img_06465,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06465.jpg,"とらふぐ
木曽路の
80
77","Japanese, Latin",ICDAR_mini,,20676.398992538452,,,"Text extracted:
木曽路の
しゃぶしゃぶ

(Reads as: 木曽路のしゃぶしゃぶ)",13195.022106170654,,
icdar_tr_img_06479,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06479.jpg,"本日限定!!
ワソつイソ
鶏ちやんニ鍋が
¥500
一人前
(税运)",Japanese,ICDAR_mini,"本日限定!!
ワンコイン (ハート2つ・にこちゃん)
鶏ちゃんこ鍋が
一人前 ¥500 (税込)",12552.67882347107,,,"本日限定!!
ワンコイン
鴨ちゃんこ鍋が
一人前 ¥500 税込",13149.417877197266,,
icdar_tr_img_06506,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06506.jpg,"当駅で
WiMAX
使えます!
WiMAXに関するするお問い合わせはこちら
UQお客様
0120-929-818
サボートセソ夕ー
フリーつール
受付時間
9:00~21:00
(年中無休)
携帯·PHSからもこ利用いただけます。
盗維·粉失については24時間受付いたします。
UQ
WiMAX
www.uqwimax.jp","Mixed, Japanese, Latin",ICDAR_mini,"当駅で
WiMAX
使えます!

WiMAXに関するお問い合わせはこちら
UQお客様サポートセンター　フリーコール 0120-929-818
受付時間 9:00〜21:00（年中無休） ※携帯・PHSからもご利用いただけます。

UQ WiMAX　www.uqwimax.jp",11303.483963012695,,,"当駅で
WiMAX
使えます！

WiMAXに関するお問い合わせは こちら
0120-929-818
受付時間 9:00-21:00 (年中無休)
UQ WiMAX
www.uqwimax.jp",12289.016723632812,,
icdar_tr_img_06513,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06513.jpg,"日本でも最大級の
貴女だけの
力ラオケ・よさこ
###
社交ダンス専門店
###
フ
全般
用衣裳)
OTOI
紳土
員さん用等)
###
ダソスドレス
ツヨウビツ
アー
制
###
1F
レュ一ス
###
###
8F
2F
トレス
CINQ
###
藤田孝幸
SCIENCE
HAIR
4F
www.ivanka.tv
クンヒース
###
B1F
011-241-1550
1F
www.cinq-t.com
ダソス&カラオケ
3F
清佐三男
011-241-1539
###
IVANKA
6F
ブ
ボールルーム
00
ステツプ・愛
ラ
代官山
500
###
TOKYO
ダソスアカデミー
SALON
EYELASH
鰭,蔵
マィ
家
My
スぺース
dining
sapporo
washu
B1
sapporo
dokoro
高価買入専問店査
レユードCD
###
中古レュード&CD
CONCEPT
RENT
###
OUT!
高価買取!!
###
CINQ
BeaL
Beat
SCIENCE
HAIR
www.CINQ.com
011-280-4118
###
###
古レユ一ド
[まずはご相談下さい]
SOUL,JAZZ,BLUES
Recoords
###
###
レユード
050.1313.3579
###
TEL
###
LPs,45s&CDs
CD.
&CD
###
###
オールノヒソルOK!!
Beat
RARE&CHEAPI
###
###
###
TEL
050-1313
ビー卜レユーズ
CINQ
Records
[不定休]
OPEN
B1F
AM11:00~PM20:00
###
中古レユ一ド&CD
A.M11:00~P.M20:00
###
###
CD
###
Beat
レユード,
丁
###
買取
LP
Records
###
EP
ose20:00
高
手前)
open
地","Japanese, Mixed, None, Latin",ICDAR_mini,"Top row (window signs):
- 6F ViVi
- EYELASH SALON
- 3F ジャズ＆カラオケ　スイング・愛
- 4F 藤田孝幸　清佐三男　ボールルーム　ダンスアカデミー
- 8F CINQ HAIR DESIGN
- www.cinq-t.com　011-241-1539
- www.ivanka.tv　011-241-1550
- IVANKA TOKYO

Middle row (panels):
- MY スペース
- B1
- (stylized kanji panel)
- 鮨ノ蔵
- 8
- sapporo dining

Center / railing:
- RENT OUT!
- 011-280-4118

Lower left (yellow Beat Records signage):
- 中古レコード & CD
- 高価買取!!
- Beat Records
- (まずはご相談下さい)
- TEL 050.1313.3579
- ビートレコーズ
- B1F AM 11:00〜PM 20:00 不定休

Vertical yellow/red strip:
- レコード・CD

Small sticker on railing:
- Beat

Right kiosk (top):
- CINQ (logo)
- (additional Japanese and contact details on kiosk panel that match CINQ HAIR DESIGN info above)

(Note: transcription is provided as visible on the image; very small or stylized text has been transcribed to the best readable approximation.)",15617.086172103882,,,,16794.35968399048,,
icdar_tr_img_06523,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06523.jpg,"ハンズを育てます。
お客様の声が、
ご感想を
ご意見・
接客応対について、
お聞かせください。
いままで以上にサービス向上に努めます。
ご感想をお寄せください。
お買い物をしていただけますよう、
お客様に気持ちよく、
ご意見・
BOXに、
東急ハンズは、
[お客様の声]
STORE
LIFE
TOKYU
CREATE
HANDS
###
INFOMATION","Mixed, Japanese, Latin",ICDAR_mini,"お客様の声が、ハンズを育てます。

接客応対について、ご意見・ご感想を
お聞かせください。

東急ハンズは、お客様に気持ちよく、お買い物をしていただけますよう、いままで以上にサービス向上に努めます。

「お客様の声」BOXに、ご意見・ご感想をお寄せください。

CREATIVE LIFE STORE
TOKYU HANDS

INFORMATION",9517.302751541138,,,"- お客様の声が、ハンズを育てます。
- 接客応対について、ご意見・ご感想をお聞かせください。
- 東急ハンズは、お客様に気持ちよく、お買い物をしていただけますよう、いままで以上にサービス向上へ努めます。
- 「お客様の声」BOXに、ご意見・ご感想をお寄せください。
- CREATIVE LIFE STORE TOKYU HANDS
- INFORMATION",15357.858896255493,,
icdar_tr_img_06538,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06538.jpg,"151
1
中島新聞鋪
日本經濟新聞
靜岡新聞
日刊工業新聞
乘車位置
セデデ技研
###
###
###
2両
6~7
3両
5~7
一部列車を除く
4両
4~7
5両
5~9
6両
4~9
7両
3~9
8両
2~9
9両
3~11
特急ふじかわ·ホームライナー
3両
3~5
ホームライナー
6両
1~6
足元の数字を
お確かめください
清水駅
###
JR東海","Mixed, None, Japanese, Latin",ICDAR_mini,"1
乗車位置
2両　6〜7
3両　5〜7　※一部列車を除く
4両　4〜7
5両　5〜9
6両　4〜9
7両　3〜9
8両　2〜9
9両　3〜11

特急ふじかわ・ホームライナー
3両　3〜5

ホームライナー
6両　1〜6

足元の数字をお確かめください
清水駅
JR（ロゴ）",19787.83106803894,,,,15567.332744598389,,
icdar_tr_img_06554,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06554.jpg,"PRINCE
EAUTY
3/5日まで
3/5日まで
決算セール
###
###
メガネアクセサリー
###
FREE
WFFI
###
###
###
###
###
大決算セール
###
開催中!
###
###
###
###
8000
MEGANE
PRINCE
###
Clione
9800SET
###
###
OUTLET
BRAND
###
70%OFF
###
###
Japan
Tax-free
Shop
歡迎光臨
欢迎光临
Welcome
###
###
Selamat
TAX
FREE
免稅
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
PRINCE
大決算
8%OFF
レンズ
ブラソドフレーム
SEIKO
HOYA
|
開催中!
70%OFF
50%OFF
全品
全品
セール
最大
最大
Clione
AAA
西島隆弘
###","Symbols, None, Latin, Japanese, Mixed",ICDAR_mini,,25892.072200775146,,,,16847.697973251343,,
icdar_tr_img_06558,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06558.jpg,"クボタ
おもちゃの
SHERMANV
###
###
u.s
###
""LUCKY
###
###
###
JUMBO
###
###
Tigei""
###
""CHINA
###
C
MAN
R""
###
S
M4A1
KU=1
56
###
###
###
プラモザル
135.LS
ASUKA
1号
###
###
###
ASUKA
SHERMN
###
コレクション
MODEL
アスカモデル
FIREFLY
Eight
###
###
FIREFLY
###
CHIKA
Bll
Bacer
###
Orange
###
###
wheels
プラ
ル
###
###
###
###
プラモデル
###
静岡産
###
ザ
売つてます!
ASUKA
ASUKA
MODEL
MODEL
###
###
welcome
Weloon","Japanese, None, Latin",ICDAR_mini,"Here are the text elements I can read from the image, grouped by location. I transcribe characters as seen (I note uncertain items with a ?):

Top sign (store name)
- おもちゃの
- クボタ

Left vertical red banner
- ASUKA MODEL
- アスカモデル

Floor mats (both)
- Weloome

Front center / display
- プラモデル
- 売ってます!
- ASUKA MODEL (logo on boxes)

Small sign on center display (upper right of display)
- Orange wheels

Hanging model box banners (above entrance) — partially visible / some uncertain:
- LUCKY TIGER (?)
- CHIN?? (partially visible, uncertain)
- SHERMAN (?)

Posters / signs inside (partially visible / uncertain)
- 1号 (on left wall, small)
- (various product labels and small text on boxes and posters — not fully legible in photo)

If you want, I can crop or enhance specific areas (e.g., the hanging banners or posters) to try to read more of the small or partially obscured text.",13207.325220108032,,,,15666.251182556152,,
icdar_tr_img_06566,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06566.jpg,"###
###
TOKYO
ASAKUSA
###
###
###
###
###
###
上天井弁当
###
###
海老、いか、
463円(税込500円)
621円(税込670円)
###
きす,野菜ニ品
###","Japanese, None, Latin",ICDAR_mini,"Here is the text extracted from the image (grouped by sign/panel and with uncertain readings noted):

Main sign (center)
- 天丼てんや
- ASAKUSA TOKYO

Left menu panel (red band)
- 上天丼弁当
- 621円(670円)
- (small text, partially visible) 海老×2、いか、きす、野菜二品  [reading uncertain]

Center menu panel (red band)
- 天丼弁当
- 463円(500円)
- (small text under image) 海老、いか、きす、野菜二品

Interior wall (red tile, back)
- 天丼てんや

Note: There are additional small posters and unreadable small text on the right wall that are not legible in the image.",15460.593938827515,,,"- 天丼てんや
- ASAKUSA TOKYO
- 上天丼弁当 621円(670円)
- 天丼弁当 463円(500円)",14291.760206222534,,
icdar_tr_img_06567,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06567.jpg,"MUFG
三菱東京UFJ銀行","Japanese, Latin",ICDAR_mini,"MUFG
三菱東京UFJ銀行",12949.379920959473,,,"- MUFG
- 三菱東京UFJ銀行",8083.101034164429,,
icdar_tr_img_06576,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06576.jpg,段差注意,Japanese,ICDAR_mini,段差注意,8189.6162033081055,,,段差注意,8329.577922821045,,
icdar_tr_img_06584,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06584.jpg,"日本橋
4-1
人形町
三丁目","Japanese, Latin",ICDAR_mini,"日本橋
人形町
三丁目
4-1",8956.827163696289,,,"日本橋
人形町
三丁目
4-1",9928.520917892456,,
icdar_tr_img_06588,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06588.jpg,"東京メトロ
Metro
Tokyo
日本橋駅
Sta.
Nihombashi","Japanese, Latin",ICDAR_mini,"東京メトロ
Tokyo Metro
日本橋駅
Nihombashi Sta.",7271.148920059204,,,"- 東京メトロ
- Tokyo Metro
- 日本橋駅
- Nihombashi Sta.",12697.167873382568,,
icdar_tr_img_06617,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06617.jpg,"安内短で気軽にGO
関東近郊
TDR·東京","Mixed, Japanese",ICDAR_mini,"安近短で気軽にGO
関東近郊
TDR・東京",12721.472978591919,,,"安近短で気軽にGO
東京ディズニーリゾート
TDR・東京",14436.04302406311,,
icdar_tr_img_06621,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06621.jpg,"こえ
あなたの「声かけ」が、
###
レやない
かいてき
駅や車内を快適にする。
声をかけるという思いやり。
それが、困つている方のサボー卜になり、心地よい駅や車内つくりにもつたがります。
あなたの「声かけ」を、必要としている人がいる人がいます。
「何かお困りですか」
「盲導犬を連れた方、止まってください!」
車いすをご利用のお客さまには
お声かけ自体がサボ一トです。
危険を感じたらすぐ呼びかけを。
安心につながるサボ一トを。
入ロ
「大丈夫ですか」
優先席を必要とされている
お困りの外国人には
お困りの方にはひと声を。
お客ざまには「どうぞ」のひと言を。
###
I
」のひと声を。
help
?
you
こえ
だれ
思いやリの「声かけ」が、誰かのサボ一卜になる。
うんとう
「声かけ・サボ一ト」運動、はじめています。
東日本旅客鉄道株式会社
東武鉄道株式会社
西武鉄道株式会社
京成電鉄株式会社
京王電鉄株式会社
小田急電鉄株式会社
東京急行電鉄株式会社
京浜急行電鉄株式会社
東京地下鉄株式会社
相模鉄道株式会社
新京成電鉄株式会社
東京都交通局
東京モノレ一ル株式会社
一般社団法人
日本民営鉄道協会
後援:国土交通省","Symbols, None, Japanese, Latin",ICDAR_mini,,20688.122987747192,,,,13241.376876831055,,
icdar_tr_img_06639,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06639.jpg,"お手洗
(アスディ東館)
レストラン街
Toilets
Restaurants
(パルシエ食彩館)
ショッピング街
Shops
KMEXP
3
8
9
###
11:00-17:30
約6,500社
###
###
###
###
マイナビ
###
###
マイナビ
###
3
9
8
11:00-17:30
###
###
###","Mixed, Japanese, Latin",ICDAR_mini,"← レストラン街（アスティ東館）
Restaurants

← ショッピング街（パルシェ食彩館）
Shops

[male/female icons] [wheelchair icon] お手洗
Toilets",9920.783758163452,,,"- レストラン街（アスティ東館）
- Restaurants
- お手洗い
- Toilets
- ショッピング街（パルシェ食彩館）
- Shops",12070.292949676514,,
icdar_tr_img_06640,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06640.jpg,"ゆいまーる
お気軽に
高松
Takama
###
###
###
###
東本
ご相談ください
###
###
Motto
###
###","Japanese, None, Latin",ICDAR_mini,"ゆいまーる

お気軽に　ご相談下さい",11805.231094360352,,,"- ゆいまーる
- お気軽にご相談下さい",12818.64619255066,,
icdar_tr_img_06646,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06646.jpg,"中の1条3丁目
4-8","Japanese, Latin",ICDAR_mini,"中の島１条３丁目
4-8",7304.7308921813965,,,"中の島1条3丁目
4-8",9756.898880004883,,
icdar_tr_img_06649,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_06649.jpg,"中原区
11-24
木月
2丁目","Japanese, Latin",ICDAR_mini,"中原区
木月
2丁目
11-24",8649.266242980957,,,"- 中原区
- 木月
- 2丁目
- 11-24",10713.551044464111,,
