sample_id,image_path,dataset,language,ground_truth,donut_prediction,donut_prompt,donut_inference_time_ms,donut_tokens_used,donut_error,donut_timestamp,azure_intelligence_prediction,azure_intelligence_prompt,azure_intelligence_inference_time_ms,azure_intelligence_tokens_used,azure_intelligence_error,azure_intelligence_timestamp,mistral_document_ai_prediction,mistral_document_ai_prompt,mistral_document_ai_inference_time_ms,mistral_document_ai_tokens_used,mistral_document_ai_error,mistral_document_ai_timestamp

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)

![img-3.jpeg](img-3.jpeg)

![img-4.jpeg](img-4.jpeg)",,1285.362958908081,,,2025-12-24T17:08:42.810828
icdar_tr_img_08408,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08408.jpg,ICDAR_mini,Bangla,"মায়ের
আশীর্বাদ",<s_menu><s_nm>,,429.13103103637695,,,2025-12-24T13:38:20.136569,मान्यव,,2481.632947921753,,,2025-12-23T22:08:09.828442,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,1786.5679264068604,,,2025-12-24T17:07:48.734949
icdar_tr_img_08415,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08415.jpg,ICDAR_mini,"Bangla, None, Latin","###
খেলাধূলার
সমস্ত
সরঞ্জাম
মো-
973218
###",<s_menu><s_nm> - 973 218</s_total>,,505.10191917419434,,,2025-12-24T13:38:01.190729,"शनापुलाव जहां ज्ञव उन
मा- 973218",,2722.982883453369,,,2025-12-23T22:07:44.946846,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)
![img-2.jpeg](img-2.jpeg)
![img-3.jpeg](img-3.jpeg)",,1739.1407489776611,,,2025-12-24T17:07:24.825955
icdar_tr_img_08451,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08451.jpg,ICDAR_mini,Bangla,"নজরুল
খ্রীঃ
জন্ম
১৮৯৯
মে।
২৪শে
আগষ্ট।
খ্রীঃ
২৯শে
১৯৭৬
মৃতু্্য-",<s_menu><s_nm> - ) 28 CCT,,2128.5219192504883,,,2025-12-24T13:50:15.739776,"एल
दत्ता- २०तत शी: 28 ( एस)
भण्ड-293 3: रतल वागड",,2547.5971698760986,,,2025-12-23T22:09:43.761160,"![img-0.jpeg](img-0.jpeg)

# नजरत

जन्म- २७ नन भीः २४ सा. सि.
मृत्यु- २७९७ भीः २७ सा. जागडे",,1226.132869720459,,,2025-12-24T17:08:54.428201
icdar_tr_img_08465,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08465.jpg,ICDAR_mini,"Bangla, Latin","তৈরীর
উপাদান
যায়
পাওয়া
সমস্ত
৷
###
বাঁকুড়া
পাশে,
###",<s_menu><s_nm>,,2284.342050552368,,,2025-12-24T13:50:26.725861,"व गए प्रशासन भी आया याड़ा।
भीदन, लाकूड़ा",,2473.299026489258,,,2025-12-23T22:09:56.212670,"# ত্রৈবীর সমস্ত উপাদান পাওয়া যায়।

## পার্শ্বে, বীজুড়া",,1677.6680946350098,,,2025-12-24T17:09:01.980041
icdar_tr_img_08473,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08473.jpg,ICDAR_mini,"Bangla, None","পার্লার
দেবরাজ
এখানে
দাঁড়ি
###
###
###","<s_menu><s_nm> , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,",,301395.6937789917,,,2025-12-24T13:47:45.884388,"स्वराजश्राना
स्थान
10",,2464.108943939209,,,2025-12-23T22:08:53.663655,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)",,2127.3858547210693,,,2025-12-24T17:08:29.214172
icdar_tr_img_08477,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08477.jpg,ICDAR_mini,Bangla,"পঞ্চায়েত
সমিতি
কার্য্যালয়
ওন্দা",<s_menu><s_nm>,,2375.079870223999,,,2025-12-24T13:50:18.115113,"श्चराइ जर काश
घालय",,2515.336036682129,,,2025-12-23T22:09:46.276612,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,1332.9260349273682,,,2025-12-24T17:08:55.761330
icdar_tr_img_08479,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08479.jpg,ICDAR_mini,"Bangla, None","###
###
ওন্দা
খুচরা
ঔষধের
দোকান
বাঁকুড়া",<s_menu><s_nm>,,445.8448886871338,,,2025-12-24T13:38:28.053435,ॐको सुफज़ा परथन मौकान रोड,,2458.9381217956543,,,2025-12-23T22:08:24.550504,"ID-86506
अपने जीवन के लिए एक मजबूत और सक्षम बनाया । अपने जीवन के लिए एक मजबूत और सक्षम बनाया । अपने जीवन के लिए एक मजबूत और सक्षम बनाया ।",,1443.885087966919,,,2025-12-24T17:07:55.872474
icdar_tr_img_08486,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08486.jpg,ICDAR_mini,Bangla,"পরীক্ষা
চক্ষু
চশমা",<s_menu><s_nm> DL,,487.00785636901855,,,2025-12-24T14:01:42.455431,"एम्फू भनिष्का
एमसा",,2517.223834991455,,,2025-12-23T22:10:14.436030,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,1108.8969707489014,,,2025-12-24T17:09:11.778379
icdar_tr_img_08497,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08497.jpg,ICDAR_mini,Bangla,"পান্তুউ
জুয়েলার্স
এন্ড
সন্স
###",<s_menu><s_nm>,,457.6597213745117,,,2025-12-24T13:47:53.016182,,,3648.5323905944824,,,2025-12-23T22:09:04.899398,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,1260.3530883789062,,,2025-12-24T17:08:35.715996
icdar_tr_img_08517,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08517.jpg,ICDAR_mini,"Bangla, None, Latin","F
Onita
অনিতা
###
NIMTA
K
UDAYPUR
ROAD,
B.
###","<s_menu><s_nm> ROAD, UDAYPUR, NIMTA,",,2367.394208908081,,,2025-12-24T13:38:26.929958,"Onita F
I. B. ROAD, UDAYPUR, NIMTA, K",,2475.105047225952,,,2025-12-23T22:08:19.554233,"# Onita F

M. B. ROAD, UDAYPUR, NIMTA, KO

![img-0.jpeg](img-0.jpeg)",,1126.943826675415,,,2025-12-24T17:07:52.856445
icdar_tr_img_08534,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08534.jpg,ICDAR_mini,"Bangla, None, Latin","###
ওন্দা
রোড
(U.B.I.
মেন",<s_menu><s_nm>,,445.07503509521484,,,2025-12-24T15:54:46.067510,उन्मा टयन (जोड (U.B.I.,,4052.5171756744385,,,2025-12-23T22:27:32.896132,"<table><tr><td colspan=""3""></td></tr></table>",,1351.4459133148193,,,2025-12-24T17:21:30.871782
icdar_tr_img_08537,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08537.jpg,ICDAR_mini,"Bangla, None","###
###
গুঁড়ো
মশলা
গুঁড়ো",<s_menu><s_nm>,,440.7639503479004,,,2025-12-24T13:38:28.494318,"अॅड
समला
भार
एका
नाखुदजम
एकल्स एक
ऊँ रखा",,2466.287851333618,,,2025-12-23T22:08:27.017132,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)",,2134.620189666748,,,2025-12-24T17:07:58.007234
icdar_tr_img_08540,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08540.jpg,ICDAR_mini,"Bangla, None","পিক,
কিংবা
###
পানের
দেওয়ালে
বা
জানালায়
###",<s_menu><s_nm> GOND TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY GOOD TO GARDAY TO GARDAY TO GARDAY TO GARDAY TO GARDAY TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TOOK TO,,7967.483997344971,,,2025-12-24T15:55:04.298116,"""लआयाल वा जावालास भारत विक विश्वा",,2502.4797916412354,,,2025-12-23T22:27:45.963300,"“দেশমান বা জানালায় পালের দিক, কিংবা চ",,1254.8928260803223,,,2025-12-24T17:21:41.262227
icdar_tr_img_08568,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08568.jpg,ICDAR_mini,Bangla,"ঠাণ্ডা
ঠাণ্ডা
কুল
কুল",<s_menu><s_nm>,,439.4960403442383,,,2025-12-24T13:50:10.349125,"शा कल कल
अगर",,2516.8797969818115,,,2025-12-23T22:09:36.258365,.,,2324.159860610962,,,2025-12-24T17:08:50.710945
icdar_tr_img_08586,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08586.jpg,ICDAR_mini,"Bangla, None","গীর্জায়
প্রবেশ
পথ
प्रवेश
चर्च",<s_menu><s_nm>,,435.34278869628906,,,2025-12-24T15:54:19.746293,"शाखाया भावना भर
चचे
प्रवेश",,2488.5430335998535,,,2025-12-23T22:25:50.780889,"<table><tr><td colspan=""2"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,1301.8040657043457,,,2025-12-24T17:19:58.414386
icdar_tr_img_08591,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08591.jpg,ICDAR_mini,"Bangla, Latin","PRADHAN
JEWELLERS
GOLD
PROP:-
PRADHAN
MANTU
প্র়়ধান
15,M.B.Road.Kol-49
MORE
CULTURE
গোল্ড",<s_menu><s_nm>,,665.9588813781738,,,2025-12-24T15:52:55.330374,"PRADHAN
GOLD JEWELLERS
PROP !- .
MANTU PRADHAN
15,M.B.Road. Kol-49
CULTURE MORE
o",,2466.6030406951904,,,2025-12-23T22:22:37.863935,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,1585.258960723877,,,2025-12-24T17:17:29.958379
icdar_tr_img_08595,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08595.jpg,ICDAR_mini,Bangla,"নিউ
লক্ষ্মী
নারায়ণ
ব্যাগ
সেন্টার",<s_menu><s_nm>,,437.86096572875977,,,2025-12-24T13:42:43.983459,"विद्धे लढली
नारायण नक्षत्र
अनगढ़",,2458.0018520355225,,,2025-12-23T22:08:48.700839,"# বিডি লুমেনী
# লামোতে বাগে
# গুণীচ",,1273.8780975341797,,,2025-12-24T17:08:24.984611
icdar_tr_img_08597,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08597.jpg,ICDAR_mini,Bangla,"বুক
এজেন্সী",<s_menu><s_nm>,,425.494909286499,,,2025-12-24T13:47:53.900977,,,7037.957191467285,,,2025-12-23T22:09:14.442698,"# 414 

![img-0.jpeg](img-0.jpeg)",,1910.6028079986572,,,2025-12-24T17:08:39.731010
icdar_tr_img_08612,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08612.jpg,ICDAR_mini,"Bangla, Latin","Urnitu
###
ফার্নিচার
kol-
49
Phone:
28441419",<s_menu><s_nm> Phone : 2844 1419</s_total>,,517.672061920166,,,2025-12-24T13:42:42.408037,"urnitu
किजन
KOL- 49
Phone : 2844 1419",,4725.772142410278,,,2025-12-23T22:08:41.315196,"# ![img-0.jpeg](img-0.jpeg) 

KOL-49 ○ Phone : 28441419",,2283.3259105682373,,,2025-12-24T17:08:21.449509
icdar_tr_img_08640,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08640.jpg,ICDAR_mini,"Bangla, Latin","niccopark
নারায়ণ",<s_menu><s_nm> NICCO PARK,,2096.451759338379,,,2025-12-24T13:50:28.822411,"NICCO PARK
G",,3083.390951156616,,,2025-12-23T22:09:59.296465,"# SALADA

## NICCO PARK

![img-0.jpeg](img-0.jpeg)",,1458.207130432129,,,2025-12-24T17:09:03.438375
icdar_tr_img_08675,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08675.jpg,ICDAR_mini,"Bangla, None","###
###
তৈয়ারি
সহকারে
যত্ন
মেরামোতের
ও
###
###",<s_menu><s_nm>,,488.82603645324707,,,2025-12-24T13:38:17.507695,राजू अकादन देख्याति ३ ज्यनादयाद,,2487.6530170440674,,,2025-12-23T22:07:54.708695,"ID-101166
अन्य पृष्ठभूमि के रूप में, यह एक नए और नए रूप से बनाया गया था । अन्य पृष्ठभूमि के रूप में, यह एक नए और नए रूप से बनाया गया था । अन्य पृष्ठभूमि के रूप में, यह एक नए और नए रूप से बनाया गया था ।",,1009.1278553009033,,,2025-12-24T17:07:28.193473
icdar_tr_img_08703,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08703.jpg,ICDAR_mini,"Bangla, None, Latin","###
2059
কলকাতা-
৮৩",<s_menu><s_nm> - bou,,463.73891830444336,,,2025-12-24T13:50:29.747988,"2059
कलकाण- ४८",,2624.9899864196777,,,2025-12-23T22:10:04.498436,"# 2059

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)",,2319.004774093628,,,2025-12-24T17:09:07.434177
icdar_tr_img_08712,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08712.jpg,ICDAR_mini,Bangla,"মেডিক্যাল
কে.
আর.
ড্রাগিষ্ট
কেমিষ্ট",<s_menu><s_nm>,,2168.0891513824463,,,2025-12-24T13:38:22.304760,"आज. एक. तन्किडाल
कविछठे
प्रनिष्ठ",,3598.500967025757,,,2025-12-23T22:08:13.427250,# আর. কে. আত্মহত্যা কনিষ্ঠ ভ্রূণিক,,1743.7467575073242,,,2025-12-24T17:07:50.479008
icdar_tr_img_08730,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08730.jpg,ICDAR_mini,"Latin, Symbols, Bangla","Bhujia
Prabhuji
###
###
স্ক্যান
###
ফ্রিজ,
এ.সি,
ডিপফ্রিজ
সেলস্
এন্ড
###
সার্ভিস
ফ্যান
ও
রং
,
করা
হয়
এবং
৪৬
###
,এম
বি,
রোড
পূবপাড়া
মোড়
,
কোলকাতা
৮৩
-","<s_menu><s_nm> (Sicrst as STIGNS).預算 8G,GAT, RT @TOTATO_BO",,612.623929977417,,,2025-12-24T15:55:22.786488,"Bhujia
Bhují
कान नासा
जलज 98 जाहिंह
छिण्डर, अमि, पिथकिण्डर, खान मार्फिन 3 तः ब्बा शय शब्द एम
84, प्रेम, वि, ( बाल भूतभाषा साड़ • (कालकाण - ४७",,2471.10915184021,,,2025-12-23T22:29:17.446825,![img-0.jpeg](img-0.jpeg),,1557.826042175293,,,2025-12-24T17:22:40.000583
icdar_tr_img_08744,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08744.jpg,ICDAR_mini,"Bangla, Latin","ডায়ালিসিস
033
8408
2564
033
2544
3250",<s_menu><s_nm>,,595.6170558929443,,,2025-12-24T13:50:10.944828,"जयानिमिम
033 2564 8408
033 2544 3250",,2487.6418113708496,,,2025-12-23T22:09:38.746417,"# অ্যাসলিসিস 

03325648408
03325443250",,1121.2007999420166,,,2025-12-24T17:08:51.832482
icdar_tr_img_08753,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08753.jpg,ICDAR_mini,Bangla,"বি.
রোড
এম.
৫নং
বেলঘরিয়া,
###
-৫৬।
কলকাতা",<s_menu><s_nm>,,448.8720893859863,,,2025-12-24T13:38:18.836029,"समृद्ध ना, बिस् किट मामला
एन० व्य. वि.दबाए,
(वलधनिया,
कलकाण-४७।",,2525.8407592773438,,,2025-12-23T22:08:02.356325,"# ![img-0.jpeg](img-0.jpeg) ![img-1.jpeg](img-1.jpeg) 

![img-2.jpeg](img-2.jpeg)
![img-3.jpeg](img-3.jpeg)
![img-4.jpeg](img-4.jpeg)",,2336.588144302368,,,2025-12-24T17:07:43.244719
icdar_tr_img_08754,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08754.jpg,ICDAR_mini,"Bangla, None","শিবাজী
ডাঃ
রায়
###
###
###
###",<s_menu><s_nm>,,442.77071952819824,,,2025-12-24T15:54:40.944699,,,2483.3920001983643,,,2025-12-23T22:27:03.269178,# GRAFISK,,1899.7931480407715,,,2025-12-24T17:21:12.438771
icdar_tr_img_08764,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08764.jpg,ICDAR_mini,Bangla,"ধার
বন্ধ",<s_menu><s_nm> K.</s_nm></s_total>,,466.0449028015137,,,2025-12-24T13:50:30.214124,"मकर
K.",,2517.043113708496,,,2025-12-23T22:10:07.016076,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,1432.7161312103271,,,2025-12-24T17:09:08.867035
