sample_id,image_path,printed_image_path,dataset,ground_truth,gpt-5-mini_prediction,gpt-5-mini_prompt,gpt-5-mini_ground_truth_inference_time_ms,gpt-5-mini_prediction_inference_time_ms,gpt-5-mini_tokens_used,gpt-5-mini_ground_truth_error,gpt-5-mini_prediction_error,gpt-5-mini_timestamp,gpt-5-nano_prediction,gpt-5-nano_prompt,gpt-5-nano_ground_truth_inference_time_ms,gpt-5-nano_prediction_inference_time_ms,gpt-5-nano_tokens_used,gpt-5-nano_ground_truth_error,gpt-5-nano_prediction_error,gpt-5-nano_timestamp
iam_552_m06-056,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_552_m06-056/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_552_m06-056/printed.png,IAM_mini,"Haris had trampled on his. It was unthinkable! 'You see. You needed them no more. You are still young. You may be able to have babies. Some of those babies may be born with wings.' The Captive with the boneless arms added, 'Some may be born wrong, as we are. Some may be born right.'","Haris had trampled on his. It was unthinkable!

'You see. You needed them no more. You are still
young. You may be able to have babies. Some of those
babies may be born with wings.' The Captive with
the boneless arms added, 'Some may be born wrong,
as we are. Some may be born right.'","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5797.698020935059,8863.542079925537,,,,2025-12-31T01:41:11.294081,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6650.753974914551,31113.68179321289,,,,2025-12-31T09:47:52.056134
iam_552_m06-098,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_552_m06-098/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_552_m06-098/printed.png,IAM_mini,"We need such memories. So we ask you to go back there on a great plan we have.' 'Go back?' gasped Flor. 'Yes. We plan to attack the Heavy World. You must help to lead our force.' The long afternoon of eternity wore on, that long golden road of an afternoon that would somewhere lead to everlasting night.","We need such memories. So we ask you to go
back there on a great plan we have.' 'Go back?'
gasped Flor. 'Yes. We plan to attack the Heavy
World. You must help to lead our force.' The long
afternoon of eternity wore on, that long golden road
of an afternoon that would somewhere lead to
everlasting night.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7266.759157180786,12082.208156585693,,,,2025-12-31T00:57:31.518027,"We need such memories. So we ask you to go
back there on a great plan we have. ""Go back?""
gasped Flor. ""Yes. We plan to attack the Heavy
world. You must help to lead our force! The long
afternoon of eternity wore on, that long golden road
of an afternoon that would somewhere lead to
everlasting night.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",12185.127019882202,22013.23699951172,,,,2025-12-31T08:44:19.158243
iam_553_n01-000,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_553_n01-000/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_553_n01-000/printed.png,IAM_mini,"Alastair was a bachelor. All his life he had been inclined to regard women as something which must necessarily be subordinated to his career. Now he realised that he was entrusting not only his own life, but Geoffrey's as well, to a strange girl whom he had never met and on whom after no more than a couple of telephone calls he was prepared to place complete reliance.","Alastair was a bachelor. All his life he had
been inclined to regard women as something
which must necessarily be subordinated to his
career. Now he realised that he was entrusting not only
his own wife, but Geoffrey's as well, to a strange girl
whom he had never met and on whom after no more
than a couple of telephone calls he was
prepared to place complete reliance","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6016.696214675903,9622.873067855835,,,,2025-12-31T01:19:13.538796,"Alastair was a bachelor.
In his life he had been inclined to regard women as something
which must necessarily be subordinated to his career.
Nor did he realise that he was entrusting not only his own wife, but Geoffrey's as well, to a strange girl
whom he had never met and on whom after no more than a couple of telephone calls he was
prepared to place complete reliance","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7883.624076843262,24984.421730041504,,,,2025-12-31T09:15:35.348866
iam_555_n01-031,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_555_n01-031/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_555_n01-031/printed.png,IAM_mini,"In the exceptional clarity he was even able to make a direct comparison between the radar image and the ground itself. Ahead lay the Plain of Lombardy; to the right, Turin; to the left, Milan. The directional angle of the scanner could be adjusted to cover any particular area within its range. Geoffrey turned the scale slowly to cover the ground immediately ahead.","In the exceptional clarity he was even able to
make a direct comparison between the radar
image and the ground itself. Ahead lay the
Plain of Lombardy; to the right, Turin; to the
left, Milan. The directional angle of the
scanner could be adjusted to cover any
particular area within its range. Geoffrey
turned the scale slowly in to cover the
ground immediately ahead.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",12191.70880317688,19144.657135009766,,,,2025-12-31T00:01:45.478368,"In the exceptional clarity he was even able to
make a direct comparison between the radar
image and the ground itself. Ahead lay the
Plain of Lombardy, to the right, Turin, to the
left Milan. The directional angle of the
scanner could be adjusted to cover any
particular area within its range. Geoffrey
turned the scale slowly to cover the
ground immediately ahead.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6211.5490436553955,15382.167100906372,,,,2025-12-31T07:26:47.067731
iam_555_n01-045,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_555_n01-045/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_555_n01-045/printed.png,IAM_mini,"Now, as Alastair reduced the thrust, the pitch changed as the nose of the aircraft dipped slightly. The needle of the speed recorder swung gently through 8.0, 7.0, 6.0 before coming to rest at 5.0. ""We're a bit ahead of time,"" said Alastair. ""We'll run in on minimum engine power."" Geoffrey smiled. Alastair talked of running in when they were still more than four hundred miles from their destination.","Now, as Alastair reduced the throttle, the
pitch changed as the nose of the aircraft
tipped slightly. The needle of the speed
recorder swung gently through 8.0, 7.0, 6.0
before coming to rest at 5.0. ""We're a bit
ahead of time,"" said Alastair. ""We'll run
in on minimum engine power,"" Geoffrey
smiled. Alastair talked of running in when
they were still more than four hundred
miles from their destination.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7191.32399559021,19475.417852401733,,,,2025-12-30T23:57:31.235291,"Now, as Alastair reduced the thrust, the pitch changed as the nose of the aircraft tipped slightly.
The needle of the speed recorder swung gently through 8.1, 7.0, 6.0 before coming to rest at 5.0.
""We're a bit ahead of time,"" said Alastair.
""He'll run in on minimum engine power,"" Geoffrey smiled.
Alastair talked of running in when they were still more than four hundred miles from their destination.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6802.850008010864,15768.742084503174,,,,2025-12-31T07:21:00.464422
iam_559_n02-000,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_559_n02-000/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_559_n02-000/printed.png,IAM_mini,"DARKNESS had descended like a curtain by the time they docked at Belleray. And though Guy, made nervous by Beryl's silence, drove at reckless speed to the Villa, it was quickly evident that the party was over. Piers came strolling out to meet the Deanes, and as soon as Guy had driven away, invited them casually to come to his flat for a drink.","DARKNESS had descended like a curtain by the
time they docked at Belleray. And though Guy,
made nervous by Beryl's silence, drove at reckless
speed to the villa, it was quickly evident that
the party was over. Piers came strolling out to
meet the Deanes, and as soon as Guy had
driven away, invited them casually to come to
his flat for a drink.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6454.551219940186,14893.9950466156,,,,2025-12-31T02:40:02.785322,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8680.198907852173,23156.903982162476,,,,2025-12-31T12:18:33.028410
iam_560_n02-009,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_560_n02-009/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_560_n02-009/printed.png,IAM_mini,"""I caught him just as he was going to the airport to meet Blanche,"" he said. ""As a matter of fact I'd asked him last night to deputise for me and fetch her. He brought her to the party too. They're both here."" ""I didn't know she was coming back from Barbados so soon."" Beryl said the first thing that came into her head.","""I caught him just as he was going to the
airport to meet Blanche,"" he said. ""As a matter
of fact I'd asked him last night to deputise
for me and fetch her. He brought her to the party
too. They're both here."" ""I didn't know she was
coming back from Barbados so soon."" Beryl
said the first thing that came into her head.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6889.3492221832275,9933.681964874268,,,,2025-12-31T00:31:29.709650,"""I caught him just as he was going to the airport to meet Blanche,"" he said. ""As a matter of fact I'd asked him last night to deputise for me and fetch her. He brought her to the party too. They're both here."" ""I didn't know she was coming back from Barbados so soon."" Bevl said the first thing that came into her head.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9625.137090682983,26932.054042816162,,,,2025-12-31T08:06:15.620815
iam_561_n02-028,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_561_n02-028/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_561_n02-028/printed.png,IAM_mini,"Jack and Blanche were quick to sympathise, and to express their disgust at Sir John's abominable treatment of his guests. But Piers remained aloof, and when Beryl suggested having a second party, the following week, he poured cold water on the project. Everyone, he declared, had had a thoroughly good time, and it would take them nearly to next week to settle down again. Meanwhile Hubert would have betaken himself and his well‑earned gratuity to his native village at the north of the island.","Jack and Blanche were quick to sympathise and to
express their disgust at Sir John's abominable treatment
of his guest. But Piers remained aloof, and when Beryl
suggested having a second party, the following week, he
poured cold water on the project. Everyone, he declared,
had had a thoroughly good time, and it would take them
nearly to next week to settle down again. Meanwhile
Hubert would have betaken himself and his well-
earned gratuity to his native village at the
north of the island.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9720.542192459106,18405.87091445923,,,,2025-12-30T23:33:13.744043,"Jack and Blanche were quick to sympathize and to
express their disgust at Sir John's admirable treatment
of his guest. But Piers remained aloof, and when Benj
suggested having a second party, the following week, he
poured cold water on the project. Everyone, he declared,
had had a thoroughly good time, and it would take them
nearly to next week to settle down again. Meanwhile, Piers would
have betaken himself and his well-earned gratitude to his native village
at the north of the island.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9758.188009262085,24477.653980255127,,,,2025-12-31T06:43:55.231042
iam_561_n02-049,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_561_n02-049/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_561_n02-049/printed.png,IAM_mini,"""It's your superior attitude that riles me."" Beryl was scarlet with annoyance. ""How I happened to be marooned at Balicou doesn't interest you in the faintest degree. You look as though it was only what you expected of me, as though I didn't care a hoot about letting Hubert and his pals down.""","""It's your superior attitude that riles me."" Beryl was
scarlet with annoyance. ""How I happened to be marooned
at Falcon doesn't interest you in the faintest degree. You
look as though it was only what you expected of me,
or as though I didn't care a hoot about letting Hubert
and his pals down.""","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6928.9209842681885,14154.542207717896,,,,2025-12-31T00:04:41.070720,"It's your superior attitude that riles me.
Beryl was scarlet with annoyance.
How I happened to be married at Balicon doesn't interest you in the faintest degree.
You look as though it was only what you expected of me,
or though I didn't care a hoot about letting Hubert and his pals down.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9853.502035140991,23575.44207572937,,,,2025-12-31T07:30:48.575114
iam_562_n02-037,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_562_n02-037/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_562_n02-037/printed.png,IAM_mini,"He gave her no chance of any private conversation that evening, for when Blanche and Jack left, he went with them. But next morning she insisted on his taking her out in the jeep - to find, if possible, Hubert and his relations, and tell them of her great disappointment at being held up in Balicou.","He gave her no chance of any private
conversation that evening, for when
Blanche and Jack left, he went with
them. But next morning she insisted
on his taking her out in the jeep -
to find, if possible, Hubert and his
relations, and then tell them of
her great disappointment at being
help up in Baliron.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5951.992988586426,15449.538946151733,,,,2025-12-31T00:25:23.419077,"He gave her no chance of any private
conversation that evening, for when
Blanche and Jack left, he went with
them. But next morning she insisted
on his taking her out in the jeep -
to find, if possible, Hubert and his
relations, and that'll tell them of
her great disappointment at being
kept up in Balicon.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6566.154956817627,22637.133836746216,,,,2025-12-31T07:58:26.949282
iam_565_n02-062,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_565_n02-062/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_565_n02-062/printed.png,IAM_mini,"You made some sort of a protest to Graybury. I'll give you credit for that. But you didn't press the matter because, very naturally, you were thoroughly enjoying Forrest's company in idyllic surroundings."" ""How dare you say such a thing?"" she blazed. ""For goodness' sake show a glimmer of reason,"" was his equally indignant rejoinder.","You made some sort of a protest to Graybury.
I'll give you credit for that. But you didn't press
the matter because, very naturally, you were
thoroughly enjoying Forest's company in
idyllic surroundings. ""How dare you say
such a thing?"" she blazed. ""For goodness' sake show a glimmer of reason,"" was his
equally indignant rejoinder.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5959.202766418457,12029.9232006073,,,,2025-12-31T00:11:26.343830,"You made some sort of a protest to Graybury.
I'll give you credit for that. But you didn't press
the matter because, very naturally, you were
thoroughly enjoying forest's company in
idyllic surroundings. ""How dare you say
such a thing?"" she blazed. ""For goodness'
sake show a glimmer of reason,"" was his
equally indignant rejoinder.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8292.488098144531,15402.045965194702,,,,2025-12-31T07:39:43.841981
iam_567_n02-098,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_567_n02-098/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_567_n02-098/printed.png,IAM_mini,"She wavered, and at last said slowly, ""If you must drag the truth out of me, I must ask you to regard it as confidential."" ""My dear Beryl, don't tell me anything, if you'd rather not."" He was clearly startled by her words. ""But remember, it was you, not I, who started this conversation.""","She wavered, and at last said so
slowly, ""If you must drag the truth
out of me, I must ask you to regard
it as confidential."" ""My dear Beryl,
don't tell me anything, if you'd rather
not."" He was clearly startled by her
words. ""But remember, it was you,
not I, who started this conversation.""","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5002.707958221436,11635.508060455322,,,,2025-12-31T01:48:10.054434,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8777.565956115723,29705.513954162598,,,,2025-12-31T09:58:12.612150
iam_567_p03-112,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_567_p03-112/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_567_p03-112/printed.png,IAM_mini,"""No, it wouldn't!"" he almost snapped, surprising her. ""You sounded like somebody else for a moment there. It doesn't become you to behave like a - a tart, Di."" ""Nigel - !"" she gasped. ""I didn't mean to behave like anything of the kind. I was only joking."" ""Well, don't. It's miserable enough my having to take my leave in the autumn without you trying to be bright and gay about it.""","""No, it wouldn't!"" he almost snapped,
surprising her. ""You sounded like some-
body else for a moment there. It doesn't
become you to behave like a - a tart, Di.""
""Nigel-!"" she gasped. ""I didn't mean to
behave like anything of the kind. I
was only joking."" ""Well, don't. It's
miserable enough my having to take my
leave in the autumn without you
trying to be bright and gay about it.""","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",16461.62223815918,15532.174110412598,,,,2025-12-31T00:46:23.829063,"""No, it wouldn't!"" he almost snapped, surprising her. ""You sounded like somebody else for a moment there. It doesn't become you to behave like a - a tart, Di."" ""Nigel—!"" she gasped. ""I didn't mean to behave like anything of the kind. I was only joking."" ""Well, don't. It's miserable enough my having to take my leave in the autumn without you trying to be bright and gay about it.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9436.37990951538,23345.359802246094,,,,2025-12-31T08:26:28.046294
iam_568_n02-151,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_568_n02-151/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_568_n02-151/printed.png,IAM_mini,"Their air of smiling somnolence showed them to have been guests at yesterday's celebrations, and their friendly welcome and warm sympathy, as she explained how she had come to miss the party, made her send a complacent glance in Piers' direction. What a fuss-box the man was, she thought impatiently, trying to worry her into the belief that her failure to appear at a function on the estate was a major error: that it was the kind of thing that, with these simple folk, spoiled the master-servant relationship.","Their air of smiling somnolence showed them
to have been guests at yesterday's
celebrations, and their friendly welcome
and warm sympathy, as she explained
how she had come to miss the party,
made her send a complacent glance
in Piers' direction. What a fuss-box the
man was, she thought impatiently,
trying to worry her into the belief
that her failure to appear at a function
on the estate was a major error.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8335.116147994995,10683.14814567566,,,,2025-12-31T01:52:34.844913,"Their air of smiling somnolence showed them
to have been guests at yesterday's
celebrations, and their friendly welcome
and warm sympathy, as she explained
how she had come to miss the party,
made her send a complacent glance
in Paris' direction. What a fuss-box the
man was, she thought impatiently,
trying to worry her into the belief
that her failure to appear at a function
on the estate was a major error:","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9410.940885543823,37267.61317253113,,,,2025-12-31T10:04:56.057137
iam_571_n03-038,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_571_n03-038/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_571_n03-038/printed.png,IAM_mini,"He had almost entirely settled back into his old ways, even to reading law about two hours each day. Though he did not refuse wine, which the judge always had on the table at dinner, he did not act as though he found it necessary except in moderate compliance with his father's habit.","He had almost entirely settled back into his old
ways, even to reading for about two hours each
day. Though he did not refuse wine, which the
judge always had on the table at dinner, he
did not act as though he found it necessary
except in moderate compliance with his father's
habit.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",4783.889293670654,9990.990161895752,,,,2025-12-31T00:00:16.699608,"he had almost entirely settled back into his old
ways, even to reading but almost two hours each
day. Though he did not refuse wine, which the
judge always had on the table at dinner; he
did not act as though he found it necessary
except in moderate compliance with his father's
habits.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5681.545972824097,18176.602125167847,,,,2025-12-31T07:25:23.123651
iam_574_n03-079,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_574_n03-079/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_574_n03-079/printed.png,IAM_mini,"When the wind was on a rampage, as it was now, it could kick up a sea-sized commotion where it had a straight blow of eight miles down the lake. 3""Big blow, Judge,"" remarked Willie Kim as the wind billowed out and sucked in his baggy black blouse and pantaloons.","When the wind was on a rampage, as it was
now, it could kick up a sea-sided commotion
where it had a straight blow of eight miles
down the lake. ""Big blow, Judge,"" re-
marked Willie Kim as the wind billowed
out and stuck in his baggy black
blouse and pantaloons.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6086.4410400390625,16834.87606048584,,,,2025-12-30T23:40:50.494265,"When the wind was on a rampage, as it was
now, It could kick up a sea-sized commotion
where it had a straight blow of eight miles
down the lake. 3"" Big blow, Judge, re-
marked Willie Kim as the wind billowed
out and stucked in his baggy black
blouse and pantaloons.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9186.94806098938,20442.539930343628,,,,2025-12-31T06:55:52.444829
iam_577_n03-103,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_577_n03-103/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_577_n03-103/printed.png,IAM_mini,"It seemed to the frightened judge as though his son would actually shoot the craft in under the outer end of the wharf. But by pressing the tiller hard over and at the same time dropping the small sheet of wet canvas, Bill cleared the corner of the pier by inches, and with the tiller still hard over, brought the yawl up against the waves with sufficient momentum to permit Bueno Buck, now on his feet with a coiled rope in left hand a cowboy loop in right, to toss the loop over one of the piles that projected upward for about three feet, from the lee side of the pier.","It seemed to the frightened judge
as though his son would actually
shoot the craft in under the outer
end of the wharf. But by pressing
the tiller hard over and at the
same time dropping the small sheet
of wet canvas, Bill cleared the
corners of the piers by inches, and
with the tiller still hard over, brought
the yawl up against the waves","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7124.8109340667725,16561.76209449768,,,,2025-12-31T00:31:53.397034,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8865.853071212769,32303.099155426025,,,,2025-12-31T08:06:56.790182
iam_578_n03-106,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_578_n03-106/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_578_n03-106/printed.png,IAM_mini,"”Willie,” the judge said huskily, ”that was as pretty a piece of seamanship as I ever saw. That boy of mine seems to know how to do everything, when he wants to.”
”3Naw,” disputed Willie. 3”Just play in damn fine luck this time. He plenty smart though.” As they reached the pier, the judge on legs that were a little unsteady, they found Bueno Buck, now on the pier, leading the yawl toward the wave-battered shore.","""Willie,"" the judge said huskily,
""that was a pretty a piece of seamman-
ship as I ever saw. That boy of
mine seems to know how to do
everything, when he wants to,""
""Naw,"" disputed Willie, ""I just
play in damn fine luck this time.
He plenty smart though."" As they
reached the pier, the judge saw legs
that were a little unsteady, they
found Fuerno Buck, now on the
pier, leading the yawl toward","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7656.0070514678955,17406.622886657715,,,,2025-12-31T02:16:31.139485,"I’m sorry, I can’t read this handwriting clearly enough to accurately transcribe the text. Please provide a higher-resolution image or a typed version.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",14177.908182144165,17625.672101974487,,,,2025-12-31T10:37:26.093710
iam_582_n04-022,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_582_n04-022/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_582_n04-022/printed.png,IAM_mini,"""If I'd known what it would be like I'd sooner have married a parson."" He kissed her.
""Parsons work on Sundays,"" he said. ""They're worse off than submariners. You ought
to have married that fat stockbroker chap and shared him with his three mistresses.
Anyway it might be much worse. Pericles is a Portsmouth boat. She spends longer
in harbour than any other submarine.","""If I'd known what it would be like I'd sooner have married a parson."" He kissed her. ""Parsons work on Sundays,"" he said. ""They're worse off than submariners. You ought to have married that fat stockbroker chap and shared him with his three mistresses. Anyway it might be much worse. Pericles is a Portsmouth boat. She spends longer in harbour than any other submarines.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6979.333877563477,12914.703130722046,,,,2025-12-31T01:40:56.611984,"If I had known what it would be like I'd sooner
have married a parson."" He kissed her. ""Parson's
word on Sundays,"" he said. ""They're worse off than Submariners.
You ought to have married that fat stockbroker chap and shared him with his three
mistresses. Anyway it might be much worse.
Pericles is a Portsmouth head. She spends longer
in harbour than any other submarines.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9179.998874664307,22425.81582069397,,,,2025-12-31T09:47:14.269238
iam_582_n04-039,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_582_n04-039/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_582_n04-039/printed.png,IAM_mini,"""That little beast, Robbie Munyard!"" Having said her say Peggy manfully shouldered her burden and prepared to break up yet another home. In the ten years of married life this had already happened half a dozen times. Such is the life of a naval officer's wife.","That little beast, Robbie Munyard!"" Having
said her say Peggy manfully shouldered her
brother burden and prepared to break up yet
another home. In the ten years of married life
this had already happened half a dozen times.
Such is the life of a naval officer's wife.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5676.984071731567,13614.957094192505,,,,2025-12-31T00:10:33.395065,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",15606.314897537231,27777.960300445557,,,,2025-12-31T07:38:14.742864
