sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
iam_230_e04-008,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_230_e04-008/handwritten.png,"All the joints are simple halving joints glued and penned ,
which should nevertheless be cut with care to ensure a next
appearance . The side frames are joined by four cross pieces
each 1 1/4 in. by 1/2 in by 14 in . which fit into the recesses ( C ) ,
cut to fit them .",,IAM_mini,"All the joints are simple halving joints glued and pinned, which should nevertheless
be cut with care to ensure a neat appearance. The side frames are joined by four
cross pieces each 1 1/4 in. by 1/2 in. by 14 in. which fit into the recesses (C), cut to
fit them.",2571.6333389282227,,,"All the joints are simple halving joints glued and pinned, which should nevertheless be cut with care to ensure a neat appearance. The side frames are joined by four cross pieces each 1 1/4 in. by 1/2 in. by 14 in. which fit into the recesses (C), cut to fit them.",1656.6720008850098,,
iam_233_e04-026,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_233_e04-026/handwritten.png,"Finally attach the back firmly to the sides with
screws driven from the inside The footrest is a
piece of timber 14 in. long and about 1/2 in .
dy y in . attached ' to the front legs with a pair
of angle irows as shown in Fig. s . When determining
the position of the footrest do not place too near
the seat to allow for the growth of baby's legs .",,IAM_mini,"Finally attach the back firmly to the sides with screws driven from the inside. The
footrest is a piece of timber 14 in. long and about 1/2 in. by 4 in. attached to the
front legs with a pair of angle irons as shown in Fig. 5. When determining the position
of the footrest, do not place too near the seat to allow for the growth of baby's legs.",3639.89520072937,,,"Finally attach the back firmly to the sides with screws driven from the inside. The footrest is a piece of timber 14 in . long and about $1 / 2 \mathrm{in}$. by 4 in . attached to the front legs with a pair of angle irons as shown in Fig. 5. When determining the position of the footrest, do not place too near the seat to allow for the growth of baby's legs.",1724.7099876403809,,
iam_235_e04-043,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_235_e04-043/handwritten.png,"Here are the plans of ar very seaworthy little
rowing dinghy many of which I have built and
sold . It is especially designed for simplicity in
construction , cheapnes and lightness of weight ,
and measures approximately & St. by 4 ft. She
weighs only 60 16. but can carry three people
and an outboard motor with a comfortable
margin of freeboard .",,IAM_mini,"Here are the plans of a very seaworthy little rowing dinghy many of which I have
built and sold. It is especially designed for simplicity in construction, cheapness and
lightness of weight, and measures approximately 8 ft. by 4 ft. She weighs only 60
lb. but can carry three people and an outboard motor with a comfortable margin of
freeboard.",6087.132930755615,,,"^{}[] Here are the plans of a very seaworthy little rowing dinghy many of which I have built and sold. It is especially designed for simplicity in construction, cheapness and lightness of weight, and measures approximately 8 ft. by 4 ft. She weighs only 60 lb. but can carry three people and an outboard motor with a comfortable margin of freeboard.",2256.761074066162,,
iam_236_e04-058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_236_e04-058/handwritten.png,"If you do not have a wooden floor on which to anchor
the worlds make a france of rough lumber as shown in
Fig. 2 . The main idea is to have the molts standing as
rigid as possible for it is on these you will be building
and
shapping your little craft , upside-down . For cheapness
I recommend using Douglas Fir Plywood from British
Columbia.",,IAM_mini,"If you do not have a wooden floor on which to anchor the moulds, make a frame of
rough lumber as shown in Fig. 2. The main idea is to have the moulds standing as
rigid as possible, for it is on these you will be building and shaping your little craft,
upside-down. For cheapness I recommend using Douglas Fir Plywood from British
Columbia.",2540.635824203491,,,"If you do not have a wooden floor on which to anchor the moulds, make a frame of rough lumber as shown in Fig. 2. The main idea is to have the moulds standing as rigid as possible, for it is on these you will be building and shaping your little craft, upside-down. For cheapness I recommend using Douglas Fir Plywood from British Columbia.",1545.8707809448242,,
iam_238_e04-079,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_238_e04-079/handwritten.png,"Cut
the
woulds
and the
transoms to shape
as in the
detailed
drawings . If you have
a wooden
floor
you
can use
' A ) frames
fastened
to the floor
if not, use
a
strong
horizontal
frame , that will sit
firmly on
floor. I
the ground or concrete
use a heavy
old base as in
Fig . 2.",,IAM_mini,"Cut the moulds and the transoms to shape as in the detailed drawings. If you have a
wooden floor you can use 'A' frames fastened to the floor if not, use a strong horizontal
frame that will sit firmly on the ground or concrete floor. I use a heavy old base as
in Fig. 2.",2498.3341693878174,,,"Cut the moulds and the transoms to shape as in the detailed drawings. If you have a wooden floor you can use 'A' frames fastened to the floor if not, use a strong horizontal frame that will sit firmly on the ground or concrete floor. I use a heavy old base as in Fig. 2.",1405.4388999938965,,
iam_239_h04-000,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_239_h04-000/handwritten.png,"Nevertheless, average net family income
was appreciably higher in families with
several children than in those with only,
many of which were incomplete families
of younger parents with lower earnings ,
and of course with lower tax reliefs and
no family allowances. The rise in not family
Incomes between 1954 and 1959 was great-
est for childless couples, especially older
couples (probably because of the",,IAM_mini,"Nevertheless, average net family income was appreciably higher in families with sev-
eral children than in those with only one, many of which were incomplete families
of younger parents with lower earnings, and of course with lower tax reliefs and no
family allowances. The rise in net family incomes between 1954 and 1959 was great-
est for childless couples, especially older couples (probably because of the increase in
retirement pensions), and somewhat greater in small than in large families.",6311.640977859497,,,"Nevertheless, average net family income was appreciably higher in families with several children than in those with only one, many of which were incomplete families of younger parents with lower earnings, and of course with lower tax reliefs and no family allowances. The rise in net family incomes between 1954 and 1959 was greatest for childless couples, especially older couples (probably because of the increase in retirement pensions), and somewhat greater in small than in large families.",2021.3172435760498,,
iam_239_k04-017,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_239_k04-017/handwritten.png,"'Are you enjoying yourself, Olimpia?"" she
asked idly , tapping the girl's check lightly with
her fan, in passing; but she did not wait for
the answer . Disturbed by vague uneasiness , she
who wondering whether Olimpia had been
watching her talk with Orsin . Surely she
could not have overheard anything they
said ? A moment's reflection reassured her
on that point, for she was certain no one
had been standing near them.",,IAM_mini,"'Are you enjoying yourself, Olimpia?' she asked idly, tapping the girl's cheek lightly
with her fan, in passing; but she did not wait for the answer. Disturbed by vague
uneasiness, she was wondering whether Olimpia had been watching her talk with
Orsini. Surely she could not have overheard anything they said? A moment's reflec-
tion reassured her on that point, for she was certain no one had been standing near
them.",2567.662000656128,,,"'Are you enjoying yourself, Olimpia?' she asked idly, tapping the girl's cheek lightly with her fan, in passing; but she did not wait for the answer. Disturbed by vague uneasiness, she was wondering whether Olimpia had been watching her talk with Orsini. Surely she could not have overheard anything they said? A moment's reflection reassured her on that point, for she was certain no one had been standing near them.",1345.5390930175781,,
iam_240_e04-086,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_240_e04-086/handwritten.png,"The chine is the long stungen on each side which
is janed to both transcons and lies in the grooves
cut in the moulds - Each chine is made of oak ,
ash, spruce or any long grained flexible wood.]
prefer spence when available . As will be seen
in the plan , the transoms have a frame I in.
on each side.",,IAM_mini,"The chine is the long stringer on each side which is joined to both transoms and lies
in the grooves cut in the moulds. Each chine is made of oak, ash, spruce or any long
grained flexible wood. I prefer spruce when available. As will be seen in the plan, the
transoms have a frame 1 in. by 1 in. on each side.",2468.9180850982666,,,"The chine is the long stringer on each side which is joined to both transoms and lies in the grooves cut in the moulds. Each chine is made of oak, ash, spruce or any long grained flexible wood. I prefer spruce when available. As will be seen in the plan, the transoms have a frame 1 in. by 1 in. on each side.",1330.1219940185547,,
iam_242_e04-103,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_242_e04-103/handwritten.png,"Having trimmed up the chines , we are now ready
to plank the sides . Start again at the bows.
chomping into position with a ' D'clamp . Bend
round the frame to the stern an clamp there . If
you have a third clamp use it in the center as
well . After generously covering with glue , screw
the sides to the transom framing and the chine .",,IAM_mini,"Having trimmed up the chines, we are now ready to plank the sides. Start again at
the bows, clamping into position with a 'D' clamp. Bend round the frame to the
stern and clamp there. If you have a third clamp use it in the centre as well. After
generously covering with glue, screw the sides to the transom framing and the chine.",2507.182836532593,,,"Having trimmed up the chines, we are now ready to plank the sides. Start again at the bows, clamping into position with a 'D' clamp. Bend round the frame to the stern and clamp there. If you have a third clamp use it in the centre as well. After generously covering with glue, screw the sides to the transom framing and the chine.",1708.5809707641602,,
iam_243_e04-127,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_243_e04-127/handwritten.png,"I rivet my gunwales together Through the side of the hull
with copper nails and roves . It greatly improves the
appearance and the strength . Paint with good marine primer ,
undercoat and at least one coat of finishing perint.
when an assortment of differently coloured materials are cut
Into a variety of shapes They can be combined by either
Making fabric pictures or designs",,IAM_mini,"I rivet my gunwales together through the side of the hull with copper nails and roves.
It greatly improves the appearance and the strength. Paint with good marine primer,
undercoat and at least one coat of finishing paint. WHEN an assortment of differently
coloured materials are cut into a variety of shapes they can be combined by either
making fabric pictures or designs.",2507.1511268615723,,,"I rivet my gunwales together through the side of the hull with copper nails and roves. It greatly improves the appearance and the strength. Paint with good marine primer, undercoat and at least one coat of finishing paint. WHEN an assortment of differently coloured materials are cut into a variety of shapes they can be combined by either making fabric pictures or designs.",3366.712808609009,,
iam_244_e07-003,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_244_e07-003/handwritten.png,"Wholesale chemical spraying , upsetting as it
does the balance of nature by killing both pests
and predators , is viewed with concern by a
number of American State Research Stations . Not
content with issuing bulletins on the dangers
of the misuse of chemicals in agriculture ,
some stations are carrying out useful research on
pest control by biological means . Both native and
imported predatory insects and insect pathogens
are used in field trial tests .",,IAM_mini,"Wholesale chemical spraying, upsetting as it does the balance of nature by killing
both pests and predators, is viewed with concern by a number of American State
Research Stations. Not content with issuing bulletins on the dangers of the misuse of
chemicals in agriculture, some stations are carrying out useful research on pest control
by biological means. Both native and imported predatory insects and insect pathogens
are used in field trial tests.",2504.2428970336914,,,"Wholesale chemical spraying, upsetting as it does the balance of nature by killing both pests and predators, is viewed with concern by a number of American State Research Stations. Not content with issuing bulletins on the dangers of the misuse of chemicals in agriculture, some stations are carrying out useful research on pest control by biological means. Both native and imported predatory insects and insect pathogens are used in field trial tests.",2322.5510120391846,,
iam_245_e07-007,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_245_e07-007/handwritten.png,"The biological control of pests in the garden
is not new to the American gardener. Lady-
birds figure in press advertisements , their
sale being by the gallon. Praying mantis (Mantis
religiosa ) , both native and "" immigrant "" varieties ,
are used by gardeners in all parts of the United
States. Advertisements offer eggs of European
Chinese or native forms of mantes.",,IAM_mini,"The biological control of pests in the garden is not new to the American gardener.
Ladybirds figure in press advertisements, their sale being by the gallon. Praying mantis
(Mantis religiosa), both native and ""immigrant"" varieties, are used by gardeners in all
parts of the United States. Advertisements offer eggs of European, Chinese or native
forms of mantis.",2536.220073699951,,,"The biological control of pests in the garden is not new to the American gardener. Ladybirds figure in press advertisements, their sale being by the gallon. Praying mantis (Mantis religiosa), both native and ""immigrant"" varieties, are used by gardeners in all parts of the United States. Advertisements offer eggs of European, Chinese or native forms of mantis.",2335.52622795105,,
iam_247_e07-086,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_247_e07-086/handwritten.png,"It is not easy to make an economic
comparison between clay pots and the various
substitutes; the former may last indefinitely
with luck, while the latter are often
expendable used only once . Clay pots are
efficient and congenial containers in which
to grow plants . In their proper setting they
are not unattractive and , in spite of
their shortcomings , most gardeners have
a nostalgic affection for them .",,IAM_mini,"It is not easy to make an economic comparison between clay pots and the various
substitutes; the former may last indefinitely with luck, while the latter are often
expendable used only once. Clay pots are efficient and congenial containers in which
to grow plants. In their proper setting they are not unattractive and, in spite of their
shortcomings, most gardeners have a nostalgic affection for them.",2459.2361450195312,,,"^{}[] 10

It is not easy to make an economic comparison between clay pots and the various substitutes; the former may last indefinitely with luck, while the latter are often expendable used only once. Clay pots are efficient and congenial containers in which to grow plants. In their proper setting they are not unattractive and, in spite of their shortcomings, most gardeners have a nostalgic affection for them.",1621.1669445037842,,
iam_247_e07-090,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_247_e07-090/handwritten.png,"Present- day pots are better finished, do
not get dirty so readily and are easier to
wash . The dup rims make for mater and
safer stacking , though they are still
expensive and still get broken . On the
other hand , there is really no replacement
for the larger sises , so they have the
decided advantage of being the only
suitable container available in quantity
for fairly large plants",,IAM_mini,"Present-day pots are better finished, do not get dirty so readily and are easier to wash.
The deep rims make for neater and safer stacking, though they are still expensive and
still get broken. On the other hand, there is really no replacement for the larger sizes,
so they have the decided advantage of being the only suitable container available in
quantity for fairly large plants.",2537.6813411712646,,,"Present-day pots are better finished, do not get dirty so readily and are easier to wash. The deep rims make for neater and safer stacking, though they are still expensive and still get broken. On the other hand, there is really no replacement for the larger sizes, so they have the decided advantage of being the only suitable container available in quantity for fairly large plants.",2256.2601566314697,,
iam_250_f01-053,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_250_f01-053/handwritten.png,"1
The job of the teacher is to set the learner .
vocabulary to work on the existing store
so as to make it grows . He does not
simply pack new things into the store.
The solitary learner has to find out
how to do this for himself , with the hulp
of books . He uses his vocabulary to
ask questions and uses the books to
find the answers .",,IAM_mini,"The job of the teacher is to set the learner's vocabulary to work on the existing store
so as to make it grow. He does not simply pack new things into the store. The solitary
learner has to find out how to do this for himself, with the help of books. He uses his
vocabulary to ask questions and uses the books to find the answers.",2523.5989093780518,,,"The job of the teacher is to set the learner's vocabulary to work on the existing store so as to make it grow. He does not simply pack new things into the store. The solitary learner has to find out how to do this for himself, with the help of books. He uses his vocabulary to ask questions and uses the books to find the answers.",1253.4480094909668,,
iam_250_f01-058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_250_f01-058/handwritten.png,"Thus learning how to learn means becoming
your own philosopher , your own psychologist
and your own teacher . You will then be
a well-established love and the world
will be at your feet . Although the word
"" mind "" has give rise to endless
controversy og philosophers ad psycho-
logists , many of whom would like to
abolish it from the dictionary , most
of us obstinately go on using it.",,IAM_mini,"Thus learning how to learn means becoming your own philosopher, your own psychol-
ogist and your own teacher. You will then be a well-established learner and the world
will be at your feet. Although the word ""mind"" has given rise to endless controversy
among philosophers and psychologists, many of whom would like to abolish it from
the dictionary, most of us obstinately go on using it.",2906.853199005127,,,"^{}[] 10

Thus learning how to learn means becoming your own philosopher, your own psychologist and your own teacher. You will then be a well-established learner and the world will be at your feet. Although the word ""mind"" has given rise to endless controversy among philosophers and psychologists, many of whom would like to abolish it from the dictionary, most of us obstinately go on using it.",2127.0039081573486,,
iam_254_f01-081,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_254_f01-081/handwritten.png,"We must beware , however , of supposing that there must be any
close analogy between the units of quite different
sciences . for example the success of the atomic theory
in physics night lead us to suppose that the ultimate
units of geometry must be points . It would be more
correct to regard operations as the ultimate units of
geometry",,IAM_mini,"We must beware, however, of supposing that there must be any close analogy between
the units of quite different sciences. For example the success of the atomic theory in
physics might lead us to suppose that the ultimate units of geometry must be points.
It would be more correct to regard operations as the ultimate units of geometry.",3073.6031532287598,,,"We must beware, however, of supposing that there must be any close analogy between the units of quite different sciences. For example the success of the atomic theory in physics might lead us to suppose that the ultimate units of geometry must be points. It would be more correct to regard operations as the ultimate units of geometry.",1146.2757587432861,,
iam_255_f01-135,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_255_f01-135/handwritten.png,"It is the tendency to get things
the wrong way round . As a
psychologist I am constantly
encountering this tendency
in friends and acquaintances .
They think there is something
inevitably "" queer "" about psychology
and this feeling of queernes
usually boils down to a quite
mistaken belief that the
psychologist first looks into . ..",,IAM_mini,"It is the tendency to get things the wrong way round. As a psychologist I am con-
stantly encountering this tendency in friends and acquaintances. They think there is
something inevitably ""queer"" about psychology and this feeling of queerness usually
boils down to a quite mistaken belief that the psychologist first looks into his own
mind and then interprets other people's minds by what he has found in his own.",2486.6247177124023,,,"It is the tendency to get things the wrong way round. As a psychologist I am constantly encountering this tendency in friends and acquaintances. They think there is something inevitably ""queer"" about psychology and this feeling of queerness usually boils down to a quite mistaken belief that the psychologist first looks into his own mind and then interprets other people's minds by what he has found in his own.",2050.685167312622,,
iam_258_f02-003,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_258_f02-003/handwritten.png,"A small panel was formed , not on a formally representative
basis but rather of energetic and concerned individuals ,
from various levels in the firm . In due course
the panel decided to seek further insight into the
problems faced by older workers , and approached
those seventy years of age or older ,",,IAM_mini,"A small panel was formed, not on a formally representative basis but rather of en-
ergetic and concerned individuals, from various levels in the firm. In due course the
panel decided to seek further insight into the problems faced by older workers, and
approached those seventy years of age or older.",2490.3199672698975,,,"A small panel was formed, not on a formally representative basis but rather of energetic and concerned individuals, from various levels in the firm. In due course the panel decided to seek further insight into the problems faced by older workers, and approached those seventy years of age or older.",1740.610122680664,,
iam_259_f02-033,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_259_f02-033/handwritten.png,"The latter do not regard themselves as expert
advisers, but are prepared to seek out the
appropriate sources of information or advice.
Towards the end of 1956 , Mr. Daniel grant ,
an Employee Relations officer of
Rolls- Royce Ltd. and a member of the
Workers ' Educational Association , submitted
to the Lord Provost of glasgow, Dr. Andrew
Hood, a copy of this report on a enquiry
he had made into the problems that beset
older workers and the effects of retirement
Augen fabler
Roger",,IAM_mini,"The latter do not regard themselves as expert advisers, but are prepared to seek
out the appropriate sources of information or advice. Towards the end of 1956, Mr.
Daniel Grant, an Employee Relations Officer of Rolls-Royce Ltd. and a member of
the Workers' Educational Association, submitted to the Lord Provost of Glasgow, Dr.
Andrew Hood, a copy of his report on an enquiry he had made into the problems
that beset older workers and the effects of retirement upon them.",3674.3862628936768,,,"The latter do not regard themselves as expert advisers, but are prepared to seek out the appropriate sources of information or advice. Towards the end of 1956, Mr. Daniel Grant, an Employee Relations Officer of Rolls-Royce Ltd. and a member of the Workers' Educational Association, submitted to the Lord Provost of Glasgow, Dr. Andrew Hood, a copy of his report on an enquiry he had made into the problems that beset older workers and the effects of retirement upon them.",2228.3151149749756,,
iam_260_f02-020,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_260_f02-020/handwritten.png,"The weekend conference for the men and their wives ,
which takes place at company expense in a country or
resort hotel , includes an address on "" The Woman's Point
of View ' and one on ' Making the thost of Health ' Separate
discussions are arranged for the wives in addition to the
plenary sessions . Of the men reaching fifty years of age
since the scheme started , 125 ( 37 , 2 per cent ) have
taken part .",,IAM_mini,"The weekend conference for the men and their wives, which takes place at company
expense in a country or resort hotel, includes an address on 'The Woman's Point of
View' and one on 'Making the Most of Health'. Separate discussions are arranged for
the wives in addition to the plenary sessions. Of the men reaching fifty years of age
since the scheme started, 125 (37.2 per cent) have taken part.",2486.7630004882812,,,"The weekend conference for the men and their wives, which takes place at company expense in a country or resort hotel, includes an address on 'The Woman's Point of View' and one on 'Making the Most of Health'. Separate discussions are arranged for the wives in addition to the plenary sessions. Of the men reaching fifty years of age since the scheme started, 125 (37.2 per cent) have taken part.",1174.0379333496094,,
iam_261_f02-030,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_261_f02-030/handwritten.png,"The original scheme was planned to provide short re-
fresher courses at the ages of fifty-five and sixty :
the first of these is due in 1963 . Meanwhile , each
' graduate is encouraged to seek help and advice in
working out his ideas , either through the company's
personnel department or by an approach to
members of the panel responsible for the scheme .",,IAM_mini,"The original scheme was planned to provide short refresher courses at the ages of
fifty-five and sixty: the first of these is due in 1963. Meanwhile, each 'graduate' is
encouraged to seek help and advice in working out his ideas, either through the com-
pany's personnel department or by an approach to members of the panel responsible
for the scheme.",2492.664098739624,,,"The original scheme was planned to provide short refresher courses at the ages of fifty-five and sixty: the first of these is due in 1963. Meanwhile, each 'graduate' is encouraged to seek help and advice in working out his ideas, either through the company's personnel department or by an approach to members of the panel responsible for the scheme.",2127.5999546051025,,
iam_265_f02-044,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_265_f02-044/handwritten.png,"In 1959 it was sugested by Mr. T. M. Banks , Assistant Director
of Education for glasgow, that industrial firms might be ready
to let older employees attend dayrelease courses on preparation
for retirement , their wages paid for the time this spent . An
approach was made to about twenty large firms and in Oc-
tober , 1959 , the first experimental day-release course for
men was organised. Eleven students from seven firms aten-
ded a course on six full Fridays and it was made clear both
to the men and their employers that the venture was an
experiment from which the organisers hoped to learn as much
as the participants.",,IAM_mini,"In 1959 it was suggested by Mr. T. M. Banks, Assistant Director of Education for
Glasgow, that industrial firms might be ready to let older employees attend day-
release courses on preparation for retirement, their wages paid for the time thus
spent. An approach was made to about twenty large firms and in October, 1959, the
first experimental day-release course for men was organised. Eleven students from
seven firms attended a course on six full Fridays and it was made clear both to the men
and their employers that the venture was an experiment from which the organisers
hoped to learn as much as the participants.",2613.7630939483643,,,"In 1959 it was suggested by Mr. T. M. Banks, Assistant Director of Education for Glasgow, that industrial firms might be ready to let older employees attend dayrelease courses on preparation for retirement, their wages paid for the time thus spent. An approach was made to about twenty large firms and in October, 1959, the first experimental day-release course for men was organised. Eleven students from seven firms attended a course on six full Fridays and it was made clear both to the men and their employers that the venture was an experiment from which the organisers hoped to learn as much as the participants.",2703.680992126465,,
iam_267_f03-169,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_267_f03-169/handwritten.png,"Each time you rehearse you will probably put
things in a different way . All the beller ! - it will
sand much more spontaneous on the occasion
itself . Remeter your your name - have the list
with you if you like - and you singly can't
be flummoxed ! Of course , in any speech a good
Start and a good finish are half the battle .",,IAM_mini,"Each time you rehearse you will probably put things in a different way. All the better!
- it will sound much more spontaneous on the occasion itself. Remember your four
names - have the list with you if you like - and you simply can't be flummoxed! Of
course, in any speech a good start and a good finish are half the battle.",6747.456073760986,,,"Each time you rehearse you will probably put things in a different way. All the better! - it will sound much more spontaneous on the occasion itself. Remember your four names - have the list with you if you like - and you simply can't be flummoxed! Of course, in any speech a good start and a good finish are half the battle.",2006.0670375823975,,
iam_272_f04-004,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_272_f04-004/handwritten.png,"When he learned what was causing the commotion he
becane greatly alarmed , and after the body had been
taken to St Thomas's Hospital it was his
grief- stricken duty formally to identify Elizabeth
Camp , aged thirty-three , the girl who was to have
been his bride . There was little doubt of how
she had met her death , and even less that it
had been murder .",,IAM_mini,"When he learned what was causing the commotion he became greatly alarmed, and
after the body had been taken to St Thomas's Hospital it was his grief-stricken duty
formally to identify Elizabeth Camp, aged thirty-three, the girl who was to have been
his bride. There was little doubt of how she had met her death, and even less that it
had been murder.",3719.020128250122,,,"When he learned what was causing the commotion he became greatly alarmed, and after the body had been taken to St Thomas's Hospital it was his grief-stricken duty formally to identify Elizabeth Camp, aged thirty-three, the girl who was to have been his bride. There was little doubt of how she had met her death, and even less that it had been murder.",1244.8029518127441,,
iam_273_g04-007,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_273_g04-007/handwritten.png,"The Hall proved most useful , especially in winter
when the distance to the church deterred many form
Com.L
to Sunday
Evenson
We managed to furnish
a table with cron and candles , and the people
appreciated the Church Hall for worship as well
as for more secular purposes. In 1910 Dr. Talbot
was translated to Winderter , and Dr. Habert
Bruge became Bilop of Southwark .",,IAM_mini,"The Hall proved most useful, especially in winter when the distance to the church
deterred many from coming to Sunday Evensong. We managed to furnish a table
with cross and candles, and the people appreciated the Church Hall for worship as
well as for more secular purposes. In 1910 Dr. Talbot was translated to Winchester,
and Dr. Hubert Burge became Bishop of Southwark.",2500.3678798675537,,,"The Hall proved most useful, especially in winter when the distance to the church deterred many from coming to Sunday Evensong. We managed to furnish a table with cross and candles, and the people appreciated the Church Hall for worship as well as for more secular purposes. In 1910 Dr. Talbot was translated to Winchester, and Dr. Hubert Burge became Bishop of Southwark.",1932.7969551086426,,
iam_273_g04-011,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_273_g04-011/handwritten.png,"Meanwhile I had been asked to do a bit of Diocesan
work in connection with Higher Religious Education and
1
to become the Southwark Secretary of the Church Reading .
Union.
This meant organizing lectures and courses of
religions instruction through the Diocese and I
also found ugelf a member of the Diocesan
Conference , where I remember introducing
myself a
the incumbent of the highest church in the
Diocese.",,IAM_mini,"Meanwhile I had been asked to do a bit of Diocesan work in connection with Higher
Religious Education, and to become the Southwark Secretary of the Church Reading
Union. This meant organizing lectures and courses of religious instruction through
the Diocese, and I also found myself a member of the Diocesan Conference, where I
remember introducing myself as the incumbent of the highest church in the Diocese.",2599.2798805236816,,,"Meanwhile I had been asked to do a bit of Diocesan work in connection with Higher Religious Education, and to become the Southwark Secretary of the Church Reading Union. This meant organizing lectures and courses of religious instruction through the Diocese, and I also found myself a member of the Diocesan Conference, where I remember introducing myself as the incumbent of the highest church in the Diocese.",1396.4791297912598,,
iam_273_g04-014,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_273_g04-014/handwritten.png,"There was a somewhat shocked atmosphere in
Some quarters , until I explained that may church
was
800
feet high above the sea level ! The
work was growing pretty heavy, and we managed
to get a stipendiary leyman who could help
amon
8
the children and young people.",,IAM_mini,"There was a somewhat shocked atmosphere in some quarters, until I explained that
my church was 800 feet high above the sea level! The work was growing pretty heavy,
and we managed to get a stipendiary layman who could help among the children and
young people.",4759.926080703735,,,"There was a somewhat shocked atmosphere in some quarters, until I explained that my church was 800 feet high above the sea level! The work was growing pretty heavy, and we managed to get a stipendiary layman who could help among the children and young people.",1612.677812576294,,
iam_274_f04-020,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_274_f04-020/handwritten.png,"But both purse and ticket , and the packages , were gone when the body
was found at Waterloo . Neither the sisters nor Mr Berry thought it
likely that she had ben carrying much money . A porter at Hounslow
suported the sister's statement that Elizabeth Cony had been alone in her
compartment when the train left , but this did not help much , since it
had made stops at nine stations before Waterloo .",,IAM_mini,"But both purse and ticket, and the packages, were gone when the body was found
at Waterloo. Neither the sisters nor Mr Berry thought it likely that she had been
carrying much money. A porter at Hounslow supported the sister's statement that
Elizabeth Camp had been alone in her compartment when the train left, but this did
not help much, since it had made stops at nine stations before Waterloo.",3637.5720500946045,,,"But both purse and ticket, and the packages, were gone when the body was found at Waterloo. Neither the sisters nor Mr Berry thought it likely that she had been carrying much money. A porter at Hounslow supported the sister’s statement that Elizabeth Camp had been alone in her compartment when the train left, but this did not help much, since it had made stops at nine stations before Waterloo.",1782.792329788208,,
