sample_id,image_path,ground_truth,language,dataset,prediction_claude_sonnet,inference_time_ms_claude_sonnet,tokens_used_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
iam_225_e02-086,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_225_e02-086/handwritten.png,"Coming now to the actual tools and their cost, we begin 
with what we have called a bare minimum kit. Probably 
most men have some of the tools already. It will enable 
a man to make simple, straight-forward things, and in 
any case may be regarded as a good beginning to 
which other tools can be added as the need arises. The 
nature of the work will probably dictate the additions 
to be made, but as a guide we have given a fuller kit 
which increases the range of things that can be 
made enormously.",,IAM_mini,"Here's the text from the image:

""Coming now to the actual tools and their cost, we begin with what we have called a bare minimum kit. Probably most men have some of the tools already. It will enable a man to make simple, straight-forward things, and in any case may be regarded as a good beginning to which other tools can be added as the need arises. The nature of the work will probably dictate the additions to be made, but as a guide we have given a fuller kit which increases the range of things that can be made enormously.""",5840.147018432617,,,"Coming now to the actual tools and their cost, we begin with what we have called a bare minimum kit. Probably most men have some of the tools already. It will enable a man to make simple, straight-forward things, and in any case may be regarded as a good beginning to which other tools can be added as the need arises. The nature of the work will probably dictate the additions to be made, but as a guide we have given a fuller kit which increases the range of things that can be made enormously.",6078.683137893677,,,"Coming now to the actual tools and their cost, we begin with what we have called a bare minimum kit. Probably most men have some of the tools already. It will enable a man to make simple, straight-forward things, and in any case may be regarded as a good beginning to which other tools can be added as the need arises. The nature of the work will probably dictate the additions to be made, but as a guide we have given a fuller kit which increases the range of things that can be made enormously.",6553.178310394287,,
iam_227_e02-094,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_227_e02-094/handwritten.png,"during the original choice points and
variables, the choice of which will
depend partly upon the space available
in the workshop, the amount one
is prepared to pay, and the type of
work a man normally does. First,
however, a word of advice generally.
Do not buy so-called cheap tools or
machines. They never are cheap in the
long run. They may be inaccurate,",,IAM_mini,"Here's the text from the image:

""Lastly, we suggest certain power tools and machines, the choice of which will depend partly upon the space available in the workshop, the amount one is prepared to pay, and the type of work a man normally does. First, however, a word of advice generally.

Do not buy so-called cheap tools or machines. They never are cheap in the long run. They may be inaccurate, the steel may be soft (or possibly too hard) so that the edge either crumbles or is brittle, or they may not be robust enough for the work they have to do.""",6408.780813217163,,,"Lastly, we suggest certain power tools and machines, the choice of which will depend
partly upon the space available in the workshop, the amount one is prepared to pay,
and the type of work a man normally does. First, however, a word of advice generally.
Do not buy so-called cheap tools or machines. They never are cheap in the long run.
They may be inaccurate, the steel may be soft (or possibly too hard) so that the edge
either crumbles or is brittle, or they may not be robust enough for the work they
have to do.",6308.296203613281,,,"Lastly, we suggest certain power tools and machines, the choice of which will depend partly upon the space available in the workshop, the amount one is prepared to pay, and the type of work a man normally does. First, however, a word of advice generally. Do not buy so-called cheap tools or machines. They never are cheap in the long run. They may be inaccurate, the steel may be soft (or possibly too hard) so that the edge either crumbles or is brittle, or they may not be robust enough for the work they have to do.",9042.423009872437,,
iam_230_e04-008,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_230_e04-008/handwritten.png,"All the joints are simple halving joints glued and pegged, which should nevertheless be cut with care to ensure a neat appearance. The side frames are joined by four cross pieces each 1 1/4 in. by 1 1/4 in. by 14 in. which fit into the recesses (c), cut to fit them.",,IAM_mini,"The text reads:
""All the joints are simple halving joints glued and pinned, which should nevertheless be cut with care to ensure a neat appearance. The side frames are joined by four cross pieces each 1 1/4 in. by 1/2 in. by 14 in. which fit into the recesses (C), cut to fit them.""",4706.433057785034,,,"All the joints are simple halving joints glued and pinned, which should nevertheless be cut with care to ensure a neat appearance. The side frames are joined by four cross pieces each 1 1/4 in. by 1/2 in. by 14 in. which fit into the recesses (C), cut to fit them.",6413.739204406738,,,"All the joints are simple halving joints glued and pinned, which should nevertheless be cut with care to ensure a neat appearance. The side frames are joined by four cross pieces each 1 1/4 in. by 1/2 in. by 14 in. which fit into the recesses (C), cut to fit them.",7815.334796905518,,
iam_233_e04-026,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_233_e04-026/handwritten.png,"Finally under the law bring to the sides with
screws driven from the inside. The footrest is a
piece of timber 14 in. long and about 1½ in.
by 4 in. attached to the front legs with a pair
of angle irons as shown in Fig. 5. When determining
the position of the footrest, do not place too near
the seat to allow for the growth of baby's legs.",,IAM_mini,"The text in the image reads:

""Finally attach the back firmly to the sides with screws driven from the inside. The footrest is a piece of timber 14 in. long and about 1/2 in. by 4 in. attached to the front legs with a pair of angle irons as shown in Fig. 3. When determining the position of the footrest, do not place too near the seat to allow for the growth of baby's legs.""",5348.891019821167,,,"Finally attach the back firmly to the sides with screws driven from the inside. The footrest is a piece of timber 14 in. long and about 1/2 in. by 4 in. attached to the front legs with a pair of angle irons as shown in Fig. 5. When determining the position of the footrest, do not place too near the seat to allow for the growth of baby's legs.",5224.801063537598,,,"Finally attach the back firmly to the sides with screws driven from the inside. The footrest is a piece of timber 14 in. long and about 1/2 in. by 4 in. attached to the front legs with a pair of angle irons as shown in Fig. 5. When determining the position of the footrest, do not place too near the seat to allow for the growth of baby's legs.",7557.4400424957275,,
iam_235_e04-043,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_235_e04-043/handwritten.png,"Here are the plans of our very successful little rowing dinghy many of which I have built and sold. It is especially designed for simplicity in construction, cheapness and lightness of weight, and measures approximately 8 ft by 4 ft. She weighs only 60 lb. but can carry three people and an outboard motor with a comfortable margin of freeboard.",,IAM_mini,"Here's the text from the image:

""Here are the plans of a very seaworthy little rowing dinghy many of which I have built and sold. It is especially designed for simplicity in construction, cheapness and lightness of weight, and measures approximately 8 ft. by 4 ft. She weighs only 80 lb. but can carry three people and an outboard motor with a comfortable margin of freeboard.""",5015.693187713623,,,"Here are the plans of a very seaworthy little rowing dinghy many of which I have built and sold. It is especially designed for simplicity in construction, cheapness and lightness of weight, and measures approximately 8 ft. by 4 ft. She weighs only 60 lb. but can carry three people and an outboard motor with a comfortable margin of freeboard.",6025.383949279785,,,"Here are the plans of a very seaworthy little rowing dinghy many of which I have built and sold. It is especially designed for simplicity in construction, cheapness and lightness of weight, and measures approximately 8 ft. by 4 ft. She weighs only 60 lb. but can carry three people and an outboard motor with a comfortable margin of freeboard.",6617.934703826904,,
iam_236_e04-058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_236_e04-058/handwritten.png,"If you do not have a wooden floor on which to anchor
the walds, make a frame of rough lumber as shown in
Fig.2.The main idea is to have the walds standing as
rigid as possible, for it is on these you will be building
and shaping your little craft upside-down. For cheapness
I recommend using Douglas Fir Plywood from British
Columbia.",,IAM_mini,"The text reads:

""If you do not have a wooden floor on which to anchor the moulds, make a frame of rough lumber as shown in Fig. 2. The main idea is to have the moulds standing as rigid as possible, for it is on these you will be building and shaping your little craft, upside-down. For cheapness I recommend using Douglas Fir Plywood from British Columbia.""",7021.146059036255,,,"If you do not have a wooden floor on which to anchor the moulds, make a frame of rough lumber as shown in Fig. 2. The main idea is to have the moulds standing as rigid as possible, for it is on these you will be building and shaping your little craft, upside-down. For cheapness I recommend using Douglas Fir Plywood from British Columbia.",4858.960151672363,,,"If you do not have a wooden floor on which to anchor the moulds, make a frame of rough lumber as shown in Fig. 2. The main idea is to have the moulds standing as rigid as possible, for it is on these you will be building and shaping your little craft, upside-down. For cheapness I recommend using Douglas Fir Plywood from British Columbia.",6824.43380355835,,
iam_238_e04-079,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_238_e04-079/handwritten.png,"Cut the members and the
frames to shape as in the
detailed drawing. If you have
a wooden floor you can use
'A' frames fastened to the floor,
if not, have a strong horizontal
frame that will sit firmly on
the ground or concrete floor. I
use a heavy old base as in
Fig. 2.",,IAM_mini,"The text in the image reads:

""Cut the moulds and the transoms to shape as in the detailed drawings. If you have a wooden floor you can use 'A' frames fastened to the floor if not, use a strong horizontal frame that will sit firmly on the ground or concrete floor. I use a heavy old base as in Fig. 2.""",4617.521286010742,,,"Cut the moulds and the transoms to shape as in the detailed drawings. If you have a wooden floor you can use 'A' frames fastened to the floor if not, use a strong horizontal frame that will sit firmly on the ground or concrete floor. I use a heavy old base as in Fig. 2.",6644.279956817627,,,"Cut the moulds and the transoms to shape as in the detailed drawings. If you have a wooden floor you can use 'A' frames fastened to the floor if not, use a strong horizontal frame that will sit firmly on the ground or concrete floor. I use a heavy old base as in Fig. 2.",6137.682914733887,,
iam_239_h04-000,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_239_h04-000/handwritten.png,"Nevertheless, average net family income was appreciably higher in families with several children than in those with only, many of which were incomplete families of younger parents with lower earnings and of course with lower tax reliefs and no family allowances. The rise in net family incomes between 1951 and 1959 was greatest for childless couples, especially older couples (probably because of the",,IAM_mini,"The text in the image reads:

""Nevertheless, average net family income was appreciably higher in families with several children than in those with only one, many of which were incomplete families or younger parents with lower earnings, and of course with lower tax reliefs and no family allowances. The rise in net family incomes between 1954 and 1959 was greatest for childless couples, especially older couples (probably because of the increase in retirement pensions), and somewhat greater in small than in large families.""",5416.234016418457,,,"Nevertheless, average net family income was appreciably higher in families with several children than in those with only one, many of which were incomplete families of younger parents with lower earnings, and of course with lower tax reliefs and no family allowances. The rise in net family incomes between 1954 and 1959 was greatest for childless couples, especially older couples (probably because of the increase in retirement pensions), and somewhat greater in small than in large families.",7649.86515045166,,,"Nevertheless, average net family income was appreciably higher in families with several children than in those with only one, many of which were incomplete families of younger parents with lower earnings, and of course with lower tax reliefs and no family allowances. The rise in net family incomes between 1954 and 1959 was greatest for childless couples, especially older couples (probably because of the increase in retirement pensions), and somewhat greater in small than in large families.",8188.288927078247,,
iam_239_k04-017,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_239_k04-017/handwritten.png,"Are you enjoying yourself, Olympia?' she asked idly, tapping the girl's cheek lightly with her fan, in passing; but she did not wait for the answer. Disturbed by vague uneasiness, she was wondering whether Olympia had been watching her talk with Orsin. Surely she could not have overheard anything, they said? A moment's reflection reassured her on that point, for she was certain no one had been standing near them.",,IAM_mini,"The text in the image reads:

""'Are you enjoying yourself, Olimpia?' she asked idly, tapping the girl's cheek lightly with her fan in passing, but she did not wait for the answer. Disturbed by vague uneasiness, she was wondering whether Olimpia had been watching her talk with Orsini. Surely she could not have overheard anything they said. A moment's reflection reassured her on that point, for she was certain no one had been standing near them.""",5508.134126663208,,,"'Are you enjoying yourself, Olimpia?' she asked idly, tapping the girl's cheek lightly with her fan, in passing; but she did not wait for the answer. Disturbed by vague uneasiness, she was wondering whether Olimpia had been watching her talk with Orsini. Surely she could not have overheard anything they said? A moment's reflection reassured her on that point, for she was certain no one had been standing near them.",5781.692743301392,,,"'Are you enjoying yourself, Olimpia?' she asked idly, tapping the girl's cheek lightly with her fan, in passing; but she did not wait for the answer. Disturbed by vague uneasiness, she was wondering whether Olimpia had been watching her talk with Orsini. Surely she could not have overheard anything they said? A moment's reflection reassured her on that point, for she was certain no one had been standing near them.",9828.534126281738,,
iam_240_e04-086,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_240_e04-086/handwritten.png,"The chine is the long stringer on each side which
is joined to both transoms and lies in the grooves
cut in the moulds - Each chine is made of oak,
ash, spruce or any long grained flexible wood - I
prefer spruce when available - As will be seen
in the plan, the transoms have a frame 1 in.
on each side -",,IAM_mini,"The text in the image reads:
""The chine is the long stringer on each side which is joined to both transoms and lies in the grooves cut in the molds. Each chine is made of oak, ash, spruce or any long grained flexible wood. I prefer spruce when available. As will be seen in the plan, the transoms have a frame 1 in. by 1 in. on each side.""",5326.030969619751,,,"The chine is the long stringer on each side which is joined to both transoms and lies in the grooves cut in the moulds. Each chine is made of oak, ash, spruce or any long grained flexible wood. I prefer spruce when available. As will be seen in the plan, the transoms have a frame 1 in. by 1 in. on each side.",5140.40994644165,,,"The chine is the long stringer on each side which is joined to both transoms and lies in the grooves cut in the moulds. Each chine is made of oak, ash, spruce or any long grained flexible wood. I prefer spruce when available. As will be seen in the plan, the transoms have a frame 1 in. by 1 in. on each side.",7888.739109039307,,
iam_242_e04-103,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_242_e04-103/handwritten.png,"Having trimmed up the chines, we are now ready
to plank the sides. Start again at the bows,
clamping into position with a 'D' clamp. Bend
round the frame to the stern an clamp there. If
you have a third clamp use it in the center as
well. After generously covering with glue, screw
the sides to the transom framing and the chine.",,IAM_mini,"The text reads:
""Having trimmed up the chines, we are now ready to plank the sides. Start again at the bows, clamping into position with a 'D' clamp. Bend round the frame to the stern and clamp there. If you have a third clamp use it in the centre as well. After generously covering with glue, screw the sides to the transom framing and the chine.""",5598.125219345093,,,"Having trimmed up the chines, we are now ready to plank the sides. Start again at the bows, clamping into position with a 'D' clamp. Bend round the frame to the stern and clamp there. If you have a third clamp use it in the centre as well. After generously covering with glue, screw the sides to the transom framing and the chine.",6803.780078887939,,,"Having trimmed up the chines, we are now ready to plank the sides. Start again at the bows, clamping into position with a 'D' clamp. Bend round the frame to the stern and clamp there. If you have a third clamp use it in the centre as well. After generously covering with glue, screw the sides to the transom framing and the chine.",6869.802951812744,,
iam_243_e04-127,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_243_e04-127/handwritten.png,"I rivet my gunwales together through the side of the hull
with copper nails and rivs. It greatly improves the
appearance and the strength. Paint with good marine primer,
undercoat and at least one coat of finishing paint.

When an assortment of differently coloured materials are cut
into a variety of shapes they can be combined by either
making fabric pictures or designs.",,IAM_mini,"Here's the text from the image:

""I rivet my gunwales together through the side of the hull with copper nails and roves. It greatly improves the appearance and the strength. Paint with good marine primer, undercoat and at least one coat of finishing paint. WHEN an assortment of differently coloured materials are cut into a variety of shapes they can be combined by either making fabric pictures or designs.""",5411.351919174194,,,"I rivet my gunwales together through the side of the hull with copper nails and roves.
It greatly improves the appearance and the strength. Paint with good marine primer,
undercoat and at least one coat of finishing paint. WHEN an assortment of differently
coloured materials are cut into a variety of shapes they can be combined by either
making fabric pictures or designs.",7155.904054641724,,,"I rivet my gunwales together through the side of the hull with copper nails and roves. It greatly improves the appearance and the strength. Paint with good marine primer, undercoat and at least one coat of finishing paint. WHEN an assortment of differently coloured materials are cut into a variety of shapes they can be combined by either making fabric pictures or designs.",9120.14627456665,,
iam_244_e07-003,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_244_e07-003/handwritten.png,"Wholesale chemical spraying, upsetting as it
does the balance of nature by killing both pests
and predators, is viewed with concern by a
number of American State Research Stations. Not
content with issuing bulletins on the dangers
of the misuse of chemicals in agriculture,
some stations are carrying out useful research on
pest control by biological means. Both native and
imported predatory insects and insect pathogens
are used in field trial tests.",,IAM_mini,"The text reads:

""Wholesale chemical spraying, upsetting as it does the balance of nature by killing both pests and predators, is viewed with concern by a number of American state research stations. Not content with issuing bulletins on the dangers of the misuse of chemicals in agriculture, some stations are carrying out useful research on pest control by biological means. Both native and imported predatory insects and insect pathogens are used in field trial tests.""",5433.583974838257,,,"Wholesale chemical spraying, upsetting as it does the balance of nature by killing both pests and predators, is viewed with concern by a number of American State Research Stations. Not content with issuing bulletins on the dangers of the misuse of chemicals in agriculture, some stations are carrying out useful research on pest control by biological means. Both native and imported predatory insects and insect pathogens are used in field trial tests.",5732.35821723938,,,"Wholesale chemical spraying, upsetting as it does the balance of nature by killing both pests and predators, is viewed with concern by a number of American State Research Stations. Not content with issuing bulletins on the dangers of the misuse of chemicals in agriculture, some stations are carrying out useful research on pest control by biological means. Both native and imported predatory insects and insect pathogens are used in field trial tests.",6764.883995056152,,
iam_245_e07-007,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_245_e07-007/handwritten.png,"The biological control of pests in the garden
is not new to the American gardener. Lady-
birds figure in press advertisements, their
sale being by the gallon. Praying mantis (Mantis
religiosa), both native and ""immigrant"" varieties,
are used by gardeners in all parts of the United
States. Advertisements offer eggs of European,
Chinese or native forms of mantis.",,IAM_mini,"The text in the image reads:

""The biological control of pests in the garden is not new to the American gardener. Ladybirds figure in press advertisements, their sale being by the gallon. Praying mantis (Mantis religiosa), both native and ""immigrant"" varieties, are used by gardeners in all parts of the United States. Advertisements offer eggs of European, Chinese or native forms of mantis.""",4990.537881851196,,,"The biological control of pests in the garden is not new to the American gardener. Ladybirds figure in press advertisements, their sale being by the gallon. Praying mantis (Mantis religiosa), both native and ""immigrant"" varieties, are used by gardeners in all parts of the United States. Advertisements offer eggs of European, Chinese or native forms of mantis.",4712.12911605835,,,"The biological control of pests in the garden is not new to the American gardener. Ladybirds figure in press advertisements, their sale being by the gallon. Praying mantis (Mantis religiosa), both native and ""immigrant"" varieties, are used by gardeners in all parts of the United States. Advertisements offer eggs of European, Chinese or native forms of mantis.",8999.561786651611,,
iam_247_e07-086,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_247_e07-086/handwritten.png,"It is not easy to make an economic
comparison between clay pots and the various
substitutes; the former they last indefinitely
with time while the latter are often
expendable used only once. Clay pots are
efficient and congenial containers in which
to grow plants. In their proper setting they
are not unattractive and, in spite of
their shortcomings, most gardeners have
a nostalgic affection for them.",,IAM_mini,"The text reads:

""It is not easy to make an economic comparison between clay pots and the various substitutes; the former may last indefinitely with luck, while the latter are often expendable used only once. Clay pots are efficient and congenial containers in which to grow plants. In their proper setting they are not unattractive and, in spite of their shortcomings, most gardeners have a nostalgic affection for them.""",4616.080045700073,,,"It is not easy to make an economic comparison between clay pots and the various substitutes; the former may last indefinitely with luck, while the latter are often expendable used only once. Clay pots are efficient and congenial containers in which to grow plants. In their proper setting they are not unattractive and, in spite of their shortcomings, most gardeners have a nostalgic affection for them.",5203.386068344116,,,"It is not easy to make an economic comparison between clay pots and the various substitutes; the former may last indefinitely with luck, while the latter are often expendable, used only once. Clay pots are efficient and congenial containers in which to grow plants. In their proper setting they are not unattractive and, in spite of their shortcomings, most gardeners have a nostalgic affection for them.",9531.05115890503,,
iam_247_e07-090,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_247_e07-090/handwritten.png,"Another big problem is their potential to
not get dirty so rapidly and are easier to
wash. The deep sizes make for better home
super staining, though they are still
expensive and still get broken. On the
other hand, there is really no replacement
for the larger sizes, so they have the
decided advantage of being the only
suitable container available in quantity
for fairly large plants.",,IAM_mini,"Here's the text from the image:

""Present-day pots are better finished, do not get dirty so readily and are easier to wash. The deep rims make for neater and safer stacking, though they are still expensive and still get broken. On the other hand, there is really no replacement for the larger sizes, so they have the decided advantage of being the only suitable container available in quantity for fairly large plants.""",4754.857063293457,,,"Present-day pots are better finished, do not get dirty so readily and are easier to wash.
The deep rims make for neater and safer stacking, though they are still expensive and still get broken. On the other hand, there is really no replacement for the larger sizes, so they have the decided advantage of being the only suitable container available in quantity for fairly large plants.",6165.337085723877,,,"Present-day pots are better finished, do not get dirty so readily and are easier to wash. The deep rims make for neater and safer stacking, though they are still expensive and still get broken. On the other hand, there is really no replacement for the larger sizes, so they have the decided advantage of being the only suitable container available in quantity for fairly large plants.",7009.459018707275,,
iam_250_f01-053,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_250_f01-053/handwritten.png,"The job of the teacher is to set the learner's
vocabulary to work on the existing store
so as to make it grow. He does not
simply pack new things into the store.
The solitary learner has to find out
how to do this for himself, with the help
of books. He uses his vocabulary to
ask questions and uses the books to
find the answers.",,IAM_mini,"The text from the image reads:

""The job of the teacher is to set the learner's vocabulary to work on the existing store so as to make it grow. He does not simply pack new things into the store. The solitary learner has to find out how to do this for himself, with the help of books. He uses his vocabulary to ask questions and uses the books to find the answers.""",5191.847085952759,,,"The job of the teacher is to set the learner's vocabulary to work on the existing store so as to make it grow. He does not simply pack new things into the store. The solitary learner has to find out how to do this for himself, with the help of books. He uses his vocabulary to ask questions and uses the books to find the answers.",5728.8818359375,,,"The job of the teacher is to set the learner's vocabulary to work on the existing store so as to make it grow. He does not simply pack new things into the store. The solitary learner has to find out how to do this for himself, with the help of books. He uses his vocabulary to ask questions and uses the books to find the answers.",6863.322973251343,,
iam_250_f01-058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_250_f01-058/handwritten.png,"Thus learning how to learn means becoming
your own philosopher, your own psychologist,
and your own teacher. You will then be
a well established human and the world
will be at your feet. Although the world
""mind"" has given rise to endless
controversy among philosophers and psychol-
ogists, many of whom would claim to
abolish it from the dictionary, most
of us obstinately go on using it.",,IAM_mini,"The text in the image reads:

""Thus learning how to learn means becoming your own philosopher, your own psychologist and your own teacher. You will then be a well-established learner and the world will be at your feet. Although the word 'mind' has given rise to endless controversy among philosophers and psychologists, many of whom would like to abolish it from the dictionary, most of us obstinately go on using it.""",4916.447162628174,,,"Thus learning how to learn means becoming your own philosopher, your own psychologist and your own teacher. You will then be a well-established learner and the world will be at your feet. Although the word ""mind"" has given rise to endless controversy among philosophers and psychologists, many of whom would like to abolish it from the dictionary, most of us obstinately go on using it.",6492.580890655518,,,"Thus learning how to learn means becoming your own philosopher, your own psychologist and your own teacher. You will then be a well-established learner and the world will be at your feet. Although the word ""mind"" has given rise to endless controversy among philosophers and psychologists, many of whom would like to abolish it from the dictionary, most of us obstinately go on using it.",8602.1409034729,,
iam_254_f01-081,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_254_f01-081/handwritten.png,"We must beware, however, of supposing that there must be any
close analogy between the units of quite different
sciences. For example the success of the atomic theory
in physics might lead us to suppose that the ultimate
units of geometry must be points; it would be more
correct to regard operations as the ultimate units of
geometry.",,IAM_mini,"The text in the image reads:

""We must beware, however, of supposing that there must be any close analogy between the units of quite different sciences. For example the success of the atomic theory in physics might lead us to suppose that the ultimate units of geometry must be points. It would be more correct to regard operations as the ultimate units of geometry.""",4096.982002258301,,,"We must beware, however, of supposing that there must be any close analogy between the units of quite different sciences. For example the success of the atomic theory in physics might lead us to suppose that the ultimate units of geometry must be points. It would be more correct to regard operations as the ultimate units of geometry.",5528.941631317139,,,"We must beware, however, of supposing that there must be any close analogy between the units of quite different sciences. For example the success of the atomic theory in physics might lead us to suppose that the ultimate units of geometry must be points. It would be more correct to regard operations as the ultimate units of geometry.",5345.710039138794,,
iam_255_f01-135,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_255_f01-135/handwritten.png,"It is the tendency to get things
the wrong way round. As a
psychologist, I am constantly
encountering this tendency
in friends and acquaintances.
They think there is something
inevitably ""queer"" about psychology,
and this feeling of queerness
usually boils down to a quite
mistaken belief that the
psychologist first looks into...",,IAM_mini,"The text reads:

""It is the tendency to get things the wrong way round. As a psychologist I am constantly encountering this tendency in friends and acquaintances. They think there is something inevitably ""queer"" about psychology and this feeling of queerness usually boils down to a quite mistaken belief that the psychologist first looks into his own mind and then interprets other people's minds by what he has found in his own.""",4833.326101303101,,,"It is the tendency to get things the wrong way round. As a psychologist I am constantly encountering this tendency in friends and acquaintances. They think there is something inevitably ""queer"" about psychology and this feeling of queerness usually boils down to a quite mistaken belief that the psychologist first looks into his own mind and then interprets other people's minds by what he has found in his own.",21199.45001602173,,,"It is the tendency to get things the wrong way round. As a psychologist I am constantly encountering this tendency in friends and acquaintances. They think there is something inevitably ""queer"" about psychology and this feeling of queerness usually boils down to a quite mistaken belief that the psychologist first looks into his own mind and then interprets other people's minds by what he has found in his own.",7789.720058441162,,
iam_258_f02-003,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_258_f02-003/handwritten.png,"A small panel was formed, not on a formally representative
basis but rather of energetic and concerned individuals,
from various levels in the firm. In due course
the panel decided to seek further insight into the
problems faced by older workers, and approached
those seventy years of age or older.",,IAM_mini,"The text in the image reads:

""A small panel was formed, not on a formally representative basis but rather of energetic and interested individuals, from various levels in the firm. In due course the panel decided to seek further insight into the problems faced by older workers, and approached those seventy years of age or older.""",4331.226110458374,,,"A small panel was formed, not on a formally representative basis but rather of energetic and concerned individuals, from various levels in the firm. In due course the panel decided to seek further insight into the problems faced by older workers, and approached those seventy years of age or older.",7164.9768352508545,,,"A small panel was formed, not on a formally representative basis but rather of energetic and concerned individuals, from various levels in the firm. In due course the panel decided to seek further insight into the problems faced by older workers, and approached those seventy years of age or older.",6417.166709899902,,
iam_259_f02-033,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_259_f02-033/handwritten.png,"The latter did not regard themselves as expert
advisers but are prepared to seek out the 
appropriate sources of information or advice.

Towards the end of 1986, Mr. David Grant,
an Employee Relations Officer of
Rolls-Royce Ltd. and a member of the
Workers Educational Association submitted
to the Lord Provost of Glasgow, Dr. Andrew
Wood, a copy of his report on a enquiry
he had made into the problems that beset
older workers and the effects of retirement
upon their lives.",,IAM_mini,"The text reads:

""The latter do not regard themselves as expert advisers, but are prepared to seek out the appropriate sources of information or advice. Towards the end of 1956, Mr. Daniel Grant, an Employee Relations Officer of Rolls-Royce Ltd. and a member of the Workers' Educational Association, submitted to the Lord Provost of Glasgow, Dr. Andrew Hood, a copy of his report on an enquiry he had made into the problems that beset older workers and the effects of retirement upon them.""",5333.758115768433,,,"The latter do not regard themselves as expert advisers, but are prepared to seek out the appropriate sources of information or advice. Towards the end of 1956, Mr. Daniel Grant, an Employee Relations Officer of Rolls‑Royce Ltd. and a member of the Workers' Educational Association, submitted to the Lord Provost of Glasgow, Dr. Andrew Hood, a copy of his report on an enquiry he had made into the problems that beset older workers and the effects of retirement upon them.",8338.766813278198,,,"The latter do not regard themselves as expert advisers, but are prepared to seek out the appropriate sources of information or advice. Towards the end of 1956, Mr. Daniel Grant, an Employee Relations Officer of Rolls-Royce Ltd. and a member of the Workers’ Educational Association, submitted to the Lord Provost of Glasgow, Dr. Andrew Hood, a copy of his report on an enquiry he had made into the problems that beset older workers and the effects of retirement upon them.",7171.79012298584,,
